tyd    u    v    psl
01Z30JAN2015    1.85063    -3.8178    1011.03
02Z30JAN2015    3.12323    -4.62425    1011.04
03Z30JAN2015    1.08148    -5.09972    1008.95
04Z30JAN2015    -0.265708    -6.01338    1011.53
05Z30JAN2015    -0.871708    -4.83868    1013.18
06Z30JAN2015    -1.04885    -6.89442    1010.67
07Z30JAN2015    -0.5454    -6.61938    1010.54
08Z30JAN2015    -0.470815    -6.04135    1006.51
09Z30JAN2015    0.587354    -4.55432    1002.89
10Z30JAN2015    2.63377    -3.08128    1012.11
11Z30JAN2015    4.77808    -5.03912    1020.48
12Z30JAN2015    4.33989    -6.06932    1025.53
13Z30JAN2015    4.27463    -4.6662    1025.81
14Z30JAN2015    3.24443    -4.44245    1023.02
15Z30JAN2015    2.81557    -5.90151    1012.7
16Z30JAN2015    2.19558    -4.22335    1009.17
17Z30JAN2015    0.149169    -3.50548    1004.85
18Z30JAN2015    1.20734    -2.98805    997.408
19Z30JAN2015    2.75497    -3.31902    988.073
20Z30JAN2015    1.22598    -4.28395    994.704
21Z30JAN2015    2.88549    -4.71748    1005.64
22Z30JAN2015    1.12343    -4.91792    1012.43
23Z30JAN2015    0.615323    -4.56831    1010.66
00Z31JAN2015    3.54743    -2.09303    1009.86
01Z31JAN2015    3.97629    -1.93454    1009.8
02Z31JAN2015    3.61269    6.00406    1015.19
03Z31JAN2015    -0.312323    2.85752    1020.75
04Z31JAN2015    2.71302    4.73146    1021.59
05Z31JAN2015    2.73166    4.38651    1018.61
06Z31JAN2015    1.28658    7.26734    1017.4
07Z31JAN2015    1.8786    9.12729    1015.85
08Z31JAN2015    0.6666    9.16458    1014.75
09Z31JAN2015    0.233077    11.7098    1013.22
10Z31JAN2015    0.428862    11.9429    1012.07
11Z31JAN2015    -0.0932308    11.7098    1012.98
12Z31JAN2015    -0.0279692    11.9615    1017.79
13Z31JAN2015    -0.316985    11.197    1020.21
14Z31JAN2015    0.0139846    12.092    1017.99
15Z31JAN2015    -0.526754    12.9031    1012.85
16Z31JAN2015    -0.755169    13.0197    1010.47
17Z31JAN2015    -1.26328    13.4066    1005.94
18Z31JAN2015    -2.71302    13.7422    1008.52
19Z31JAN2015    -2.49392    14.1851    1014.61
20Z31JAN2015    -2.12566    13.5884    1019.55
21Z31JAN2015    -1.31455    13.5138    1018.11
22Z31JAN2015    -2.70369    13.4532    1017.28
23Z31JAN2015    -4.00892    12.8052    1017.55
00Z01FEB2015    -3.88772    13.4998    1017.91
01Z01FEB2015    -3.98095    13.057    1017.09
02Z01FEB2015    -4.1208    13.3786    1017.01
03Z01FEB2015    -4.57763    13.7748    1014.77
04Z01FEB2015    -4.28395    13.1082    1013.08
05Z01FEB2015    -4.40982    13.2667    1012.22
06Z01FEB2015    -4.13012    12.9031    1009.29
07Z01FEB2015    -3.24443    13.8727    1003.84
08Z01FEB2015    -2.49858    14.6046    1000.8
09Z01FEB2015    -1.97649    14.833    1002.49
10Z01FEB2015    -1.74342    14.8284    1007.37
11Z01FEB2015    -1.66417    15.2386    1010.85
12Z01FEB2015    -1.40312    15.5369    1009.58
13Z01FEB2015    -1.17005    15.6534    1005.25
14Z01FEB2015    -1.23531    15.481    1003.6
15Z01FEB2015    -1.59425    14.5813    1001.68
16Z01FEB2015    -2.29814    13.6816    1000.17
17Z01FEB2015    -2.61046    12.6654    999.267
18Z01FEB2015    -3.01602    13.1642    1000.59
19Z01FEB2015    -3.28638    12.4743    1002.06
20Z01FEB2015    -3.50548    12.9964    1003.44
21Z01FEB2015    -3.95298    12.5908    1005.16
22Z01FEB2015    -4.70815    13.1129    1007.29
23Z01FEB2015    -5.55655    12.7353    1007.05
00Z02FEB2015    -7.04358    13.4532    1007.53
01Z02FEB2015    -6.06466    12.2925    1007.29
02Z02FEB2015    -3.7572    10.0736    1005.48
03Z02FEB2015    -1.88792    9.22518    1003.98
04Z02FEB2015    -1.64086    8.89422    1001.79
05Z02FEB2015    -1.71078    7.35125    998.639
06Z02FEB2015    -0.922985    8.51197    996.973
07Z02FEB2015    0.2424    7.74748    997.893
08Z02FEB2015    1.09546    6.81051    1001
09Z02FEB2015    1.02554    6.23248    1003.03
10Z02FEB2015    0.7878    7.31862    1005.28
11Z02FEB2015    1.60357    8.01785    1006.91
12Z02FEB2015    2.25152    8.33017    1007.49
13Z02FEB2015    2.11634    8.83362    1008.02
14Z02FEB2015    1.96717    8.95482    1006.94
15Z02FEB2015    1.3332    8.87557    1004.87
16Z02FEB2015    0.936969    9.68668    1003.55
17Z02FEB2015    0.466154    10.9406    1003.9
18Z02FEB2015    -0.992908    11.7564    1003.9
19Z02FEB2015    -1.62222    11.775    1003.52
20Z02FEB2015    -1.99514    11.5233    1002.49
21Z02FEB2015    -2.25618    10.591    1001.9
22Z02FEB2015    -1.64086    9.52352    1002.55
23Z02FEB2015    -1.35185    10.4279    1003.57
00Z03FEB2015    -0.974262    10.1948    1004
01Z31JAN2015    3.24909    -7.89198    1013.59
02Z31JAN2015    2.22355    -9.13662    1013.33
03Z31JAN2015    1.87394    -8.47002    1014.66
04Z31JAN2015    -0.503446    -5.92482    1011.39
05Z31JAN2015    1.97649    -0.265708    1017.56
06Z31JAN2015    0.806446    4.30726    1013.89
07Z31JAN2015    3.82246    6.04135    1011.79
08Z31JAN2015    3.86908    7.11351    1013.84
09Z31JAN2015    3.54743    8.181    1019.6
10Z31JAN2015    4.73146    7.878    1025.97
11Z31JAN2015    2.77828    7.20674    1028.66
12Z31JAN2015    3.52878    6.5448    1030
13Z31JAN2015    2.89015    7.272    1026.42
14Z31JAN2015    2.80625    8.51197    1024.02
15Z31JAN2015    2.46129    9.07135    1020.54
16Z31JAN2015    0.647954    10.633    1015.63
17Z31JAN2015    -0.764492    12.0081    1013.21
18Z31JAN2015    -2.29814    12.6701    1007.24
19Z31JAN2015    -3.67795    10.7402    1002.77
20Z31JAN2015    -3.59871    11.7051    1001.77
21Z31JAN2015    -5.10438    12.9964    1006.86
22Z31JAN2015    -5.34212    12.684    1010.56
23Z31JAN2015    -6.24646    13.5045    1011.59
00Z01FEB2015    -6.74058    13.3646    1012.42
01Z01FEB2015    -6.50285    13.5464    1015.63
02Z01FEB2015    -4.31192    12.5908    1018.39
03Z01FEB2015    -4.99251    12.092    1021.24
04Z01FEB2015    -6.02271    12.5862    1021.9
05Z01FEB2015    -7.64492    12.7773    1021.8
06Z01FEB2015    -8.1204    13.8867    1021.12
07Z01FEB2015    -7.89198    14.6279    1021.77
08Z01FEB2015    -8.33949    15.0894    1022.47
09Z01FEB2015    -7.575    14.3482    1019.37
10Z01FEB2015    -8.64249    15.8539    1016.92
11Z01FEB2015    -8.25092    14.6699    1014.74
12Z01FEB2015    -7.84071    14.0219    1014.47
13Z01FEB2015    -7.60763    13.2108    1013.43
14Z01FEB2015    -6.28375    12.8052    1012.92
15Z01FEB2015    -5.08108    12.9964    1010.05
16Z01FEB2015    -5.95278    12.8519    1008.13
17Z01FEB2015    -7.38388    13.8121    1007.76
18Z01FEB2015    -7.51906    15.6255    1008.87
19Z01FEB2015    -8.3628    15.8958    1011.01
20Z01FEB2015    -9.54683    16.3806    1014.13
21Z01FEB2015    -8.50731    16.0077    1015.23
22Z01FEB2015    -9.02474    16.4086    1014.59
23Z01FEB2015    -9.08068    17.0706    1014.22
00Z02FEB2015    -10.1715    17.3036    1013.67
01Z02FEB2015    -8.88489    16.39    1012.03
02Z02FEB2015    -7.98055    12.4603    1010.01
03Z02FEB2015    -5.80362    11.6632    1008.27
04Z02FEB2015    -5.62648    8.56325    1005.98
05Z02FEB2015    -5.05311    11.775    1004.06
06Z02FEB2015    -5.33746    14.1757    1002.82
07Z02FEB2015    -6.40962    13.6257    1000.6
08Z02FEB2015    -5.68242    12.8519    998.645
09Z02FEB2015    -5.36077    12.9404    999.503
10Z02FEB2015    -2.71768    12.3997    1001.19
11Z02FEB2015    -0.7272    13.8168    1002.37
12Z02FEB2015    -0.2424    14.558    1002.82
13Z02FEB2015    -1.51966    14.9402    1001.41
14Z02FEB2015    -0.983585    14.9449    1000.12
15Z02FEB2015    -0.214431    14.6699    999.621
16Z02FEB2015    -0.736523    15.0941    1000.1
17Z02FEB2015    -1.24463    14.9356    1000.42
18Z02FEB2015    -2.26085    14.8703    1002.24
19Z02FEB2015    -2.62911    13.635    1003.65
20Z02FEB2015    -2.89948    13.7609    1005.67
21Z02FEB2015    -3.08128    12.7446    1005.05
22Z02FEB2015    -3.47285    11.9568    1004.98
23Z02FEB2015    -3.07662    12.0174    1004.44
00Z03FEB2015    -2.96008    11.5606    1003.24
01Z03FEB2015    -2.57317    11.0805    1002.03
02Z03FEB2015    -2.70369    10.1761    1000.3
03Z03FEB2015    -2.02311    10.2181    998.005
04Z03FEB2015    -1.47305    9.36503    997.091
05Z03FEB2015    -1.32388    8.89888    996.998
06Z03FEB2015    -1.02088    10.2507    996.78
07Z03FEB2015    0.470815    9.78457    997.526
08Z03FEB2015    1.47305    9.59811    998.72
09Z03FEB2015    1.43109    9.41631    1001.86
10Z03FEB2015    1.81334    8.39543    1004.2
11Z03FEB2015    2.76895    7.92928    1006.15
12Z03FEB2015    2.51257    7.76146    1007.32
13Z03FEB2015    2.14897    8.58189    1007.58
14Z03FEB2015    2.74098    8.83828    1006.91
15Z03FEB2015    1.99048    9.42563    1005.94
16Z03FEB2015    0.298338    9.13195    1004.13
17Z03FEB2015    0.9696    9.32774    1003.22
18Z03FEB2015    0.881031    8.40942    1002.89
19Z03FEB2015    1.98115    8.41408    1002.7
20Z03FEB2015    0.708554    7.97123    1002.07
21Z03FEB2015    0.582692    8.21829    1002.18
22Z03FEB2015    0.1212    8.26025    1001.91
23Z03FEB2015    0.0512769    8.03183    1001.58
00Z04FEB2015    -0.298338    7.88732    1002.04
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
