tyd    u    v    psl
01Z30JAN2015    3.11857    -3.63134    1010.96
02Z30JAN2015    3.24443    -4.40982    1010.94
03Z30JAN2015    2.22822    -5.00183    1008.84
04Z30JAN2015    1.16072    -6.01338    1011.43
05Z30JAN2015    0.414877    -4.83868    1013.13
06Z30JAN2015    -0.191123    -7.19742    1010.57
07Z30JAN2015    0.680585    -7.04825    1010.49
08Z30JAN2015    0.750508    -5.89218    1006.48
09Z30JAN2015    1.81334    -4.44711    1002.83
10Z30JAN2015    4.16275    -3.52412    1011.91
11Z30JAN2015    5.54257    -4.55432    1020.32
12Z30JAN2015    5.07175    -6.07398    1025.39
13Z30JAN2015    5.27686    -4.85266    1025.75
14Z30JAN2015    5.14168    -5.48197    1022.88
15Z30JAN2015    6.50751    -6.32105    1012.51
16Z30JAN2015    6.07865    -5.22092    1008.91
17Z30JAN2015    2.19558    -4.55432    1004.63
18Z30JAN2015    2.21423    -2.43798    997.452
19Z30JAN2015    3.17917    -3.86442    988.029
20Z30JAN2015    1.55229    -4.21869    994.642
21Z30JAN2015    1.89258    -5.07175    1005.56
22Z30JAN2015    1.47305    -5.00183    1012.36
23Z30JAN2015    1.79003    -4.65222    1010.66
00Z31JAN2015    4.76875    -2.11168    1009.93
01Z31JAN2015    3.96697    -1.75274    1009.88
02Z31JAN2015    3.25375    6.64735    1015.13
03Z31JAN2015    -0.694569    2.45663    1020.71
04Z31JAN2015    2.44265    5.44934    1021.78
05Z31JAN2015    2.9088    4.39583    1018.63
06Z31JAN2015    0.438185    6.50285    1017.32
07Z31JAN2015    0.335631    8.23694    1015.96
08Z31JAN2015    -0.144508    8.49798    1014.9
09Z31JAN2015    -0.610662    10.8427    1013.43
10Z31JAN2015    -0.619985    11.0432    1012.28
11Z31JAN2015    -0.675923    11.1411    1013.07
12Z31JAN2015    -0.0792462    11.3042    1017.85
13Z31JAN2015    -1.17005    10.1948    1020.29
14Z31JAN2015    -0.750508    11.4674    1018.02
15Z31JAN2015    -0.540738    12.0967    1013.03
16Z31JAN2015    -1.10478    12.6654    1010.73
17Z31JAN2015    -1.94852    12.5862    1006.13
18Z31JAN2015    -2.07438    13.1875    1008.59
19Z31JAN2015    -1.77605    14.0545    1014.78
20Z31JAN2015    -1.19335    14.0499    1019.69
21Z31JAN2015    -0.368262    13.5418    1018.3
22Z31JAN2015    -1.08614    14.0172    1017.28
23Z31JAN2015    -2.89948    13.91    1017.54
00Z01FEB2015    -3.90171    14.6466    1017.93
01Z01FEB2015    -4.41914    13.8448    1017.09
02Z01FEB2015    -5.08108    14.0033    1017.02
03Z01FEB2015    -5.35145    13.7422    1015.01
04Z01FEB2015    -4.68951    14.1571    1013.23
05Z01FEB2015    -4.68951    14.2736    1012.34
06Z01FEB2015    -4.54034    13.9706    1009.35
07Z01FEB2015    -4.66154    14.4648    1003.93
08Z01FEB2015    -3.31902    15.2059    1001.05
09Z01FEB2015    -2.94609    15.0521    1002.64
10Z01FEB2015    -2.6664    15.0428    1007.5
11Z01FEB2015    -2.93677    14.8703    1011.04
12Z01FEB2015    -2.41002    15.0474    1009.76
13Z01FEB2015    -2.727    15.3225    1005.66
14Z01FEB2015    -2.41934    14.5813    1003.9
15Z01FEB2015    -2.17694    14.3063    1001.72
16Z01FEB2015    -2.78294    13.8914    1000.21
17Z01FEB2015    -3.18383    13.6816    999.764
18Z01FEB2015    -2.91346    13.5278    1000.67
19Z01FEB2015    -3.37962    14.5114    1002.36
20Z01FEB2015    -4.7268    14.4088    1003.62
21Z01FEB2015    -5.01582    13.621    1005.23
22Z01FEB2015    -5.85489    13.924    1007.54
23Z01FEB2015    -5.11837    11.9382    1006.89
00Z02FEB2015    -5.05311    10.866    1007.61
01Z02FEB2015    -4.44245    10.26    1007.4
02Z02FEB2015    -3.2118    9.06669    1005.33
03Z02FEB2015    -3.35631    8.40009    1003.72
04Z02FEB2015    -3.43555    8.34882    1002.26
05Z02FEB2015    -2.74565    9.32774    999.03
06Z02FEB2015    -0.9696    8.36746    997.16
07Z02FEB2015    -0.00932308    7.53771    997.837
08Z02FEB2015    1.212    7.03892    1000.76
09Z02FEB2015    0.205108    6.12992    1003.46
10Z02FEB2015    0.568708    7.16478    1005.75
11Z02FEB2015    1.69214    7.88266    1006.61
12Z02FEB2015    1.99514    8.16235    1007.62
13Z02FEB2015    1.85529    8.49798    1008.29
14Z02FEB2015    1.53831    8.47002    1006.97
15Z02FEB2015    0.671262    8.70775    1005
16Z02FEB2015    0.871708    9.76592    1003.77
17Z02FEB2015    0.899677    10.8148    1003.91
18Z02FEB2015    -0.503446    11.2157    1003.82
19Z02FEB2015    -1.06283    11.2063    1003.34
20Z02FEB2015    -1.42177    11.4394    1002.57
21Z02FEB2015    -2.17228    10.866    1002.05
22Z02FEB2015    -1.91589    10.4418    1002.72
23Z02FEB2015    -1.55229    10.3673    1003.69
00Z03FEB2015    -0.829754    10.2228    1004.18
01Z31JAN2015    3.47751    -7.575    1013.54
02Z31JAN2015    2.64309    -8.34882    1013.36
03Z31JAN2015    3.13255    -8.47468    1014.64
04Z31JAN2015    2.38671    -6.07865    1011.11
05Z31JAN2015    2.32145    4.13012    1017.53
06Z31JAN2015    1.3938    4.51703    1013.89
07Z31JAN2015    2.99737    6.33503    1011.87
08Z31JAN2015    4.21403    6.33969    1013.8
09Z31JAN2015    4.30726    8.00852    1019.66
10Z31JAN2015    4.39583    8.0598    1026.02
11Z31JAN2015    3.72923    7.2114    1028.63
12Z31JAN2015    4.13012    6.94103    1029.96
13Z31JAN2015    3.16518    6.64269    1026.45
14Z31JAN2015    2.40069    8.12506    1024.06
15Z31JAN2015    0.228415    7.3932    1020.65
16Z31JAN2015    1.13742    10.605    1015.69
17Z31JAN2015    -0.116538    12.6514    1013.28
18Z31JAN2015    -1.74342    12.2738    1007.37
19Z31JAN2015    -3.97629    11.5979    1002.84
20Z31JAN2015    -5.01582    11.8123    1001.9
21Z31JAN2015    -4.71282    13.4299    1006.96
22Z31JAN2015    -6.13458    13.0383    1010.65
23Z31JAN2015    -6.77788    12.3531    1011.57
00Z01FEB2015    -5.46332    10.8334    1012.62
