tyd    u    v    psl
01Z30JAN2015    2.45663    -7.06223    1008.91
02Z30JAN2015    -0.619985    -7.67755    1008.95
03Z30JAN2015    0.573369    -8.56791    1006.52
04Z30JAN2015    2.77362    -8.23228    1008.63
05Z30JAN2015    4.21869    -9.42097    1010.65
06Z30JAN2015    6.10662    -8.32085    1007.12
07Z30JAN2015    5.85023    -7.272    1007.97
08Z30JAN2015    7.03892    -7.84071    1003.39
09Z30JAN2015    9.54217    -6.51217    999.938
10Z30JAN2015    10.1435    -4.20937    1009.04
11Z30JAN2015    9.23917    -7.73815    1017.27
12Z30JAN2015    7.60763    -10.5677    1022.29
13Z30JAN2015    7.59365    -9.57014    1022.68
14Z30JAN2015    8.34882    -6.81517    1020.03
15Z30JAN2015    8.81031    -4.64289    1010.32
16Z30JAN2015    10.1202    -6.13925    1007.71
17Z30JAN2015    10.0456    -6.49818    1003.6
18Z30JAN2015    7.78943    -6.30706    995.761
19Z30JAN2015    4.57297    -5.57986    986.929
20Z30JAN2015    1.49635    -6.27909    993.959
21Z30JAN2015    -0.186462    -6.969    1004.14
22Z30JAN2015    -2.08837    -4.19072    1011.19
23Z30JAN2015    -2.52189    -3.54743    1009.62
00Z31JAN2015    -1.25862    -2.09769    1008.2
01Z31JAN2015    4.34455    -8.06912    1008.96
02Z31JAN2015    4.848    -8.20431    1013.81
03Z31JAN2015    7.12283    -6.21383    1020.87
04Z31JAN2015    3.22112    -5.40738    1021.36
05Z31JAN2015    2.91812    -1.97183    1018.63
06Z31JAN2015    2.04642    1.3938    1017.6
07Z31JAN2015    1.00689    1.81334    1016.25
08Z31JAN2015    -0.731862    3.40292    1015.77
09Z31JAN2015    -2.14431    4.44711    1014.43
10Z31JAN2015    -2.50791    3.66863    1013.03
11Z31JAN2015    -2.22822    3.56142    1013.5
12Z31JAN2015    -2.22355    3.03466    1018.72
13Z31JAN2015    -3.12789    3.51946    1021.1
14Z31JAN2015    -3.17451    3.19782    1018.7
15Z31JAN2015    -2.91812    3.66863    1013.98
16Z31JAN2015    -3.30969    4.848    1011.59
17Z31JAN2015    -3.42623    4.67086    1007.66
18Z31JAN2015    -3.98095    4.9086    1009.94
19Z31JAN2015    -4.89928    4.47508    1015.89
20Z31JAN2015    -4.47508    4.67086    1020.18
21Z31JAN2015    -4.67552    5.12303    1018.89
22Z31JAN2015    -5.30017    5.33746    1018.56
23Z31JAN2015    -6.05534    5.46798    1018.5
00Z01FEB2015    -6.52615    3.10925    1019.06
01Z01FEB2015    -8.04582    2.38205    1017.93
02Z01FEB2015    -7.06223    0.172477    1018.37
03Z01FEB2015    -6.85246    -0.223754    1016.17
04Z01FEB2015    -6.37698    -0.582692    1014.31
05Z01FEB2015    -6.59608    -0.680585    1013.21
06Z01FEB2015    -6.89908    0.130523    1010.67
07Z01FEB2015    -6.34902    2.27949    1005.13
08Z01FEB2015    -6.47954    3.51946    1002.34
09Z01FEB2015    -6.92705    4.98318    1004.23
10Z01FEB2015    -6.58675    4.29328    1008.73
11Z01FEB2015    -6.75457    4.38651    1012.34
12Z01FEB2015    -6.81051    4.41914    1011.35
13Z01FEB2015    -7.12749    4.36786    1006.82
14Z01FEB2015    -7.16945    3.94832    1005.11
15Z01FEB2015    -6.98298    3.69194    1003.01
16Z01FEB2015    -7.0296    3.5148    1001.17
17Z01FEB2015    -7.00163    3.33766    1000.73
18Z01FEB2015    -3.46352    -1.00689    1000.34
19Z01FEB2015    -2.61512    1.80868    1002.42
20Z01FEB2015    -5.65911    2.25152    1005.42
21Z01FEB2015    -6.88975    2.86218    1006.91
22Z01FEB2015    -7.1508    1.12343    1008.55
23Z01FEB2015    -6.35368    -0.913662    1008.79
00Z02FEB2015    -7.46778    -1.88326    1009.1
01Z02FEB2015    -7.35591    -1.18869    1008.52
02Z02FEB2015    -6.49352    -0.657277    1006.76
03Z02FEB2015    -6.99697    -0.606    1004.28
04Z02FEB2015    -4.7874    -0.839077    1001.58
05Z02FEB2015    -2.82023    -0.587354    998.869
06Z02FEB2015    -4.21869    1.34718    997.365
07Z02FEB2015    -3.37495    1.88326    998.527
08Z02FEB2015    -1.01155    1.61755    1001.59
09Z02FEB2015    0.0186462    1.66883    1003.25
10Z02FEB2015    0    2.55452    1004.98
11Z02FEB2015    -0.624646    2.91812    1006.96
12Z02FEB2015    -0.4848    3.71525    1007.86
13Z02FEB2015    -0.606    3.71525    1008.24
14Z02FEB2015    -0.0652615    3.93434    1007.37
15Z02FEB2015    -0.890354    4.21403    1005.31
16Z02FEB2015    -1.92522    3.98562    1004.46
17Z02FEB2015    -2.10702    3.90637    1004.59
18Z02FEB2015    -2.91812    4.36786    1004.85
19Z02FEB2015    -2.27017    3.95298    1004.1
20Z02FEB2015    -2.20025    4.545    1003.14
21Z02FEB2015    -2.50325    4.37718    1002.6
22Z02FEB2015    -3.4542    2.45663    1003.2
23Z02FEB2015    -3.51946    2.14431    1004.02
00Z03FEB2015    -3.96697    1.72011    1004.43
01Z31JAN2015    3.2724    -6.67532    1011.43
02Z31JAN2015    4.34455    -8.01318    1010.92
03Z31JAN2015    5.40738    -8.27423    1012.29
04Z31JAN2015    7.25335    -6.73592    1010.29
05Z31JAN2015    9.10398    -5.71505    1016.94
06Z31JAN2015    7.6962    -4.25132    1013.59
07Z31JAN2015    7.71485    -3.73855    1011.6
08Z31JAN2015    5.10905    1.23997    1014.02
09Z31JAN2015    3.84577    1.69214    1020.24
10Z31JAN2015    4.4238    2.91812    1026.15
11Z31JAN2015    4.04622    1.6968    1028.68
12Z31JAN2015    5.34678    0.909    1029.86
13Z31JAN2015    4.03689    2.22355    1026.78
14Z31JAN2015    2.91812    2.74098    1024.88
15Z31JAN2015    1.87394    3.50082    1021.21
16Z31JAN2015    1.30057    3.6966    1016.87
17Z31JAN2015    -0.372923    5.13235    1014.59
18Z31JAN2015    -4.25598    4.53568    1008.62
19Z31JAN2015    -6.21383    3.99028    1003.96
20Z31JAN2015    -8.73572    3.35165    1003.12
21Z31JAN2015    -7.05757    -1.53365    1008.16
22Z31JAN2015    -8.86158    -3.17451    1012.71
23Z31JAN2015    -8.95948    -3.30037    1013.03
00Z01FEB2015    -8.83828    -2.15829    1013.41
01Z01FEB2015    -8.13438    -1.72477    1016.55
02Z01FEB2015    -6.13458    -0.503446    1019.26
03Z01FEB2015    -6.68465    -0.554723    1022.15
04Z01FEB2015    -7.97589    -0.330969    1023.46
05Z01FEB2015    -8.83362    -0.0932308    1022.97
06Z01FEB2015    -9.25315    -0.988246    1022.59
07Z01FEB2015    -9.70066    0.200446    1023.44
08Z01FEB2015    -9.6354    1.10012    1024.08
09Z01FEB2015    -10.0316    2.44731    1021.13
10Z01FEB2015    -9.60743    3.77118    1018.68
11Z01FEB2015    -9.75194    3.83645    1016.88
12Z01FEB2015    -9.47691    3.5754    1016.43
13Z01FEB2015    -9.49555    3.25375    1015.11
14Z01FEB2015    -9.18323    3.68262    1014.33
15Z01FEB2015    -8.94083    3.636    1011.98
16Z01FEB2015    -8.90354    3.16052    1010.16
17Z01FEB2015    -9.84517    2.89015    1010.17
18Z01FEB2015    -10.563    3.01135    1011.44
19Z01FEB2015    -11.7984    2.98338    1013.32
20Z01FEB2015    -11.775    1.72477    1016.24
21Z01FEB2015    -11.542    -0.284354    1017.51
