tyd    u    v    psl
01Z30JAN2015    0.153831    -7.71951    1008.91
02Z30JAN2015    1.21666    -6.90374    1009.58
03Z30JAN2015    1.50568    -7.56102    1007.24
04Z30JAN2015    2.15829    -7.03892    1008.88
05Z30JAN2015    1.42177    -10.647    1011.28
06Z30JAN2015    2.15829    -5.73835    1007.61
07Z30JAN2015    6.41428    -8.70775    1007.64
08Z30JAN2015    6.00406    -10.7029    1002.38
09Z30JAN2015    3.34232    -5.68708    999.254
10Z30JAN2015    5.80828    -12.4463    1007.85
11Z30JAN2015    3.96697    -14.0872    1015.49
12Z30JAN2015    5.5752    -12.7866    1020.41
13Z30JAN2015    3.22578    -9.38368    1021.48
14Z30JAN2015    5.66377    -12.9964    1017.96
15Z30JAN2015    4.48906    -11.0245    1008.1
16Z30JAN2015    7.56568    -11.0712    1005.93
17Z30JAN2015    1.28192    -10.2787    1001.4
18Z30JAN2015    0.750508    -7.38388    994.841
19Z30JAN2015    1.57094    -4.77342    986.537
20Z30JAN2015    -0.125862    -3.39826    993.573
21Z30JAN2015    2.38205    -6.64269    1003.72
22Z30JAN2015    0.438185    -4.60094    1011.2
23Z30JAN2015    0.1212    -3.41691    1009.8
00Z31JAN2015    0.270369    -3.96697    1007.97
01Z31JAN2015    1.33786    -4.35388    1007.96
02Z31JAN2015    1.70612    -8.03183    1012.57
03Z31JAN2015    2.42866    -8.46535    1019.04
04Z31JAN2015    -0.316985    -2.91812    1020.93
05Z31JAN2015    -0.414877    2.45663    1017.42
06Z31JAN2015    -2.20957    0.237738    1016.49
07Z31JAN2015    -2.19558    0.661938    1015.15
08Z31JAN2015    -2.13965    0.829754    1013.95
09Z31JAN2015    -2.3028    1.53365    1012
10Z31JAN2015    -2.45197    1.81334    1010.57
11Z31JAN2015    -3.27706    2.70369    1010.86
12Z31JAN2015    -2.82489    3.05797    1015.43
13Z31JAN2015    -2.22355    1.95318    1018.24
14Z31JAN2015    -2.42866    3.21646    1015.87
15Z31JAN2015    -0.820431    3.25842    1010.86
16Z31JAN2015    -0.494123    2.94609    1008.83
17Z31JAN2015    -0.177138    4.61492    1006.3
18Z31JAN2015    0.0932308    4.51703    1008.93
19Z31JAN2015    -1.47305    1.79935    1015.17
20Z31JAN2015    -1.32854    2.06506    1019.9
21Z31JAN2015    -1.818    1.10478    1018.75
22Z31JAN2015    -1.14208    2.06506    1018.5
23Z31JAN2015    -2.06506    0.764492    1018.29
00Z01FEB2015    -1.58492    1.83198    1019.15
01Z01FEB2015    -1.44042    1.76206    1018.32
02Z01FEB2015    -1.14674    2.62911    1018.47
03Z01FEB2015    -0.955615    1.42643    1016.89
04Z01FEB2015    -1.76206    1.60823    1015.23
05Z01FEB2015    -2.26085    1.59891    1013.66
06Z01FEB2015    -2.99271    1.26328    1010.61
07Z01FEB2015    -2.8482    1.50102    1005.1
08Z01FEB2015    -3.51946    3.14188    1001.7
09Z01FEB2015    -3.79449    3.44954    1003.01
10Z01FEB2015    -4.11614    4.19072    1007.34
11Z01FEB2015    -3.78983    4.83868    1010.08
12Z01FEB2015    -4.75943    3.47751    1009.09
13Z01FEB2015    -5.13702    3.66397    1005.01
14Z01FEB2015    -4.71748    3.18849    1002.66
15Z01FEB2015    -4.39583    3.05331    1001.35
16Z01FEB2015    -3.34232    3.6966    999.975
17Z01FEB2015    -2.61512    3.70126    999.397
18Z01FEB2015    -2.63843    3.52412    1001.68
