tyd    u    v    psl
01Z30JAN2015    6.40495    -1.00689    1009.93
02Z30JAN2015    6.69863    -0.983585    1009.99
03Z30JAN2015    7.41185    0.829754    1007.79
04Z30JAN2015    6.67532    -0.0233077    1009.36
05Z30JAN2015    8.36746    1.83198    1011.94
06Z30JAN2015    6.40962    1.11411    1008.7
07Z30JAN2015    3.2724    1.40312    1009.68
08Z30JAN2015    4.14877    0.344954    1004.9
09Z30JAN2015    5.48663    1.07215    1000.83
10Z30JAN2015    6.70795    0.592015    1010.67
11Z30JAN2015    7.48177    -1.18403    1018.05
12Z30JAN2015    7.33726    -1.56162    1023.28
13Z30JAN2015    8.06446    -0.568708    1023.48
14Z30JAN2015    8.0598    -0.713215    1020.9
15Z30JAN2015    7.36057    2.09769    1009.27
16Z30JAN2015    7.56568    0.405554    1007.77
17Z30JAN2015    6.65202    -0.261046    1005.02
18Z30JAN2015    8.13438    0.904338    996.146
19Z30JAN2015    7.23937    0.508108    987.408
20Z30JAN2015    7.39786    0.508108    994.257
21Z30JAN2015    7.26268    1.30989    1004.95
22Z30JAN2015    4.06486    -0.344954    1011.73
23Z30JAN2015    2.78294    -0.783138    1010.24
00Z31JAN2015    4.10682    -0.438185    1008.79
01Z31JAN2015    5.02514    -0.354277    1009.05
02Z31JAN2015    6.06    2.34009    1014.05
03Z31JAN2015    6.05068    2.62911    1020.43
04Z31JAN2015    6.20451    -1.92055    1021.34
05Z31JAN2015    4.3026    -2.38205    1017.53
06Z31JAN2015    0.988246    -0.932308    1016.04
07Z31JAN2015    -2.04175    -0.135185    1015.01
08Z31JAN2015    -2.21889    0.564046    1014.58
09Z31JAN2015    0.964938    2.70835    1012.16
10Z31JAN2015    1.66883    2.90414    1011.59
11Z31JAN2015    4.08351    2.10702    1011.82
12Z31JAN2015    4.52169    2.11634    1017.13
13Z31JAN2015    4.29794    0.652615    1019.44
14Z31JAN2015    2.59182    0.382246    1016.78
15Z31JAN2015    2.19092    3.61269    1012.23
16Z31JAN2015    1.49635    4.40515    1009.95
17Z31JAN2015    0.843738    4.99251    1006.41
18Z31JAN2015    1.02088    4.74078    1008.83
19Z31JAN2015    0.344954    4.4844    1014.98
20Z31JAN2015    -0.0419538    2.85286    1019.7
21Z31JAN2015    -0.391569    1.7574    1018.44
22Z31JAN2015    -0.722538    1.77138    1017.99
23Z31JAN2015    -0.885692    -0.0512769    1017.81
00Z01FEB2015    -1.10945    -0.610662    1018.83
01Z01FEB2015    -1.31922    -0.316985    1018.15
02Z01FEB2015    -0.885692    -0.554723    1018.93
03Z01FEB2015    -0.699231    -0.186462    1016.44
04Z01FEB2015    -1.00689    -0.885692    1014.51
05Z01FEB2015    -1.25395    0.177138    1012.98
06Z01FEB2015    -1.92988    0.0326308    1010.24
07Z01FEB2015    -2.33543    0.578031    1005.13
08Z01FEB2015    -2.37738    1.03486    1002.47
09Z01FEB2015    -4.05554    1.88326    1003.37
10Z01FEB2015    -3.22578    3.85509    1008.04
11Z01FEB2015    -3.08128    4.16275    1011.55
12Z01FEB2015    -3.82246    4.22335    1010.39
13Z01FEB2015    -4.29328    5.01115    1005.46
14Z01FEB2015    -3.72457    5.46798    1003.86
15Z01FEB2015    -3.82712    4.37252    1002.19
16Z01FEB2015    -3.03    2.35408    1001.01
17Z01FEB2015    -2.30746    2.49392    1000.06
18Z01FEB2015    -0.526754    1.93454    1002.78
