tyd    u    v    psl
01Z30JAN2015    0.909    -5.91083    1010.61
02Z30JAN2015    1.32388    -7.36523    1010.47
03Z30JAN2015    0.909    -6.62405    1008.37
04Z30JAN2015    1.56162    -7.47245    1010.49
05Z30JAN2015    0.638631    -3.62668    1012.98
06Z30JAN2015    1.43575    -7.46312    1009.22
07Z30JAN2015    -0.135185    -7.33726    1010.02
08Z30JAN2015    1.89725    -7.7568    1005.02
09Z30JAN2015    2.73632    -5.00183    1001.43
10Z30JAN2015    -0.694569    0.247062    1010.65
11Z30JAN2015    1.82732    1.49635    1018.8
12Z30JAN2015    0.205108    -1.78537    1024.22
13Z30JAN2015    -1.23997    0.881031    1024.18
14Z30JAN2015    1.34252    0.871708    1020.96
15Z30JAN2015    3.44488    1.36117    1011.21
16Z30JAN2015    -1.30057    -0.554723    1008.02
17Z30JAN2015    -3.1512    -0.130523    1004.31
18Z30JAN2015    0.927646    -4.0602    996.575
19Z30JAN2015    0.573369    -4.52169    987.426
20Z30JAN2015    -0.223754    -4.32591    994.711
21Z30JAN2015    0.372923    -3.05331    1005.18
22Z30JAN2015    0.0559385    -3.68728    1012.19
23Z30JAN2015    0.321646    -4.96454    1010.65
00Z31JAN2015    2.26551    -3.52412    1009.39
01Z31JAN2015    1.14674    -2.73632    1009.45
02Z31JAN2015    1.64086    -1.62688    1015.02
03Z31JAN2015    1.85063    0.876369    1021.31
04Z31JAN2015    -1.40778    -0.191123    1021.82
05Z31JAN2015    0.587354    -0.629308    1018.37
06Z31JAN2015    1.14208    2.45663    1017.34
07Z31JAN2015    -0.4848    5.71505    1015.33
08Z31JAN2015    0.2424    8.47934    1014.96
09Z31JAN2015    -0.139846    9.70066    1013.85
10Z31JAN2015    -0.881031    10.1016    1012.12
11Z31JAN2015    -0.792462    10.2507    1012.75
12Z31JAN2015    0.386908    10.6936    1018.07
13Z31JAN2015    0.834415    9.44894    1020.36
14Z31JAN2015    0.191123    9.83118    1017.91
15Z31JAN2015    0.303    10.936    1013.06
16Z31JAN2015    -0.200446    11.8869    1010.23
17Z31JAN2015    -2.30746    12.6281    1006.4
18Z31JAN2015    -2.01845    12.6188    1008.71
19Z31JAN2015    -1.62688    12.712    1014.92
20Z31JAN2015    -2.10235    12.4556    1019.51
21Z31JAN2015    -1.58492    11.6818    1018.23
22Z31JAN2015    -2.6664    12.1107    1017.55
23Z31JAN2015    -3.55675    13.0803    1017.25
00Z01FEB2015    -4.09283    12.9917    1018.42
01Z01FEB2015    -4.07885    12.5675    1016.71
02Z01FEB2015    -4.68951    13.3926    1016.99
03Z01FEB2015    -5.63114    13.346    1015.21
04Z01FEB2015    -4.87597    12.6701    1013.31
05Z01FEB2015    -4.40515    12.8705    1012.16
06Z01FEB2015    -4.35854    12.4929    1009.23
07Z01FEB2015    -4.19072    12.987    1003.84
08Z01FEB2015    -3.83645    13.2248    1000.98
09Z01FEB2015    -4.08351    13.0476    1002.88
10Z01FEB2015    -4.39583    13.6583    1007.6
11Z01FEB2015    -3.43089    14.9635    1010.68
12Z01FEB2015    -3.89705    14.5999    1009.75
13Z01FEB2015    -3.47285    14.2037    1005.49
14Z01FEB2015    -3.21646    13.8354    1003.54
15Z01FEB2015    -2.96008    13.3879    1001.47
16Z01FEB2015    -3.23045    12.9218    1000.14
17Z01FEB2015    -2.47528    12.3764    999.602
18Z01FEB2015    -0.3636    10.4558    1000.45
19Z01FEB2015    -1.20734    11.5513    1002.39
20Z01FEB2015    -2.93677    12.7493    1003.98
