tyd    u    v    psl
01Z30JAN2015    1.03486    -3.82246    1010.98
02Z30JAN2015    -0.335631    -4.85732    1011.09
03Z30JAN2015    0.102554    -4.59162    1008.92
04Z30JAN2015    0.372923    -4.74078    1010.86
05Z30JAN2015    0.349615    -4.24666    1013.57
06Z30JAN2015    0.615323    -4.37252    1009.8
07Z30JAN2015    2.49392    -5.36543    1010.69
08Z30JAN2015    3.23045    -4.97852    1005.7
09Z30JAN2015    4.38185    -4.81071    1002.13
10Z30JAN2015    4.33523    -5.73369    1011.16
11Z30JAN2015    4.75011    -5.32814    1019.57
12Z30JAN2015    6.45157    -6.55878    1024.37
13Z30JAN2015    7.0902    -5.75234    1024.7
14Z30JAN2015    6.94569    -6.02737    1021.95
15Z30JAN2015    6.13925    -4.06952    1012.02
16Z30JAN2015    5.93414    -4.89928    1008.55
17Z30JAN2015    3.40292    -5.42137    1004.45
18Z30JAN2015    1.26794    -3.88772    997.184
19Z30JAN2015    0.941631    -4.46575    988.004
20Z30JAN2015    2.8482    -5.10438    994.692
21Z30JAN2015    3.21646    -4.3026    1005.41
22Z30JAN2015    2.1816    -4.15343    1012.42
23Z30JAN2015    2.62445    -4.01358    1010.54
00Z31JAN2015    1.27726    -3.48217    1009.42
01Z31JAN2015    0.228415    -2.23754    1010.15
02Z31JAN2015    1.58026    -1.82732    1014.93
03Z31JAN2015    1.30057    -3.2118    1021.34
04Z31JAN2015    -0.214431    -0.452169    1022.23
05Z31JAN2015    -1.40778    -1.04885    1018.12
06Z31JAN2015    0.871708    1.59425    1017.1
07Z31JAN2015    -0.619985    4.39583    1015.22
08Z31JAN2015    0.578031    6.28375    1014.34
09Z31JAN2015    -0.256385    7.70086    1013.48
10Z31JAN2015    0.00932308    8.14837    1012.2
11Z31JAN2015    0.139846    8.15303    1012.52
12Z31JAN2015    0.172477    8.58655    1017.84
13Z31JAN2015    0.601338    8.11108    1020.03
14Z31JAN2015    0.671262    7.96657    1017.65
15Z31JAN2015    0.536077    8.3628    1013.05
16Z31JAN2015    0.661938    8.83828    1010.26
17Z31JAN2015    -0.582692    10.2134    1005.96
18Z31JAN2015    0.233077    9.89645    1008.55
19Z31JAN2015    -0.1212    10.6936    1014.79
20Z31JAN2015    -0.144508    11.3369    1019.1
21Z31JAN2015    0.615323    10.3999    1018.07
22Z31JAN2015    -0.330969    11.2296    1016.67
23Z31JAN2015    -0.540738    11.183    1016.82
00Z01FEB2015    -1.02088    11.0991    1017.64
01Z01FEB2015    -0.191123    10.013    1016.32
02Z01FEB2015    -1.96717    8.45603    1016.49
03Z01FEB2015    -2.01378    6.63803    1014.87
04Z01FEB2015    -0.941631    5.67775    1013.19
05Z01FEB2015    -0.657277    3.66397    1011.75
06Z01FEB2015    -0.494123    4.12546    1009.27
07Z01FEB2015    -0.5454    7.25335    1003.15
08Z01FEB2015    -1.32388    9.42563    1000.48
09Z01FEB2015    -0.769154    10.9686    1002.32
10Z01FEB2015    -0.279692    11.5373    1006.66
