tyd    u    v    psl
01Z30JAN2015    2.47994    -6.16255    1010.34
02Z30JAN2015    1.11411    -8.70775    1010.62
03Z30JAN2015    0.741185    -7.49109    1008.43
04Z30JAN2015    2.54986    -9.36969    1010.67
05Z30JAN2015    2.67106    -9.19722    1012.82
06Z30JAN2015    1.28658    -8.6052    1009.44
07Z30JAN2015    2.37272    -10.4978    1010.08
08Z30JAN2015    3.99028    -9.05271    1005.06
09Z30JAN2015    5.69174    -9.24849    1001.47
10Z30JAN2015    4.80138    2.59648    1011.03
11Z30JAN2015    2.74098    -8.93151    1019.21
12Z30JAN2015    8.96414    -12.3577    1023.71
13Z30JAN2015    5.72437    -2.11634    1024.54
14Z30JAN2015    4.80605    -6.81051    1021.21
15Z30JAN2015    6.7266    -11.8263    1011.06
16Z30JAN2015    2.92278    -0.899677    1008.21
17Z30JAN2015    -0.680585    -2.82023    1004.51
18Z30JAN2015    1.25395    -5.94812    996.855
19Z30JAN2015    3.2724    -5.73835    987.65
20Z30JAN2015    1.77605    -8.53062    994.356
21Z30JAN2015    1.87394    -8.22762    1004.92
22Z30JAN2015    0.447508    -5.82692    1012.09
23Z30JAN2015    0.503446    -7.58898    1010.58
00Z31JAN2015    2.70835    -6.22315    1009.01
01Z31JAN2015    2.29814    -2.98338    1009.6
02Z31JAN2015    0.974262    -3.19782    1015.07
03Z31JAN2015    -0.289015    -0.638631    1021.67
04Z31JAN2015    -0.251723    -1.55229    1021.88
05Z31JAN2015    1.46372    -1.19335    1018.18
06Z31JAN2015    1.22132    4.11148    1017.27
07Z31JAN2015    1.81334    6.68931    1015.33
08Z31JAN2015    -0.172477    8.82895    1014.71
09Z31JAN2015    -0.247062    10.274    1013.57
10Z31JAN2015    -0.0512769    11.2763    1011.93
11Z31JAN2015    0.391569    11.6166    1012.53
12Z31JAN2015    0.773815    12.0174    1017.86
13Z31JAN2015    0.372923    10.9593    1020.13
14Z31JAN2015    0.0372923    11.4161    1017.63
15Z31JAN2015    -1.10012    12.8286    1012.57
16Z31JAN2015    -1.04418    13.2761    1010.12
17Z31JAN2015    -1.14674    13.4299    1006.22
18Z31JAN2015    -1.93454    13.7935    1008.51
