tyd    u    v    psl
01Z30JAN2015    1.41711    -4.70815    1010.96
02Z30JAN2015    1.34252    -4.91326    1011.16
03Z30JAN2015    0.643292    -5.78497    1009
04Z30JAN2015    0.144508    -7.00629    1011.45
05Z30JAN2015    0.326308    -5.151    1013.25
06Z30JAN2015    -0.251723    -7.6356    1010.59
07Z30JAN2015    -0.554723    -7.25802    1010.58
08Z30JAN2015    -0.377585    -6.68465    1006.41
09Z30JAN2015    0.125862    -5.28152    1002.82
10Z30JAN2015    0.396231    -2.22355    1012.31
11Z30JAN2015    2.11168    -3.9996    1020.63
12Z30JAN2015    0.0978923    -4.9086    1025.78
13Z30JAN2015    0.461492    -4.19072    1025.85
14Z30JAN2015    0.7878    -4.65688    1023.17
15Z30JAN2015    1.10012    -4.13945    1012.88
16Z30JAN2015    1.35651    -2.68038    1009.3
17Z30JAN2015    0.629308    -3.02534    1004.98
18Z30JAN2015    1.72477    -2.87617    997.439
19Z30JAN2015    2.32611    -2.95542    988.216
20Z30JAN2015    1.78071    -3.56608    994.823
21Z30JAN2015    0.125862    -3.37495    1005.82
22Z30JAN2015    -0.0885692    -4.14877    1012.49
23Z30JAN2015    0.386908    -5.01115    1010.61
00Z31JAN2015    1.22132    -2.38671    1009.73
01Z31JAN2015    4.25132    -1.3938    1009.62
02Z31JAN2015    6.44691    0.303    1015.15
03Z31JAN2015    1.11411    2.31212    1020.88
04Z31JAN2015    3.00203    0.438185    1021.43
05Z31JAN2015    2.37738    5.33746    1018.41
06Z31JAN2015    2.38671    5.77098    1017.22
07Z31JAN2015    2.07438    4.40049    1015.73
08Z31JAN2015    2.21423    5.38408    1014.69
09Z31JAN2015    1.4544    7.05291    1012.88
10Z31JAN2015    2.2422    8.69843    1011.77
11Z31JAN2015    2.424    9.19722    1012.78
12Z31JAN2015    2.59182    9.79389    1017.65
13Z31JAN2015    2.43798    7.00163    1019.99
14Z31JAN2015    2.89948    8.61918    1017.62
15Z31JAN2015    1.818    8.37212    1012.74
16Z31JAN2015    0.615323    9.38368    1010.05
17Z31JAN2015    -0.344954    10.6936    1005.56
18Z31JAN2015    -1.90191    10.2321    1008.38
19Z31JAN2015    -1.98115    11.789    1014.54
20Z31JAN2015    -1.85529    11.7378    1019.16
21Z31JAN2015    -1.64086    10.2181    1018.03
22Z31JAN2015    -3.48217    8.95948    1017.27
23Z31JAN2015    -3.91103    9.92908    1017.49
00Z01FEB2015    -4.83868    9.92442    1017.88
01Z01FEB2015    -6.1206    8.94549    1016.75
02Z01FEB2015    -7.7568    8.40475    1016.69
03Z01FEB2015    -9.55615    7.97589    1014.41
04Z01FEB2015    -8.51197    8.41874    1012.53
05Z01FEB2015    -8.67512    7.43049    1011.75
06Z01FEB2015    -7.70086    7.18809    1008.95
07Z01FEB2015    -8.51663    7.13682    1003.47
08Z01FEB2015    -6.71262    8.67978    1000.45
09Z01FEB2015    -5.6964    9.98968    1002.13
10Z01FEB2015    -6.19985    8.9082    1007.05
11Z01FEB2015    -6.39097    8.43272    1010.45
12Z01FEB2015    -5.99008    8.17168    1009.24
13Z01FEB2015    -6.14857    8.16235    1004.98
14Z01FEB2015    -7.05291    7.62628    1003.13
15Z01FEB2015    -8.46535    5.78031    1000.88
16Z01FEB2015    -12.2692    4.56365    999.211
17Z01FEB2015    -11.4021    3.31435    998.26
18Z01FEB2015    -10.013    3.44488    1000.04
19Z01FEB2015    -5.49595    5.70106    1001.27
20Z01FEB2015    -7.82206    8.45603    1003.08
21Z01FEB2015    -13.6536    4.11148    1004.45
22Z01FEB2015    -14.3995    4.73146    1006.12
23Z01FEB2015    -16.4273    4.01358    1006.27
00Z02FEB2015    -15.0195    2.727    1006.53
01Z02FEB2015    -13.1269    0.797123    1006.29
02Z02FEB2015    -6.17188    -2.41934    1005.52
03Z02FEB2015    -1.72011    -2.727    1002.93
04Z02FEB2015    0.400892    0.438185    1000.98
05Z02FEB2015    0.783138    1.25862    998.384
06Z02FEB2015    0.223754    3.98095    997.023
07Z02FEB2015    2.63843    3.91569    998.173
08Z02FEB2015    4.22335    6.43292    1000.97
09Z02FEB2015    4.92725    6.40029    1003.23
10Z02FEB2015    5.72903    7.42117    1004.72
11Z02FEB2015    6.25112    8.20431    1006.36
12Z02FEB2015    5.85023    8.61452    1007.66
13Z02FEB2015    5.56122    8.95015    1007.66
14Z02FEB2015    4.90394    8.86625    1006.88
15Z02FEB2015    4.07885    7.81274    1004.87
16Z02FEB2015    3.36563    7.91995    1003.59
17Z02FEB2015    1.76206    7.79875    1004
18Z02FEB2015    1.35651    8.12506    1003.65
19Z02FEB2015    0.601338    7.60763    1003.34
20Z02FEB2015    0.582692    8.03183    1002.24
21Z02FEB2015    0.442846    7.71018    1001.77
22Z02FEB2015    -0.829754    7.02028    1002.34
23Z02FEB2015    -0.289015    7.05757    1003.31
00Z03FEB2015    -0.298338    7.2114    1003.62
01Z31JAN2015    1.04885    -7.575    1013.94
02Z31JAN2015    1.08148    -8.80098    1013.38
03Z31JAN2015    -1.0908    -6.85712    1014.82
04Z31JAN2015    -0.00466154    -6.27909    1011.26
05Z31JAN2015    0.927646    -2.22355    1017.86
