tyd    u    v    psl
01Z30JAN2015    1.30989    -2.11168    1011.8
02Z30JAN2015    1.30989    -1.30057    1011.5
03Z30JAN2015    1.10945    -1.29125    1009.76
04Z30JAN2015    1.53365    -0.857723    1011.57
05Z30JAN2015    0.209769    -1.17937    1014.08
06Z30JAN2015    1.09546    -1.51966    1011.29
07Z30JAN2015    1.9392    -2.47062    1011.07
08Z30JAN2015    2.47528    -2.75497    1006.32
09Z30JAN2015    2.50791    -1.09546    1001.85
10Z30JAN2015    3.66863    -1.71545    1011.41
11Z30JAN2015    4.59162    -3.6966    1019.79
12Z30JAN2015    2.98338    -1.16072    1024.41
13Z30JAN2015    3.74322    0.321646    1024.43
14Z30JAN2015    4.25132    0.2424    1021.86
15Z30JAN2015    6.38165    -0.489462    1011.37
16Z30JAN2015    4.63823    1.14208    1008.15
17Z30JAN2015    2.15829    2.6058    1004.74
18Z30JAN2015    1.42177    0.480138    997.607
19Z30JAN2015    3.09526    -0.0745846    988.259
20Z30JAN2015    2.3634    -0.349615    994.748
21Z30JAN2015    2.61046    0.638631    1006.1
22Z30JAN2015    1.85529    0.522092    1012.61
23Z30JAN2015    -0.256385    -1.17005    1011.41
00Z31JAN2015    0.237738    -1.32388    1009.51
01Z31JAN2015    1.3938    -0.755169    1009.62
02Z31JAN2015    1.2726    -0.769154    1015.39
03Z31JAN2015    0.303    -1.17471    1021.37
04Z31JAN2015    -0.592015    -0.554723    1022.65
05Z31JAN2015    -0.321646    -0.750508    1018.45
06Z31JAN2015    1.04885    -0.428862    1016.6
07Z31JAN2015    1.85529    0.219092    1014.72
08Z31JAN2015    3.04865    2.82955    1013.7
09Z31JAN2015    2.70369    3.44488    1011.52
10Z31JAN2015    2.56385    3.50548    1010.46
11Z31JAN2015    3.47285    4.10682    1010.51
12Z31JAN2015    3.80382    4.55898    1016.2
13Z31JAN2015    3.67795    3.86908    1018.17
14Z31JAN2015    3.47751    4.31192    1015.74
15Z31JAN2015    3.56608    5.40738    1010.89
16Z31JAN2015    3.333    6.13458    1008.64
17Z31JAN2015    3.02534    5.68242    1004.24
18Z31JAN2015    1.05351    3.90171    1006.34
19Z31JAN2015    0.881031    3.57074    1012.46
20Z31JAN2015    1.17937    3.12789    1017.59
21Z31JAN2015    2.09303    3.18849    1016.73
22Z31JAN2015    1.28658    1.37049    1015.93
23Z31JAN2015    0.6666    1.10478    1016.05
00Z01FEB2015    0.382246    0.7878    1016.8
01Z01FEB2015    0.321646    1.47305    1016.1
02Z01FEB2015    -1.19335    -1.35651    1016.46
03Z01FEB2015    -1.10478    -1.37515    1014.43
04Z01FEB2015    -1.66883    -1.01155    1013.02
05Z01FEB2015    -1.40312    -0.857723    1011.54
06Z01FEB2015    -0.0233077    -0.247062    1008.29
07Z01FEB2015    0.149169    0.0839077    1002.54
08Z01FEB2015    -0.149169    0.1818    1000.08
09Z01FEB2015    0.0139846    0.876369    1000.83
10Z01FEB2015    1.30989    2.67572    1005.4
11Z01FEB2015    2.19558    3.1512    1008.48
12Z01FEB2015    2.46595    3.92968    1007.03
13Z01FEB2015    2.64775    4.34455    1003.08
14Z01FEB2015    2.95075    4.14411    1000.94
15Z01FEB2015    3.28172    4.43312    999.403
16Z01FEB2015    3.13722    5.26288    998.309
17Z01FEB2015    3.22112    4.75477    997.228
18Z01FEB2015    1.70146    3.03932    999.111
19Z01FEB2015    1.63154    1.07682    999.975
20Z01FEB2015    1.81334    0.946292    1002.24
21Z01FEB2015    1.64552    3.05797    1004.23
22Z01FEB2015    0.125862    -0.480138    1006
23Z01FEB2015    0.0652615    -0.615323    1006.25
00Z02FEB2015    1.8786    0.340292    1007.17
01Z02FEB2015    0.815769    -1.3938    1007.02
02Z02FEB2015    0.0186462    -1.91589    1005.94
03Z02FEB2015    0.671262    -1.10945    1003.57
04Z02FEB2015    0.680585    -1.01622    1001.35
05Z02FEB2015    0    -0.550062    999.055
06Z02FEB2015    0.153831    -0.433523    997.135
07Z02FEB2015    0.536077    -0.573369    997.794
08Z02FEB2015    1.10945    0.0512769    1000.48
09Z02FEB2015    1.95785    0.191123    1002.34
10Z02FEB2015    2.96474    0.8484    1004.03
11Z02FEB2015    3.02534    0.578031    1005.02
12Z02FEB2015    4.43778    2.36806    1005.77
13Z02FEB2015    5.19762    3.50548    1006.11
14Z02FEB2015    6.16255    3.76652    1004.64
15Z02FEB2015    5.85023    3.44022    1002.87
16Z02FEB2015    4.16742    4.77808    1002
17Z02FEB2015    3.73389    5.31882    1002.55
18Z02FEB2015    2.93677    4.29328    1002.69
19Z02FEB2015    1.64086    3.8178    1002.32
20Z02FEB2015    1.7574    3.0906    1001.51
21Z02FEB2015    1.93454    2.65242    1001.04
22Z02FEB2015    1.22132    2.46129    1001.81
23Z02FEB2015    0.554723    2.56851    1003.27
00Z03FEB2015    -1.60823    -0.358938    1003.6
01Z31JAN2015    -0.550062    -2.61046    1015.43
02Z31JAN2015    1.06283    -0.820431    1014.39
03Z31JAN2015    2.22355    -1.33786    1014.86
04Z31JAN2015    1.56628    -2.70835    1011.61
05Z31JAN2015    3.01602    -1.39846    1017.68
06Z31JAN2015    1.99514    -1.86462    1014.93
07Z31JAN2015    1.84597    -1.10478    1011.88
08Z31JAN2015    2.62445    0.0512769    1013.06
09Z31JAN2015    3.34232    1.53831    1019.05
10Z31JAN2015    4.70815    2.13965    1024.74
11Z31JAN2015    4.53102    1.77605    1027.47
12Z31JAN2015    5.60317    2.39603    1028.44
13Z31JAN2015    5.03912    3.12789    1024.66
14Z31JAN2015    4.95522    3.12789    1022.42
15Z31JAN2015    4.41914    3.61269    1018.78
16Z31JAN2015    4.99251    6.03669    1013.61
17Z31JAN2015    1.16538    5.26754    1011.84
