tyd    u    v    psl
01Z30JAN2015    -3.12323    -3.32834    1011
02Z30JAN2015    -2.02777    -2.03709    1011.04
03Z30JAN2015    -0.862385    -1.76672    1009.77
04Z30JAN2015    -0.158492    -2.44731    1010.78
05Z30JAN2015    -0.107215    -1.05351    1014.22
06Z30JAN2015    -1.23997    -2.54986    1010.47
07Z30JAN2015    -0.480138    -3.80382    1011.14
08Z30JAN2015    1.20734    -3.71058    1005.8
09Z30JAN2015    1.20268    -3.80848    1000.97
10Z30JAN2015    1.9392    -2.121    1010.8
11Z30JAN2015    4.47042    -3.77585    1019.03
12Z30JAN2015    4.33523    -1.99048    1023.99
13Z30JAN2015    5.52392    -1.58492    1023.84
14Z30JAN2015    5.454    -1.51966    1021.39
15Z30JAN2015    4.3026    0.0652615    1011.65
16Z30JAN2015    2.45197    0.592015    1008.42
17Z30JAN2015    3.44488    0.899677    1004.95
18Z30JAN2015    -0.0233077    0.382246    997.24
19Z30JAN2015    0.806446    0.386908    988.352
20Z30JAN2015    1.83665    -0.517431    994.897
21Z30JAN2015    -0.0745846    0.135185    1006.48
22Z30JAN2015    0.554723    0.391569    1012.36
23Z30JAN2015    0.540738    -0.480138    1011.1
00Z31JAN2015    0.1212    -1.77605    1009.34
01Z31JAN2015    0.480138    -1.82732    1009.83
02Z31JAN2015    0.135185    -0.396231    1015.21
03Z31JAN2015    0.326308    -0.899677    1021.16
04Z31JAN2015    0.1212    -0.610662    1022.2
05Z31JAN2015    -0.661938    -1.24929    1018.12
06Z31JAN2015    0.386908    0.615323    1016.33
07Z31JAN2015    1.59425    0.624646    1014.66
08Z31JAN2015    3.06729    -0.0233077    1013.8
09Z31JAN2015    3.86442    -1.03952    1011.63
10Z31JAN2015    4.9086    -0.783138    1009.8
11Z31JAN2015    5.64046    -0.671262    1010.34
12Z31JAN2015    6.06466    -0.834415    1015.43
13Z31JAN2015    5.93414    -1.40312    1018.12
14Z31JAN2015    5.97609    -0.251723    1015.59
15Z31JAN2015    5.65445    -0.708554    1010.32
16Z31JAN2015    3.07662    -0.638631    1008
17Z31JAN2015    1.68748    -0.223754    1003.62
18Z31JAN2015    2.03709    -0.149169    1006.52
19Z31JAN2015    3.06263    -0.876369    1012.53
20Z31JAN2015    1.67815    -1.13275    1017.43
21Z31JAN2015    1.40312    -0.289015    1016.56
22Z31JAN2015    1.09546    -0.125862    1015.69
23Z31JAN2015    1.39846    -0.0326308    1015.75
00Z01FEB2015    1.22132    -0.0326308    1016.69
01Z01FEB2015    0.0978923    0.442846    1015.99
02Z01FEB2015    -0.289015    1.31922    1016.43
03Z01FEB2015    0.0419538    0.205108    1013.66
04Z01FEB2015    -0.372923    -1.29591    1012.24
05Z01FEB2015    -0.163154    -0.964938    1011.39
06Z01FEB2015    0.508108    0.0233077    1008.52
07Z01FEB2015    1.69214    1.09546    1002.9
08Z01FEB2015    1.51966    0.815769    999.584
09Z01FEB2015    1.72011    1.28658    1000.76
10Z01FEB2015    1.38448    0.358938    1004.95
11Z01FEB2015    1.16538    0.382246    1008.02
12Z01FEB2015    2.11168    1.35651    1006.54
13Z01FEB2015    1.50568    1.14208    1002.28
14Z01FEB2015    0.755169    -0.00466154    1000.62
15Z01FEB2015    1.6362    -0.344954    998.999
16Z01FEB2015    3.35165    -0.941631    997.01
17Z01FEB2015    3.66397    0.689908    996.718
18Z01FEB2015    -0.559385    -0.703892    998.968
19Z01FEB2015    1.65951    -0.643292    1000.24
20Z01FEB2015    0.736523    -0.661938    1002.09
21Z01FEB2015    1.41711    0.489462    1003.77
22Z01FEB2015    1.66417    -0.410215    1006.31
23Z01FEB2015    0.619985    -1.22132    1005.89
00Z02FEB2015    1.44042    -1.65951    1006.61
01Z02FEB2015    0.396231    -0.6666    1006.58
02Z02FEB2015    0.377585    -0.111877    1005.56
03Z02FEB2015    -0.759831    -0.261046    1003.44
04Z02FEB2015    -0.540738    -0.7272    1001.21
05Z02FEB2015    -0.466154    -0.368262    998.819
06Z02FEB2015    0.769154    -0.974262    996.986
07Z02FEB2015    1.54297    -0.988246    997.744
08Z02FEB2015    2.38205    -0.456831    1000.24
09Z02FEB2015    3.74788    -0.615323    1002.35
10Z02FEB2015    4.34922    -1.17937    1003.57
11Z02FEB2015    5.06709    -0.130523    1004.65
12Z02FEB2015    5.58918    1.11411    1005.89
13Z02FEB2015    5.88286    1.18869    1005.84
14Z02FEB2015    6.4236    0.573369    1004.25
15Z02FEB2015    5.32348    -0.135185    1001.95
16Z02FEB2015    3.58938    -0.102554    1001.6
17Z02FEB2015    2.90414    -0.5454    1001.92
18Z02FEB2015    1.77605    -0.890354    1001.93
19Z02FEB2015    -0.316985    -2.14431    1002.13
20Z02FEB2015    -0.125862    -2.41002    1001.19
21Z02FEB2015    -0.456831    -2.20957    1001.24
22Z02FEB2015    -0.153831    -1.53831    1002.17
23Z02FEB2015    0.4848    -1.44508    1002.78
00Z03FEB2015    -0.279692    -1.56162    1003.22
01Z31JAN2015    -0.815769    -4.86198    1014.29
02Z31JAN2015    -4.03689    -5.55655    1013.48
03Z31JAN2015    -1.24463    -2.97406    1014.13
04Z31JAN2015    -0.382246    -3.71058    1011.49
05Z31JAN2015    0.680585    0.209769    1018.24
06Z31JAN2015    0.130523    -1.12343    1014.55
07Z31JAN2015    1.41711    -1.79003    1011.65
08Z31JAN2015    2.9694    -1.09546    1013.08
09Z31JAN2015    3.66863    -0.801785    1018.36
10Z31JAN2015    5.74302    -0.139846    1024.44
11Z31JAN2015    5.92948    -0.806446    1026.76
12Z31JAN2015    6.54946    0.139846    1028.4
13Z31JAN2015    5.98075    0.214431    1024.71
14Z31JAN2015    6.52615    1.04418    1021.76
15Z31JAN2015    7.36057    0.382246    1018.01
16Z31JAN2015    2.63843    0.750508    1013.65
17Z31JAN2015    1.32854    -1.00223    1010.75
18Z31JAN2015    0.708554    -0.0606    1005.51
19Z31JAN2015    1.82732    -0.755169    1001.06
20Z31JAN2015    -0.0419538    -0.713215    1000.09
21Z31JAN2015    -0.0885692    -1.28192    1005.46
22Z31JAN2015    -0.0233077    -1.02554    1009.51
23Z31JAN2015    -1.818    -2.55452    1010.55
00Z01FEB2015    -0.4848    -2.00446    1011.37
01Z01FEB2015    -0.144508    -1.44042    1015.08
02Z01FEB2015    -0.606    -0.372923    1018.09
03Z01FEB2015    -0.909    -0.703892    1021.24
04Z01FEB2015    -0.638631    -0.815769    1021.87
05Z01FEB2015    0.522092    -0.461492    1021.18
06Z01FEB2015    1.31455    0.256385    1019.96
07Z01FEB2015    0.927646    -0.237738    1021.11
08Z01FEB2015    0.797123    -0.0139846    1021.09
09Z01FEB2015    0.797123    0.0932308    1017.74
10Z01FEB2015    0.843738    0.573369    1015.24
11Z01FEB2015    2.17228    1.20734    1012.87
12Z01FEB2015    1.80868    1.30989    1012.51
13Z01FEB2015    1.95318    -0.559385    1011.22
14Z01FEB2015    4.00892    -0.0606    1010.08
15Z01FEB2015    4.39117    0.8484    1007.48
16Z01FEB2015    1.55229    1.25395    1005.58
17Z01FEB2015    -3.78983    4.08351    1004.8
18Z01FEB2015    -2.79692    -0.839077    1006.1
19Z01FEB2015    -7.88266    2.9694    1007.48
20Z01FEB2015    -7.56102    0.517431    1011.04
21Z01FEB2015    -2.6664    -1.40778    1012.77
22Z01FEB2015    2.87617    -2.20025    1012.24
23Z01FEB2015    0.410215    -0.755169    1012.37
00Z02FEB2015    0.997569    -1.13275    1012.44
01Z02FEB2015    1.16538    -0.745846    1011.67
02Z02FEB2015    -0.303    0.615323    1009
03Z02FEB2015    -0.139846    0.0745846    1007.7
04Z02FEB2015    -0.0419538    -0.582692    1005.13
05Z02FEB2015    0    0.0233077    1003.89
06Z02FEB2015    0.573369    0.652615    1002.21
07Z02FEB2015    0.867046    1.20734    999.764
08Z02FEB2015    1.48237    0.0559385    997.756
09Z02FEB2015    1.99514    -0.167815    998.061
10Z02FEB2015    2.78294    -0.456831    999.733
11Z02FEB2015    3.84577    -0.573369    1000.89
12Z02FEB2015    4.01358    -0.195785    1000.46
