tyd    u    v    psl
01Z30JAN2015    4.09749    -6.16255    1010.43
02Z30JAN2015    3.04398    -6.25112    1010.4
03Z30JAN2015    1.33786    -6.92238    1008.96
04Z30JAN2015    2.74565    -7.21606    1010.4
05Z30JAN2015    2.73632    -6.91772    1013.57
06Z30JAN2015    3.6966    -6.53548    1009.78
07Z30JAN2015    2.83422    -3.91103    1010.82
08Z30JAN2015    3.92968    -3.72457    1005.53
09Z30JAN2015    3.92968    -2.49392    1001.09
10Z30JAN2015    5.78031    -3.84111    1010.59
11Z30JAN2015    8.21363    -6.09263    1018.21
12Z30JAN2015    7.3326    -5.53791    1023.92
13Z30JAN2015    8.63783    -4.88063    1023.57
14Z30JAN2015    9.64938    -4.92258    1020.95
15Z30JAN2015    8.71708    -3.55209    1011.28
16Z30JAN2015    6.40962    -4.07885    1007.97
17Z30JAN2015    6.24646    -4.43312    1004.46
18Z30JAN2015    2.76429    -4.52635    996.861
19Z30JAN2015    5.07175    -5.53791    987.88
20Z30JAN2015    5.15566    -4.3026    994.754
21Z30JAN2015    4.61026    -6.20451    1005.85
22Z30JAN2015    4.58229    -7.24403    1011.94
23Z30JAN2015    3.76652    -6.19985    1010.92
00Z31JAN2015    4.26065    -6.35368    1008.91
01Z31JAN2015    3.47285    -6.77322    1009.23
02Z31JAN2015    3.94366    -8.50731    1014.57
03Z31JAN2015    4.99251    -6.58209    1020.72
04Z31JAN2015    3.08594    -6.85246    1021.69
05Z31JAN2015    0.820431    -3.2118    1017.97
06Z31JAN2015    1.20268    -0.438185    1016.25
07Z31JAN2015    2.41468    -3.92502    1014.27
08Z31JAN2015    2.19558    -5.16498    1013.34
09Z31JAN2015    0.871708    -3.39826    1011.24
10Z31JAN2015    0.592015    -2.87617    1009.42
11Z31JAN2015    1.65018    -3.44022    1009.84
12Z31JAN2015    1.5756    -3.06263    1014.82
13Z31JAN2015    2.34942    -3.96231    1017.3
14Z31JAN2015    2.56851    -4.34455    1015.11
15Z31JAN2015    0.177138    -1.01155    1010.06
16Z31JAN2015    0.312323    2.16295    1007.65
17Z31JAN2015    -0.783138    5.36077    1003.24
18Z31JAN2015    -0.4242    3.56608    1006.5
19Z31JAN2015    -6.17188    5.02048    1012.47
20Z31JAN2015    -5.01115    3.83645    1017.06
21Z31JAN2015    -0.606    3.77118    1016.23
22Z31JAN2015    0.7272    1.49635    1015.43
23Z31JAN2015    -0.419538    1.73875    1015.66
00Z01FEB2015    0.396231    1.37982    1016.31
01Z01FEB2015    -1.9998    -0.405554    1015.59
02Z01FEB2015    -2.68505    0.815769    1016.14
03Z01FEB2015    -0.647954    -0.7272    1013.8
04Z01FEB2015    -0.344954    -1.3332    1012.28
05Z01FEB2015    -0.256385    -1.40778    1011.48
06Z01FEB2015    0.801785    -0.0792462    1008.44
07Z01FEB2015    0.568708    0.615323    1002.57
08Z01FEB2015    0.405554    0.955615    999.31
09Z01FEB2015    0.713215    0.913662    1000.69
10Z01FEB2015    0.689908    0.0559385    1005.18
11Z01FEB2015    0.685246    -0.354277    1007.87
12Z01FEB2015    -4.16742    4.1208    1006.15
13Z01FEB2015    -6.32105    4.18606    1002.07
14Z01FEB2015    -5.76166    4.80138    1000.27
15Z01FEB2015    -5.49595    4.54966    998.763
16Z01FEB2015    -5.29085    3.8784    997.334
17Z01FEB2015    -4.75477    3.45886    997.01
18Z01FEB2015    -4.59628    3.5148    998.838
19Z01FEB2015    -3.92035    2.32611    1000.44
20Z01FEB2015    -3.5754    4.21869    1002.19
21Z01FEB2015    -4.25598    3.99028    1004.2
22Z01FEB2015    -4.03223    3.60803    1006.04
23Z01FEB2015    -6.30706    1.6362    1006.02
00Z02FEB2015    -4.72214    0.228415    1006.36
01Z02FEB2015    0.149169    0.769154    1006.48
02Z02FEB2015    0.839077    -1.98115    1005.52
03Z02FEB2015    -0.0233077    -2.49858    1003.46
04Z02FEB2015    -0.275031    -2.99737    1001.06
05Z02FEB2015    -0.177138    -2.727    998.62
06Z02FEB2015    0.736523    -2.85286    996.83
07Z02FEB2015    2.80158    -3.71058    997.489
08Z02FEB2015    3.34232    -3.58938    999.826
09Z02FEB2015    3.79449    -3.72457    1002.01
10Z02FEB2015    4.53568    -2.96474    1003.31
11Z02FEB2015    5.29551    -3.0906    1004.68
12Z02FEB2015    5.18363    -2.32145    1005.38
13Z02FEB2015    3.84577    -2.34009    1005.83
14Z02FEB2015    3.13255    -1.16538    1004.15
15Z02FEB2015    0.344954    -0.461492    1001.75
16Z02FEB2015    0.0652615    2.00446    1001.08
17Z02FEB2015    0.876369    3.48683    1001.62
18Z02FEB2015    0.219092    -1.99514    1001.57
19Z02FEB2015    -2.88083    -2.16295    1001.94
20Z02FEB2015    -1.2726    -5.58918    1000.25
21Z02FEB2015    -0.466154    -4.26065    1000.78
22Z02FEB2015    -1.62688    -3.05331    1001.99
23Z02FEB2015    -1.31455    -2.71768    1002.73
00Z03FEB2015    -0.736523    -2.46595    1003.31
01Z31JAN2015    5.3934    -5.83625    1013.56
02Z31JAN2015    3.94832    -7.71018    1013.11
03Z31JAN2015    4.74545    -8.51197    1013.39
04Z31JAN2015    4.67552    -6.88509    1011.08
05Z31JAN2015    3.13255    -6.47022    1017.77
06Z31JAN2015    4.95055    -4.91326    1014.1
07Z31JAN2015    4.54034    -4.35388    1011.46
08Z31JAN2015    4.20937    -4.79206    1013.08
09Z31JAN2015    3.77585    -3.64532    1018.31
10Z31JAN2015    4.84334    -3.16985    1023.6
11Z31JAN2015    5.53791    -4.01358    1026.42
12Z31JAN2015    6.48886    -3.40292    1027.8
13Z31JAN2015    6.38165    -3.33766    1023.97
14Z31JAN2015    4.62891    -3.58006    1021.08
15Z31JAN2015    3.1512    -2.44265    1017.75
16Z31JAN2015    -1.99048    -1.9392    1013.28
17Z31JAN2015    -0.0792462    6.33037    1010.83
18Z31JAN2015    -2.70835    1.96717    1005.47
19Z31JAN2015    -4.23268    1.39846    1001.15
20Z31JAN2015    -5.2116    2.13032    1000.31
21Z31JAN2015    -5.40272    2.56385    1005.55
22Z31JAN2015    -5.53791    2.63843    1009.4
23Z31JAN2015    -5.97609    1.83665    1010.5
00Z01FEB2015    2.47528    -0.438185    1011.05
01Z01FEB2015    2.00446    -3.01602    1014.92
02Z01FEB2015    -0.275031    -3.56142    1017.69
03Z01FEB2015    0.139846    -1.6968    1020.74
04Z01FEB2015    0.876369    -0.442846    1021.8
05Z01FEB2015    1.55695    0.233077    1021.17
06Z01FEB2015    0.806446    -0.214431    1020.21
07Z01FEB2015    0.0419538    1.29591    1020.85
08Z01FEB2015    1.06283    0.867046    1020.67
09Z01FEB2015    1.61755    -0.107215    1017.71
10Z01FEB2015    1.37049    0.237738    1014.97
11Z01FEB2015    1.17937    0.102554    1012.6
12Z01FEB2015    0.270369    0.0652615    1012.33
13Z01FEB2015    -2.67572    3.40758    1010.68
14Z01FEB2015    2.33077    -1.85529    1010.06
15Z01FEB2015    0.377585    -3.90171    1007.4
