tyd    u    v    psl
01Z30JAN2015    -0.0559385    -1.10945    1011.43
02Z30JAN2015    0.125862    -0.680585    1011.24
03Z30JAN2015    -0.3636    -0.820431    1009.55
04Z30JAN2015    0.177138    -1.30523    1011.17
05Z30JAN2015    0.316985    -2.01378    1013.82
06Z30JAN2015    0.442846    -2.00446    1010.88
07Z30JAN2015    0.0279692    -1.46838    1011.21
08Z30JAN2015    0.899677    -2.00912    1006.14
09Z30JAN2015    1.31922    -1.89725    1001.16
10Z30JAN2015    1.55229    -1.66417    1010.77
11Z30JAN2015    2.58249    -3.333    1019.58
12Z30JAN2015    2.87151    -3.78051    1023.56
13Z30JAN2015    4.87131    -3.51014    1023.58
14Z30JAN2015    5.37942    -1.95318    1021.26
15Z30JAN2015    5.24423    -0.0932308    1011.19
16Z30JAN2015    4.03689    1.9392    1008.15
17Z30JAN2015    3.99028    1.83198    1004.98
18Z30JAN2015    2.41468    0.885692    997.017
19Z30JAN2015    0.694569    -1.38914    988.303
20Z30JAN2015    0.1818    -1.65485    995.121
21Z30JAN2015    0.177138    -1.18403    1006.03
22Z30JAN2015    -0.974262    -1.95318    1012.46
23Z30JAN2015    -0.8484    -2.20957    1011
00Z31JAN2015    -0.573369    -2.53122    1009.52
01Z31JAN2015    -0.587354    -1.37049    1009.47
02Z31JAN2015    -0.461492    -1.96717    1015.24
03Z31JAN2015    -0.839077    -1.43575    1021.41
04Z31JAN2015    -0.5454    -1.19802    1022.4
05Z31JAN2015    -0.372923    -1.56162    1018.24
06Z31JAN2015    0.237738    -1.212    1016.35
07Z31JAN2015    1.51966    -0.633969    1014.61
08Z31JAN2015    1.73409    -0.0186462    1013.62
09Z31JAN2015    2.00446    0.871708    1011.44
10Z31JAN2015    2.55452    0.918323    1010.24
11Z31JAN2015    4.51237    1.79469    1010.22
12Z31JAN2015    5.63114    1.71545    1015.18
13Z31JAN2015    5.32348    1.18403    1018.09
14Z31JAN2015    4.79672    1.58492    1015.31
15Z31JAN2015    4.68951    2.43798    1010
16Z31JAN2015    3.88772    2.27017    1008.28
17Z31JAN2015    1.79469    0.391569    1003.98
18Z31JAN2015    1.94852    -0.573369    1006.48
19Z31JAN2015    1.34252    -1.60823    1012.72
20Z31JAN2015    0.708554    -1.3332    1017.97
21Z31JAN2015    -1.14208    -1.68748    1016.64
22Z31JAN2015    -0.442846    -1.74342    1015.56
23Z31JAN2015    0.675923    -1.71545    1015.95
00Z01FEB2015    0.219092    -1.515    1016.79
01Z01FEB2015    -1.03952    -1.76206    1015.92
02Z01FEB2015    -0.713215    -2.15829    1015.94
03Z01FEB2015    -0.736523    -1.74342    1013.9
04Z01FEB2015    -1.10478    -1.92522    1012.6
05Z01FEB2015    -0.783138    -1.71078    1011.2
06Z01FEB2015    0.438185    -0.895015    1008.24
07Z01FEB2015    0.895015    -0.172477    1002.57
08Z01FEB2015    1.34252    0.377585    999.472
09Z01FEB2015    1.92522    0.885692    1000.63
10Z01FEB2015    1.37515    0.671262    1004.84
11Z01FEB2015    1.34252    0.247062    1007.86
12Z01FEB2015    4.16742    1.13742    1007.09
13Z01FEB2015    4.99717    0.895015    1002.36
14Z01FEB2015    5.55189    0.414877    1000.6
15Z01FEB2015    5.29085    0.927646    998.863
16Z01FEB2015    4.98785    1.00689    997.066
