tyd    u    v    psl
01Z30JAN2015    3.10458    -3.71058    1011.39
02Z30JAN2015    -1.20268    0.1818    1011.57
03Z30JAN2015    0.867046    -2.47528    1009.55
04Z30JAN2015    -0.330969    -0.312323    1011.54
05Z30JAN2015    0.2424    -2.34475    1013.87
06Z30JAN2015    1.86462    -2.35874    1010.78
07Z30JAN2015    2.05108    -2.77362    1011.03
08Z30JAN2015    2.727    -2.04175    1006.26
09Z30JAN2015    2.59182    -2.20957    1001.68
10Z30JAN2015    3.9996    -2.27949    1011.32
11Z30JAN2015    5.62648    -0.904338    1019.42
12Z30JAN2015    5.56122    -2.20025    1024.3
13Z30JAN2015    7.6962    -2.96474    1024.63
14Z30JAN2015    5.80828    -1.36117    1022.07
15Z30JAN2015    6.32105    -0.778477    1012.12
16Z30JAN2015    4.37252    0.992908    1008.37
17Z30JAN2015    5.40272    -0.470815    1004.82
18Z30JAN2015    1.60357    -0.410215    997.588
19Z30JAN2015    4.76875    -1.30523    988.402
20Z30JAN2015    1.22598    -0.895015    994.891
21Z30JAN2015    1.45906    -0.694569    1005.99
22Z30JAN2015    2.87151    -1.54297    1012.92
23Z30JAN2015    0.116538    -1.67349    1011.19
00Z31JAN2015    0.909    -1.88326    1009.42
01Z31JAN2015    2.0604    -1.34252    1009.54
02Z31JAN2015    1.84597    -2.47528    1015.27
03Z31JAN2015    0.419538    -1.17471    1021.59
04Z31JAN2015    0.867046    -1.70612    1022.34
05Z31JAN2015    -0.386908    -0.839077    1018.12
06Z31JAN2015    1.31922    0.386908    1016.84
07Z31JAN2015    1.3332    0.811108    1015.05
08Z31JAN2015    2.24686    1.86928    1014.05
09Z31JAN2015    2.51723    3.84577    1012.1
10Z31JAN2015    2.81091    4.7268    1010.8
11Z31JAN2015    3.19315    5.17431    1011.29
12Z31JAN2015    3.24443    5.454    1016.37
13Z31JAN2015    3.37495    4.80605    1018.68
14Z31JAN2015    3.08128    5.01115    1016.4
15Z31JAN2015    2.80625    5.98075    1011.84
16Z31JAN2015    2.90414    5.67775    1009.25
17Z31JAN2015    2.4846    5.95278    1004.94
18Z31JAN2015    1.86462    4.71282    1007.64
19Z31JAN2015    1.74342    3.72923    1013.75
20Z31JAN2015    1.41245    3.23045    1018.67
21Z31JAN2015    1.40778    3.16518    1017.33
22Z31JAN2015    0.899677    2.37272    1016.63
23Z31JAN2015    1.53365    2.27483    1016.65
00Z01FEB2015    1.43575    1.42643    1017.51
01Z01FEB2015    1.08148    -0.256385    1016.48
02Z01FEB2015    1.34252    -0.186462    1016.69
03Z01FEB2015    1.64086    -0.480138    1014.5
04Z01FEB2015    1.41245    -1.36117    1013.2
05Z01FEB2015    1.50568    -1.58492    1011.65
06Z01FEB2015    1.05817    0.00466154    1008.5
07Z01FEB2015    0.750508    0.606    1002.73
08Z01FEB2015    0.881031    2.86685    999.994
09Z01FEB2015    1.57094    4.02291    1001.12
10Z01FEB2015    2.27949    4.46109    1005.74
11Z01FEB2015    2.68038    5.15566    1009.02
12Z01FEB2015    2.97872    5.61249    1008.19
13Z01FEB2015    2.83888    5.76166    1003.62
14Z01FEB2015    3.06729    5.78497    1001.4
15Z01FEB2015    3.01602    5.67309    1000.01
16Z01FEB2015    2.87617    4.85266    999.099
17Z01FEB2015    2.44265    4.19538    998.981
18Z01FEB2015    2.05574    3.86908    1000.16
19Z01FEB2015    2.28415    0.386908    1000.5
20Z01FEB2015    1.46372    0.619985    1003.05
21Z01FEB2015    1.36117    -0.386908    1004.29
22Z01FEB2015    1.48237    -0.200446    1006.71
23Z01FEB2015    0.992908    -0.279692    1006.22
00Z02FEB2015    0.708554    -1.11877    1007.37
01Z02FEB2015    2.02311    -1.18869    1006.98
02Z02FEB2015    1.08148    -1.07682    1006.02
03Z02FEB2015    0.978923    -0.494123    1003.77
04Z02FEB2015    0.857723    -0.559385    1001.62
05Z02FEB2015    0.116538    0.2424    999.459
06Z02FEB2015    0.330969    0.685246    997.085
07Z02FEB2015    0.857723    0.694569    997.825
