tyd    u    v    psl
01Z30JAN2015    -1.97649    -1.48703    1009.69
02Z30JAN2015    -1.35651    -1.72011    1009.8
03Z30JAN2015    -1.77605    0.950954    1007.45
04Z30JAN2015    -1.818    -1.48237    1009.47
05Z30JAN2015    0.610662    -1.73409    1011.54
06Z30JAN2015    2.23754    -0.745846    1008.01
07Z30JAN2015    0.592015    0.135185    1008.84
08Z30JAN2015    0.167815    -0.261046    1003.88
09Z30JAN2015    0.335631    0.200446    999.627
10Z30JAN2015    2.56851    1.14674    1009.01
11Z30JAN2015    2.66174    -3.36097    1017.42
12Z30JAN2015    7.70086    -5.9388    1022.76
13Z30JAN2015    7.03426    -5.99008    1023.02
14Z30JAN2015    4.28862    -4.70349    1020.3
15Z30JAN2015    1.24463    -0.261046    1010.49
16Z30JAN2015    2.04175    -1.35651    1007.62
17Z30JAN2015    2.46595    1.30989    1003.83
18Z30JAN2015    7.75214    1.40312    995.631
19Z30JAN2015    -1.10478    -1.07682    986.935
20Z30JAN2015    -1.71078    -1.36583    993.896
21Z30JAN2015    -0.419538    -0.988246    1004.64
22Z30JAN2015    -2.26551    -1.16072    1011.6
23Z30JAN2015    -1.85995    -0.596677    1009.88
00Z31JAN2015    -0.326308    -1.04885    1008.17
01Z31JAN2015    0.158492    -1.19802    1008.75
02Z31JAN2015    1.17937    -2.17694    1013.98
03Z31JAN2015    2.94143    1.66417    1020.21
04Z31JAN2015    -1.45906    -1.51034    1021.47
05Z31JAN2015    -1.01155    -1.64552    1018.33
06Z31JAN2015    0.447508    2.08837    1017.16
07Z31JAN2015    -0.536077    4.11614    1015.4
08Z31JAN2015    0.410215    5.94812    1014.56
09Z31JAN2015    -0.284354    6.57277    1013.42
10Z31JAN2015    0.335631    6.95035    1011.67
11Z31JAN2015    0.438185    7.22538    1012.57
12Z31JAN2015    0.321646    7.6962    1017.4
13Z31JAN2015    -0.1818    7.29531    1019.99
14Z31JAN2015    -0.526754    7.35125    1017.52
15Z31JAN2015    -0.536077    7.68688    1012.6
16Z31JAN2015    -1.26794    8.61918    1010.44
17Z31JAN2015    -1.22132    8.41874    1006.17
18Z31JAN2015    -1.62688    8.41874    1008.93
19Z31JAN2015    -2.51257    8.75437    1015.08
20Z31JAN2015    -2.54986    8.25092    1019.26
21Z31JAN2015    -2.25618    7.19742    1018.21
22Z31JAN2015    -3.89238    7.46312    1017.79
23Z31JAN2015    -3.46352    3.04398    1017.53
00Z01FEB2015    -2.9088    3.43555    1018.6
01Z01FEB2015    -3.02534    1.62222    1017.62
02Z01FEB2015    -4.41914    1.3938    1018.17
03Z01FEB2015    -4.58229    1.31922    1016.23
04Z01FEB2015    -3.91103    0.918323    1014.13
