tyd    u    v    psl
01Z30JAN2015    4.20005    0.247062    1009.81
02Z30JAN2015    3.59405    -1.41711    1010.08
03Z30JAN2015    4.63357    0.480138    1008.02
04Z30JAN2015    2.21423    0.270369    1009.16
05Z30JAN2015    5.63114    1.41245    1012.29
06Z30JAN2015    2.41002    -4.242    1008.94
07Z30JAN2015    2.53588    -0.0139846    1009.84
08Z30JAN2015    3.31435    -0.610662    1004.61
09Z30JAN2015    2.68971    0.0372923    1001.09
10Z30JAN2015    4.90394    -0.890354    1010.58
11Z30JAN2015    5.0298    -0.312323    1018.67
12Z30JAN2015    4.40049    1.21666    1024.56
13Z30JAN2015    5.09972    0.890354    1024.8
14Z30JAN2015    3.93434    0.988246    1022.2
15Z30JAN2015    4.17674    2.46129    1012.26
16Z30JAN2015    4.52169    0.936969    1008.38
17Z30JAN2015    3.97629    0.843738    1004.21
18Z30JAN2015    5.71971    0.895015    995.662
19Z30JAN2015    5.04845    1.17937    986.363
20Z30JAN2015    2.22822    4.4844    993.256
21Z30JAN2015    2.86685    4.06952    1003.99
22Z30JAN2015    3.53345    0.815769    1011.34
23Z30JAN2015    0.946292    0.368262    1009.94
00Z31JAN2015    3.64998    0.293677    1008.14
01Z31JAN2015    7.38388    2.04642    1008.36
02Z31JAN2015    4.58229    1.65018    1013.59
03Z31JAN2015    3.26308    0.480138    1019.51
04Z31JAN2015    1.04885    -3.92502    1021.17
05Z31JAN2015    0.904338    0.0652615    1017.78
06Z31JAN2015    1.24929    0.452169    1015.86
07Z31JAN2015    0.769154    1.22598    1013.97
08Z31JAN2015    1.97183    1.99514    1013.28
09Z31JAN2015    1.03952    0.624646    1011.2
10Z31JAN2015    4.4238    2.22822    1009.98
11Z31JAN2015    5.07175    0.228415    1010.7
12Z31JAN2015    5.17431    -0.512769    1015.87
13Z31JAN2015    3.70592    0.783138    1017.81
14Z31JAN2015    4.37252    1.26328    1015.71
15Z31JAN2015    4.26997    0.955615    1010.17
16Z31JAN2015    3.82246    1.14208    1008.01
17Z31JAN2015    2.93677    1.50102    1004.48
18Z31JAN2015    3.23977    1.05351    1006.55
19Z31JAN2015    1.81334    2.35874    1012.73
20Z31JAN2015    1.66417    3.03466    1017.34
21Z31JAN2015    -2.32611    1.41245    1016.2
22Z31JAN2015    -1.51034    0.806446    1015.59
23Z31JAN2015    -1.84131    -1.51966    1014.73
00Z01FEB2015    -2.41934    1.43575    1016.23
01Z01FEB2015    -2.28882    1.4544    1015.51
02Z01FEB2015    -3.11857    1.94386    1016
03Z01FEB2015    -0.932308    1.69214    1013.52
04Z01FEB2015    -0.293677    1.61289    1011.66
05Z01FEB2015    -0.559385    1.2726    1011.05
06Z01FEB2015    -0.745846    0.0839077    1008
07Z01FEB2015    -2.99737    -1.57094    1002.59
08Z01FEB2015    -3.62202    -2.43798    999.994
09Z01FEB2015    -2.85752    -1.42643    1001.21
10Z01FEB2015    -1.97183    -2.07905    1006.04
11Z01FEB2015    -1.83198    -2.21889    1008.82
12Z01FEB2015    -1.98115    -2.57783    1008.15
13Z01FEB2015    -1.88792    -1.75274    1003.51
14Z01FEB2015    -2.86218    -0.177138    1000.83
15Z01FEB2015    -2.77828    -2.121    999.354
16Z01FEB2015    -1.25395    -3.70126    998.415
17Z01FEB2015    -0.237738    -0.885692    998.098
18Z01FEB2015    2.71302    2.22355    999.142
19Z01FEB2015    0.652615    2.43798    1000.65
20Z01FEB2015    2.85286    1.96251    1002.19
21Z01FEB2015    0.456831    1.53831    1004.15
22Z01FEB2015    0.512769    -0.745846    1005.93
23Z01FEB2015    0.0279692    -1.91123    1005.79
00Z02FEB2015    0.769154    1.32854    1006.43
01Z02FEB2015    -0.256385    1.82266    1006.39
02Z02FEB2015    -1.19335    0.564046    1005.6
03Z02FEB2015    -1.56628    0.806446    1003.14
04Z02FEB2015    1.21666    2.03243    1001.53
05Z02FEB2015    -0.214431    2.18626    998.546
06Z02FEB2015    -1.10478    1.53831    996.606
07Z02FEB2015    1.97183    1.94386    997.16
08Z02FEB2015    2.62445    0.829754    999.963
09Z02FEB2015    4.98318    -0.722538    1002.54
10Z02FEB2015    4.98318    -1.5756    1004.03
11Z02FEB2015    5.68708    -1.27726    1005.47
12Z02FEB2015    6.01805    -0.498785    1006.28
13Z02FEB2015    5.23025    0.237738    1006.62
14Z02FEB2015    5.01115    0.0885692    1005.22
15Z02FEB2015    4.71748    -0.386908    1003.14
16Z02FEB2015    4.25132    0.1212    1002.61
17Z02FEB2015    4.48906    0.265708    1002.59
18Z02FEB2015    3.82712    1.24463    1002.32
19Z02FEB2015    2.83888    1.79003    1001.98
20Z02FEB2015    3.333    1.44508    1001.32
21Z02FEB2015    3.20248    1.25862    1001.19
22Z02FEB2015    1.96717    1.32854    1001.94
23Z02FEB2015    1.65018    1.35651    1003.13
00Z03FEB2015    0.0372923    0.853062    1003.03
01Z31JAN2015    -0.5454    2.91812    1013.38
02Z31JAN2015    0.7878    1.90657    1013.11
03Z31JAN2015    1.56628    2.70369    1012.71
04Z31JAN2015    0.177138    -0.946292    1010.96
05Z31JAN2015    4.44711    0.881031    1016.81
06Z31JAN2015    5.31882    0.596677    1013.29
07Z31JAN2015    3.20714    0.0326308    1011.28
08Z31JAN2015    3.30969    -1.53831    1012.74
09Z31JAN2015    5.20694    -1.23065    1018.99
10Z31JAN2015    4.94123    -2.64775    1024.66
11Z31JAN2015    4.42846    -3.42157    1027.54
12Z31JAN2015    5.71505    -3.82712    1029.03
13Z31JAN2015    5.44468    -3.97163    1024.81
14Z31JAN2015    5.2722    -4.39583    1022.28
15Z31JAN2015    4.29328    -2.44265    1018.8
16Z31JAN2015    4.81071    -0.522092    1013.99
17Z31JAN2015    3.89705    -0.0699231    1011.19
18Z31JAN2015    -0.0559385    3.50082    1005.25
19Z31JAN2015    3.67329    0.750508    1000.81
20Z31JAN2015    -1.70612    -2.64309    1000.75
21Z31JAN2015    -2.17228    -3.13722    1005.23
22Z31JAN2015    -0.978923    -4.72214    1008.7
23Z31JAN2015    -0.279692    -5.23025    1009.4
00Z01FEB2015    -0.251723    1.53831    1010.92
01Z01FEB2015    1.22598    1.33786    1014.64
02Z01FEB2015    -0.0652615    1.32854    1017.62
03Z01FEB2015    -1.68748    -0.0699231    1020.22
04Z01FEB2015    -2.74098    0.0559385    1021.32
05Z01FEB2015    -4.08817    0.0139846    1020.8
06Z01FEB2015    -2.53588    0.657277    1019.77
07Z01FEB2015    0.559385    0.713215    1020.46
08Z01FEB2015    0.2424    1.14674    1020.93
09Z01FEB2015    -1.20268    -1.62688    1018.01
10Z01FEB2015    -3.41691    -3.29105    1015.55
11Z01FEB2015    -2.92745    -3.30969    1013.36
12Z01FEB2015    -2.84354    -2.13032    1013.13
13Z01FEB2015    -3.64998    -2.85752    1011.85
14Z01FEB2015    -0.00932308    -0.694569    1010.76
15Z01FEB2015    -3.14654    -2.121    1008.22
16Z01FEB2015    -1.70612    -1.4544    1006.28
17Z01FEB2015    2.47994    0.177138    1005.08
18Z01FEB2015    0.587354    2.08837    1006.94
19Z01FEB2015    0.275031    0.377585    1008.52
20Z01FEB2015    -0.927646    0.191123    1012.05
21Z01FEB2015    -2.73166    -0.0419538    1012.82
22Z01FEB2015    -1.1514    -3.98095    1012.35
23Z01FEB2015    -2.06972    -0.7878    1013.07
