tyd    u    v    psl
01Z30JAN2015    -2.34942    0.540738    1010
02Z30JAN2015    -0.522092    1.13275    1009.79
03Z30JAN2015    -2.13498    0.149169    1007.81
04Z30JAN2015    -0.624646    1.22132    1009.35
05Z30JAN2015    -0.223754    1.23531    1012.21
06Z30JAN2015    -1.23997    1.46838    1008.4
07Z30JAN2015    1.46838    0.713215    1009.1
08Z30JAN2015    2.33543    1.43575    1003.95
09Z30JAN2015    3.85975    1.95785    1000.2
10Z30JAN2015    5.23025    1.45906    1009.22
11Z30JAN2015    3.97163    -2.80625    1016.91
12Z30JAN2015    3.02534    -3.99028    1022.38
13Z30JAN2015    5.151    -3.00669    1022.41
14Z30JAN2015    8.68911    -4.19072    1019.49
15Z30JAN2015    9.24849    -1.71545    1009.51
16Z30JAN2015    6.25578    -0.382246    1006.68
17Z30JAN2015    5.02048    -0.489462    1003.05
18Z30JAN2015    0.461492    3.75254    996.476
19Z30JAN2015    1.1514    2.58249    987.432
20Z30JAN2015    -0.871708    0.0699231    994.151
21Z30JAN2015    1.96251    0.0233077    1005.07
22Z30JAN2015    0.801785    0.508108    1011.55
23Z30JAN2015    -1.32854    1.22132    1010.26
00Z31JAN2015    -1.86928    0.489462    1008.48
01Z31JAN2015    -1.38914    1.27726    1008.59
02Z31JAN2015    -1.54763    0.764492    1014.36
03Z31JAN2015    2.32611    3.18849    1020.96
04Z31JAN2015    1.82732    0.582692    1021.72
05Z31JAN2015    -0.904338    0.0745846    1018.05
06Z31JAN2015    0.00932308    1.05351    1016.41
07Z31JAN2015    -0.1212    1.74808    1015.5
08Z31JAN2015    -1.12343    2.65708    1014.55
09Z31JAN2015    -0.619985    4.17208    1012.47
10Z31JAN2015    -0.717877    4.27929    1011.49
11Z31JAN2015    -0.265708    4.01358    1012.04
12Z31JAN2015    0.144508    3.91569    1017.08
13Z31JAN2015    -0.116538    3.51014    1019.58
14Z31JAN2015    -0.792462    3.80382    1017.15
15Z31JAN2015    -1.44042    4.83402    1012.69
16Z31JAN2015    -2.46595    5.65911    1010.72
17Z31JAN2015    -1.64552    4.92725    1006.97
18Z31JAN2015    -1.76206    3.37029    1009.53
19Z31JAN2015    -0.932308    1.91123    1015.71
20Z31JAN2015    -0.587354    1.88792    1020.11
