tyd    u    v    psl
01Z30JAN2015    3.00203    -4.09749    1011.51
02Z30JAN2015    3.10458    -4.90394    1011.4
03Z30JAN2015    2.21423    -5.47731    1009.62
04Z30JAN2015    1.8786    -5.51926    1011.42
05Z30JAN2015    2.22822    -4.39117    1013.4
06Z30JAN2015    2.36806    -6.65668    1010.9
07Z30JAN2015    2.62445    -6.37698    1010.72
08Z30JAN2015    3.68728    -5.42137    1006.73
09Z30JAN2015    4.37718    -3.44954    1002.57
10Z30JAN2015    5.8176    -2.23754    1012.33
11Z30JAN2015    6.35368    -3.38428    1020.76
12Z30JAN2015    5.70572    -4.3026    1025.56
13Z30JAN2015    7.80342    -4.20005    1025.69
14Z30JAN2015    6.75457    -3.85043    1023.2
15Z30JAN2015    6.02737    -3.91569    1012.97
16Z30JAN2015    5.94812    -3.36563    1008.96
17Z30JAN2015    2.20025    -2.25618    1004.87
18Z30JAN2015    1.73409    -1.83198    997.719
19Z30JAN2015    2.10235    -2.37272    988.502
20Z30JAN2015    2.93211    -2.82023    994.866
21Z30JAN2015    2.69903    -2.99271    1005.75
22Z30JAN2015    2.68038    -2.62911    1012.59
23Z30JAN2015    0.396231    -3.65465    1011.13
00Z31JAN2015    1.04885    -3.2724    1009.69
01Z31JAN2015    3.41225    -2.00446    1010.06
02Z31JAN2015    5.21626    -0.992908    1015.34
03Z31JAN2015    3.43089    -0.167815    1021.06
04Z31JAN2015    -0.237738    -0.955615    1021.76
05Z31JAN2015    -0.0419538    -2.15363    1017.99
06Z31JAN2015    1.00689    2.35408    1017.02
07Z31JAN2015    0.354277    6.50751    1015.63
08Z31JAN2015    0.522092    7.76146    1014.5
09Z31JAN2015    0.722538    8.34415    1013.14
10Z31JAN2015    0.461492    10.1808    1012.49
11Z31JAN2015    1.24929    9.97103    1012.52
12Z31JAN2015    1.71078    11.2716    1017.65
13Z31JAN2015    1.37049    10.027    1020.45
14Z31JAN2015    2.21889    9.73795    1017.71
15Z31JAN2015    1.77138    10.2507    1012.57
16Z31JAN2015    1.02554    11.859    1010
17Z31JAN2015    0.867046    12.3204    1005.58
18Z31JAN2015    -0.1212    12.5395    1008.07
19Z31JAN2015    0.0606    13.0896    1014.77
20Z31JAN2015    0.1818    13.2854    1019.05
21Z31JAN2015    0.442846    12.8565    1018.07
22Z31JAN2015    0.209769    12.7726    1017.01
23Z31JAN2015    -1.73409    11.803    1017.09
00Z01FEB2015    -1.91589    10.7122    1017.79
01Z01FEB2015    -2.424    9.73329    1017.33
02Z01FEB2015    -1.62222    11.1644    1017.31
03Z01FEB2015    0.0233077    9.04805    1014.77
04Z01FEB2015    -3.54743    6.02737    1013.11
05Z01FEB2015    -2.43798    8.04115    1012.44
06Z01FEB2015    -2.90414    9.65871    1008.98
07Z01FEB2015    -0.615323    1.90657    1003.1
08Z01FEB2015    -0.699231    5.8176    1000.68
09Z01FEB2015    -1.92988    8.68445    1002.57
10Z01FEB2015    1.18403    11.6585    1007.14
11Z01FEB2015    1.12343    12.5675    1010.32
12Z01FEB2015    0.755169    13.1362    1009.59
13Z01FEB2015    0.293677    12.7027    1005.07
14Z01FEB2015    0.7272    12.5862    1003.13
15Z01FEB2015    0.7878    11.5513    1001.17
16Z01FEB2015    1.29591    9.98035    999.577
17Z01FEB2015    1.6362    10.6003    999.049
18Z01FEB2015    2.52655    10.6703    1000.01
19Z01FEB2015    0.629308    12.0734    1001.77
20Z01FEB2015    0.135185    11.0665    1003.16
21Z01FEB2015    -4.90394    5.06709    1005.03
22Z01FEB2015    -0.205108    6.84314    1006.6
23Z01FEB2015    1.47305    2.13498    1006.92
00Z02FEB2015    -2.08371    7.08554    1007.26
01Z02FEB2015    -4.89462    1.47305    1006.89
02Z02FEB2015    -7.52838    1.6362    1005.73
03Z02FEB2015    2.25152    1.94852    1003.42
04Z02FEB2015    -0.764492    0.228415    1001.37
05Z02FEB2015    -0.722538    2.30746    998.925
06Z02FEB2015    -0.606    0.619985    997.153
07Z02FEB2015    -0.0233077    1.79469    998.241
08Z02FEB2015    1.75274    5.00649    1001.12
09Z02FEB2015    1.68748    6.19052    1003.28
10Z02FEB2015    2.48926    5.43535    1004.88
11Z02FEB2015    3.11391    5.42603    1006.12
12Z02FEB2015    2.75497    6.79652    1008.44
13Z02FEB2015    4.20005    7.59365    1007.96
14Z02FEB2015    4.17674    8.58655    1006.23
15Z02FEB2015    4.35388    8.81963    1004.27
16Z02FEB2015    4.21403    8.95948    1003.45
17Z02FEB2015    3.65465    8.94083    1004.06
18Z02FEB2015    2.50791    8.51197    1003.88
19Z02FEB2015    1.67815    9.61675    1003.25
20Z02FEB2015    0.713215    9.64472    1002.32
21Z02FEB2015    0.1818    9.91975    1002.03
22Z02FEB2015    -0.349615    9.7566    1002.58
23Z02FEB2015    0.717877    9.05271    1003.31
00Z03FEB2015    0.372923    7.91063    1004.23
01Z31JAN2015    0.750508    -9.28112    1014.08
02Z31JAN2015    -1.95785    -8.05048    1013.79
03Z31JAN2015    -0.876369    -7.50974    1014.67
04Z31JAN2015    -1.0302    -5.70106    1011.01
05Z31JAN2015    1.58026    -2.61978    1017.87
06Z31JAN2015    2.08371    -2.23288    1014.05
07Z31JAN2015    2.13965    0.167815    1011.5
08Z31JAN2015    -1.30057    1.74808    1013.59
09Z31JAN2015    3.7572    7.99454    1019.57
10Z31JAN2015    4.45177    8.50731    1025.82
11Z31JAN2015    3.16052    7.90131    1028.65
12Z31JAN2015    4.16742    7.50974    1030.19
13Z31JAN2015    1.71545    6.31172    1026.12
14Z31JAN2015    2.95075    8.97812    1023.95
15Z31JAN2015    1.99048    8.26025    1020.45
16Z31JAN2015    2.71768    10.5957    1015.07
17Z31JAN2015    0.918323    12.4603    1012.35
18Z31JAN2015    -0.657277    12.2132    1006.77
19Z31JAN2015    -2.55452    11.3788    1002.44
20Z31JAN2015    -3.82712    7.54703    1001.42
21Z31JAN2015    0.904338    8.3022    1006.25
22Z31JAN2015    -3.61735    8.14837    1010.45
23Z31JAN2015    0.512769    2.98338    1011.7
00Z01FEB2015    -5.57054    4.96454    1012.71
01Z01FEB2015    1.50102    3.36563    1016.02
02Z01FEB2015    -2.38205    2.19558    1018.34
03Z01FEB2015    -2.61512    1.97649    1021.24
04Z01FEB2015    -1.72011    0.438185    1021.82
05Z01FEB2015    -7.10885    5.38874    1021.46
06Z01FEB2015    -4.84334    6.12992    1020.55
07Z01FEB2015    -0.167815    3.0906    1021.73
08Z01FEB2015    -1.25395    6.4236    1022.09
09Z01FEB2015    -5.2116    6.98765    1019.12
10Z01FEB2015    0.4848    3.24909    1016.56
11Z01FEB2015    -3.71525    9.11331    1014.61
12Z01FEB2015    -0.377585    5.50994    1014.26
13Z01FEB2015    0.717877    5.64512    1012.95
14Z01FEB2015    -1.04885    3.30503    1012.29
15Z01FEB2015    0.4242    9.80788    1009.42
16Z01FEB2015    -1.39846    7.61695    1007.32
17Z01FEB2015    -1.37049    7.69154    1006.68
18Z01FEB2015    -4.47508    10.5537    1008.07
19Z01FEB2015    -0.330969    9.70532    1009.82
20Z01FEB2015    -9.22985    14.7957    1013.31
21Z01FEB2015    -6.02737    13.36    1014.53
22Z01FEB2015    -8.28355    12.2319    1014.04
23Z01FEB2015    -7.27666    11.9615    1013.9
00Z02FEB2015    -4.27929    10.4232    1013.44
01Z02FEB2015    -10.9919    8.43272    1011.75
02Z02FEB2015    -5.31882    3.85509    1010.04
03Z02FEB2015    -4.28395    2.69903    1008.27
04Z02FEB2015    -5.54257    2.97872    1006.1
05Z02FEB2015    -2.89015    2.61046    1004.12
06Z02FEB2015    -3.81314    2.99737    1003
07Z02FEB2015    -5.41671    3.04398    1000.21
08Z02FEB2015    0.6666    2.50791    998.645
09Z02FEB2015    -8.32551    6.73592    999.074
10Z02FEB2015    0.582692    2.40069    1001.15
11Z02FEB2015    -1.11411    3.78051    1002.19
12Z02FEB2015    0.839077    8.28355    1002.29
13Z02FEB2015    0.270369    9.30909    1001.02
14Z02FEB2015    1.21666    10.2088    999.59
15Z02FEB2015    0.881031    10.6097    999.248
16Z02FEB2015    1.24929    11.7238    1000.25
17Z02FEB2015    1.25395    11.5932    1000.21
18Z02FEB2015    0.526754    12.2365    1001.64
19Z02FEB2015    -0.1818    12.4323    1003.85
20Z02FEB2015    -0.918323    11.2017    1005.53
21Z02FEB2015    -0.5454    10.2927    1004.84
22Z02FEB2015    -1.40312    9.8172    1005.22
23Z02FEB2015    -1.54763    8.31152    1004.59
00Z03FEB2015    -2.19558    8.52595    1003.48
01Z03FEB2015    0.508108    8.03649    1002.1
02Z03FEB2015    -0.228415    7.64026    1000.4
03Z03FEB2015    1.11411    5.20228    998.546
04Z03FEB2015    -2.06972    1.24929    997.172
05Z03FEB2015    1.09546    1.47305    997.477
06Z03FEB2015    2.62911    7.10418    997.284
07Z03FEB2015    -1.78537    5.6964    997.489
08Z03FEB2015    0.498785    7.12749    999.397
09Z03FEB2015    2.82489    7.86868    1001.73
10Z03FEB2015    2.70369    6.92238    1004.28
11Z03FEB2015    3.5754    6.94569    1005.84
12Z03FEB2015    3.4542    6.95502    1007.14
13Z03FEB2015    3.50082    6.83382    1007.43
14Z03FEB2015    3.5148    7.76612    1006.81
15Z03FEB2015    3.01602    8.19032    1005.91
16Z03FEB2015    2.61046    8.08311    1004.41
17Z03FEB2015    2.73166    8.2416    1003.1
18Z03FEB2015    2.91346    7.94326    1002.67
19Z03FEB2015    3.26308    7.57034    1002.98
20Z03FEB2015    1.41245    6.63803    1002.29
21Z03FEB2015    0.960277    6.95968    1002.31
22Z03FEB2015    -0.139846    7.13682    1001.6
23Z03FEB2015    -0.279692    7.10885    1001.47
00Z04FEB2015    -0.815769    7.17411    1001.96
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
