tyd    u    v    psl
01Z30JAN2015    -0.494123    -1.74342    1010.88
02Z30JAN2015    -0.340292    -0.8484    1011.1
03Z30JAN2015    -0.764492    -1.49635    1009.2
04Z30JAN2015    0.0559385    -0.382246    1010.97
05Z30JAN2015    -1.13742    -3.11857    1013.74
06Z30JAN2015    -0.498785    -0.475477    1010.07
07Z30JAN2015    1.83198    -4.04622    1010.79
08Z30JAN2015    1.20734    -3.16985    1005.59
09Z30JAN2015    1.65018    -2.77362    1001.58
10Z30JAN2015    3.17451    -3.2724    1010.96
11Z30JAN2015    3.46818    -3.40292    1019.07
12Z30JAN2015    4.17208    -5.74302    1024.39
13Z30JAN2015    3.67329    -2.13498    1024.76
14Z30JAN2015    1.46372    -1.28658    1022.15
15Z30JAN2015    1.94852    -0.825092    1012.04
16Z30JAN2015    2.41468    -0.531415    1008.88
17Z30JAN2015    2.14897    -1.89725    1004.66
18Z30JAN2015    -1.25395    -3.23977    997.296
19Z30JAN2015    -1.34252    -3.58472    988.06
20Z30JAN2015    -0.843738    -1.51034    994.997
21Z30JAN2015    -0.909    -0.335631    1006.12
22Z30JAN2015    -1.14674    0.372923    1012.66
23Z30JAN2015    -1.515    0.303    1010.98
00Z31JAN2015    -0.0326308    0.0885692    1009.45
01Z31JAN2015    -0.233077    -1.24463    1009.55
02Z31JAN2015    -0.685246    -0.0279692    1015.04
03Z31JAN2015    -0.829754    -1.13275    1021.13
04Z31JAN2015    -0.946292    -1.43575    1022.12
05Z31JAN2015    -1.47305    -0.261046    1018.27
06Z31JAN2015    0.885692    1.46838    1017.01
07Z31JAN2015    2.40535    3.40292    1015.1
08Z31JAN2015    2.93677    5.63114    1014.04
09Z31JAN2015    3.96697    5.99008    1012.37
10Z31JAN2015    3.92035    6.08331    1011.41
11Z31JAN2015    3.56608    6.37232    1011.8
12Z31JAN2015    3.7572    6.80585    1016.79
13Z31JAN2015    3.71991    6.11128    1019.62
14Z31JAN2015    3.22112    6.02271    1017.19
15Z31JAN2015    3.15586    6.53548    1012.16
