tyd    u    v    psl
01Z30JAN2015    0.783138    0.475477    1010.43
02Z30JAN2015    0.913662    0.116538    1010.77
03Z30JAN2015    1.01155    -0.4242    1008.53
04Z30JAN2015    0.717877    -1.58958    1009.94
05Z30JAN2015    0.932308    -0.307662    1012.76
06Z30JAN2015    -0.508108    -3.50082    1009.27
07Z30JAN2015    -0.778477    -1.91589    1010.02
08Z30JAN2015    0.517431    -1.72477    1004.95
09Z30JAN2015    0.941631    -1.47771    1001.34
10Z30JAN2015    2.59182    -4.0602    1010.67
11Z30JAN2015    4.95522    -4.95055    1018.81
12Z30JAN2015    2.3634    -3.11857    1024.64
13Z30JAN2015    3.68262    -4.07418    1024.95
14Z30JAN2015    2.59182    -4.26531    1022.18
15Z30JAN2015    3.63134    -4.17674    1012.28
16Z30JAN2015    2.48926    -4.24666    1008.48
17Z30JAN2015    0    -1.86928    1004.48
18Z30JAN2015    0.652615    -2.01378    996.122
19Z30JAN2015    0.349615    -1.61755    987.01
20Z30JAN2015    -1.54297    2.70369    993.741
21Z30JAN2015    -2.09769    2.40535    1004.26
22Z30JAN2015    -0.895015    -2.34475    1011.31
23Z30JAN2015    -0.713215    -2.93677    1010.28
00Z31JAN2015    -0.759831    -1.67349    1008.53
01Z31JAN2015    0.195785    0.508108    1009.15
02Z31JAN2015    0.205108    -0.5454    1014.16
03Z31JAN2015    -0.0186462    -0.964938    1019.96
04Z31JAN2015    -1.40778    -1.77138    1021.67
05Z31JAN2015    -2.07905    -0.293677    1017.99
06Z31JAN2015    -1.88326    0.326308    1015.91
07Z31JAN2015    -2.07905    0.130523    1014.24
08Z31JAN2015    -1.64552    0.261046    1013.58
09Z31JAN2015    -1.95318    -1.0908    1011.62
10Z31JAN2015    2.47062    0.233077    1010.78
11Z31JAN2015    2.96474    -0.633969    1011.15
12Z31JAN2015    3.88306    -1.94852    1016.62
13Z31JAN2015    4.06486    -0.447508    1018.83
14Z31JAN2015    4.6056    0.643292    1016.53
15Z31JAN2015    3.61269    0.0978923    1010.86
16Z31JAN2015    2.76895    0.372923    1008.73
17Z31JAN2015    0.801785    0.107215    1004.61
18Z31JAN2015    -0.475477    -2.97406    1006.51
19Z31JAN2015    -2.73632    0.624646    1012.71
20Z31JAN2015    -3.34232    1.65485    1017.41
21Z31JAN2015    -4.17674    0.554723    1016.2
22Z31JAN2015    -4.71282    0.685246    1015.76
23Z31JAN2015    -4.50305    -1.73409    1014.78
00Z01FEB2015    -5.41205    -0.158492    1016.29
01Z01FEB2015    -5.27686    -0.885692    1015.54
02Z01FEB2015    -5.37475    -0.275031    1016.06
03Z01FEB2015    -4.53102    -0.0512769    1013.38
04Z01FEB2015    -3.64998    -1.10945    1011.73
05Z01FEB2015    -3.09526    -1.80402    1010.98
06Z01FEB2015    -2.41468    -1.89725    1008.06
07Z01FEB2015    -3.03    -1.63154    1002.93
08Z01FEB2015    -2.04175    -3.73389    1000.32
09Z01FEB2015    -2.16762    -0.0186462    1001.55
10Z01FEB2015    -0.0792462    -2.25618    1006.35
11Z01FEB2015    0.783138    -1.89725    1009.26
12Z01FEB2015    0.853062    -2.41468    1008.56
13Z01FEB2015    -1.00689    -0.689908    1004.1
14Z01FEB2015    -3.36563    1.12809    1001.4
15Z01FEB2015    -2.88083    -0.769154    999.876
16Z01FEB2015    -2.01378    -1.43575    998.956
17Z01FEB2015    -1.75274    0.992908    998.695
18Z01FEB2015    -0.219092    -0.265708    999.453
19Z01FEB2015    -2.04642    0.3636    1000.97
20Z01FEB2015    -1.39846    -1.07215    1002.47
21Z01FEB2015    -2.90414    -0.578031    1004.57
22Z01FEB2015    -2.34009    0.195785    1006.02
23Z01FEB2015    -2.88083    -1.20734    1006.02
00Z02FEB2015    -2.95075    -0.7272    1006.53
01Z02FEB2015    -3.99028    0.6666    1006.77
02Z02FEB2015    -3.76186    -0.568708    1005.82
03Z02FEB2015    -3.97629    -0.303    1003.3
04Z02FEB2015    -2.77828    0.769154    1001.5
05Z02FEB2015    -2.28882    0.867046    998.676
06Z02FEB2015    -0.606    1.04885    996.905
07Z02FEB2015    2.01845    0.0279692    997.694
08Z02FEB2015    2.57317    -0.801785    1000.53
09Z02FEB2015    3.39826    -0.792462    1003.18
10Z02FEB2015    3.78517    -1.35185    1004.57
11Z02FEB2015    4.39117    -0.466154    1006.07
12Z02FEB2015    4.27929    0.163154    1006.91
13Z02FEB2015    3.68262    -0.214431    1007.1
14Z02FEB2015    3.59405    -0.573369    1005.67
15Z02FEB2015    3.3936    -0.489462    1003.72
16Z02FEB2015    2.69437    0.769154    1003.25
17Z02FEB2015    2.19558    -0.261046    1003.47
18Z02FEB2015    0.386908    0.191123    1002.63
19Z02FEB2015    0.205108    0.7272    1002.19
20Z02FEB2015    -0.675923    -0.0326308    1001.32
21Z02FEB2015    -2.11634    -0.522092    1001.08
22Z02FEB2015    -2.47528    -0.0372923    1002.07
23Z02FEB2015    -3.29105    0.428862    1003.23
00Z03FEB2015    -3.12323    0.326308    1003.29
01Z31JAN2015    -4.7874    2.46595    1013.67
02Z31JAN2015    -3.0906    2.27017    1013.31
03Z31JAN2015    -1.91589    3.02534    1013.15
04Z31JAN2015    -4.16742    3.05797    1011.08
05Z31JAN2015    -1.49169    -0.643292    1017.35
06Z31JAN2015    0.125862    -0.0699231    1013.94
07Z31JAN2015    0.293677    -0.503446    1011.6
08Z31JAN2015    1.05817    -2.39603    1013.49
09Z31JAN2015    2.94609    -1.91589    1019.7
10Z31JAN2015    3.87374    -2.6058    1025.45
11Z31JAN2015    3.05797    -2.5452    1028.16
12Z31JAN2015    2.89948    -1.23997    1029.74
13Z31JAN2015    2.85752    -2.15363    1025.67
14Z31JAN2015    2.87617    -2.6058    1023.07
15Z31JAN2015    2.61978    -2.55918    1019.85
16Z31JAN2015    2.52655    -1.40778    1014.38
17Z31JAN2015    0.186462    0.205108    1011.44
18Z31JAN2015    -4.79206    2.40535    1005.15
19Z31JAN2015    -0.736523    -3.36563    1000.53
20Z31JAN2015    -4.02757    0.0559385    1000.7
21Z31JAN2015    -2.63377    0.0839077    1005.12
22Z31JAN2015    -1.59425    -3.44954    1008.76
23Z31JAN2015    -1.45906    -3.50082    1009.45
00Z01FEB2015    -3.79915    0.298338    1010.98
01Z01FEB2015    -4.00892    -0.0792462    1014.71
02Z01FEB2015    -2.29348    0.344954    1017.4
03Z01FEB2015    -3.40292    -1.49635    1019.88
04Z01FEB2015    -3.88772    -1.21666    1020.84
05Z01FEB2015    -4.75477    -0.955615    1020.51
06Z01FEB2015    -5.14634    -0.461492    1019.47
