tyd    u    v    psl
01Z30JAN2015    8.54926    -1.50102    1009.42
02Z30JAN2015    6.42826    -1.212    1009.62
03Z30JAN2015    7.25802    -1.1514    1007.55
04Z30JAN2015    8.29754    -0.913662    1009.1
05Z30JAN2015    8.82429    -1.61289    1011.53
06Z30JAN2015    9.07602    -1.90191    1007.64
07Z30JAN2015    8.80565    -2.99737    1008.48
08Z30JAN2015    10.1435    -3.46352    1003.34
09Z30JAN2015    8.75437    -3.15586    1000.12
10Z30JAN2015    8.50265    -1.98115    1009.34
11Z30JAN2015    7.35125    -3.08128    1017.78
12Z30JAN2015    5.88286    -3.43089    1023.39
13Z30JAN2015    8.88023    -3.00669    1023.43
14Z30JAN2015    8.9688    -3.51946    1020.19
15Z30JAN2015    9.79855    -3.62202    1010.56
16Z30JAN2015    8.05514    -2.68038    1007.74
17Z30JAN2015    8.46069    -1.38914    1003.43
18Z30JAN2015    3.70592    3.78983    996.364
19Z30JAN2015    3.16985    2.87151    987.116
20Z30JAN2015    4.19072    -1.63154    994.195
21Z30JAN2015    8.84294    -1.46838    1004.62
22Z30JAN2015    8.00386    -2.11634    1011.34
23Z30JAN2015    8.181    -1.65951    1009.64
00Z31JAN2015    8.31618    -0.4848    1008.41
01Z31JAN2015    5.8782    1.91123    1008.68
02Z31JAN2015    5.54723    -0.130523    1013.74
03Z31JAN2015    5.20228    -0.303    1020.62
04Z31JAN2015    2.49392    -1.16538    1021.44
05Z31JAN2015    -0.470815    4.67552    1018.16
06Z31JAN2015    0.5454    1.35651    1016.79
07Z31JAN2015    -0.447508    1.93454    1015.38
08Z31JAN2015    -0.773815    1.53365    1014.54
09Z31JAN2015    -0.615323    4.14877    1012.98
10Z31JAN2015    -1.11411    4.70349    1011.52
11Z31JAN2015    -1.23065    5.05311    1012.38
12Z31JAN2015    -1.32388    5.02048    1017.26
13Z31JAN2015    -1.47305    4.6662    1019.57
14Z31JAN2015    -0.876369    3.74788    1017.65
15Z31JAN2015    -0.7272    4.73612    1013.01
16Z31JAN2015    -0.349615    4.80138    1010.71
17Z31JAN2015    -1.72477    3.89705    1006.84
18Z31JAN2015    -1.20734    4.27463    1009.4
19Z31JAN2015    -0.433523    3.36097    1015.89
20Z31JAN2015    -0.3636    2.49858    1019.95
21Z31JAN2015    -1.3938    3.56142    1018.95
22Z31JAN2015    -1.30989    3.38428    1018.25
23Z31JAN2015    -2.95542    2.76895    1018.12
00Z01FEB2015    -3.03932    2.82489    1019.01
01Z01FEB2015    -3.23511    1.81334    1018.04
02Z01FEB2015    -1.68748    2.13032    1018.44
03Z01FEB2015    -1.43575    2.33543    1016.67
04Z01FEB2015    -1.40312    2.40069    1014.59
05Z01FEB2015    -2.38671    2.29814    1013.21
06Z01FEB2015    -2.85752    2.14431    1010.26
07Z01FEB2015    -3.28172    2.76429    1004.66
08Z01FEB2015    -3.29571    3.21646    1001.52
09Z01FEB2015    -3.46818    5.01582    1002.88
10Z01FEB2015    -3.22112    5.71038    1007.48
11Z01FEB2015    -3.74322    5.56122    1010.58
12Z01FEB2015    -3.50082    6.06466    1009.58
13Z01FEB2015    -3.16985    6.70329    1005.61
14Z01FEB2015    -2.87151    6.61472    1003.77
15Z01FEB2015    -2.61978    6.10195    1001.61
16Z01FEB2015    -2.65242    5.59385    1000.2
17Z01FEB2015    -2.12566    4.98785    999.739
18Z01FEB2015    -1.68748    3.68262    1001.29
19Z01FEB2015    -0.731862    2.15829    1002.53
20Z01FEB2015    -1.10012    3.47285    1004.14
21Z01FEB2015    -2.73166    3.8178    1006.78
22Z01FEB2015    -3.05331    3.18383    1008.76
23Z01FEB2015    -4.32125    2.53588    1008.7
00Z02FEB2015    -2.75031    2.80158    1009.12
01Z02FEB2015    -0.526754    1.81334    1008.73
02Z02FEB2015    0.652615    2.75031    1007.1
03Z02FEB2015    0.652615    2.45663    1004.59
04Z02FEB2015    0.601338    2.59648    1002.33
05Z02FEB2015    0.0419538    1.14208    999.465
06Z02FEB2015    -0.209769    0.149169    997.595
07Z02FEB2015    -0.512769    0.522092    998.111
08Z02FEB2015    -0.330969    1.30989    1000.38
09Z02FEB2015    0.284354    0.941631    1002.25
10Z02FEB2015    1.68748    -0.312323    1004
11Z02FEB2015    4.64289    -1.5756    1005.08
12Z02FEB2015    4.87131    -0.834415    1006.3
13Z02FEB2015    1.29125    2.8482    1006.94
14Z02FEB2015    0.340292    4.87131    1005.69
15Z02FEB2015    -0.205108    5.52858    1004.18
16Z02FEB2015    -0.111877    5.52392    1003.69
17Z02FEB2015    -0.265708    4.4844    1004.37
18Z02FEB2015    0.0419538    3.53345    1003.92
19Z02FEB2015    0.167815    0.974262    1003.89
20Z02FEB2015    -0.0699231    0.414877    1003.15
21Z02FEB2015    -0.606    0.289015    1002.88
22Z02FEB2015    -0.983585    -0.466154    1003.18
23Z02FEB2015    -0.815769    -0.344954    1004.14
00Z03FEB2015    -0.405554    -0.1818    1004.51
01Z31JAN2015    10.0316    -3.56608    1011.93
02Z31JAN2015    7.84071    -0.685246    1011.41
03Z31JAN2015    10.3906    0.237738    1012.54
04Z31JAN2015    8.86625    1.61755    1010.15
05Z31JAN2015    11.4161    -2.07438    1015.97
06Z31JAN2015    8.68911    -3.59405    1012.3
07Z31JAN2015    8.17168    -1.37515    1011
08Z31JAN2015    6.46089    0.303    1012.96
09Z31JAN2015    4.89928    0.0233077    1018.99
10Z31JAN2015    1.13275    0.955615    1024.92
11Z31JAN2015    4.68951    -1.08148    1027.1
12Z31JAN2015    6.33503    -1.05351    1028.52
13Z31JAN2015    5.70572    -0.624646    1025.42
14Z31JAN2015    4.16742    0.163154    1022.93
15Z31JAN2015    0.633969    3.20248    1019.74
16Z31JAN2015    0.890354    6.40962    1015.66
17Z31JAN2015    0.0186462    6.28842    1013.93
18Z31JAN2015    -2.04642    1.96717    1008.56
19Z31JAN2015    -2.07438    0.568708    1003.79
20Z31JAN2015    -2.87151    2.72234    1002.96
21Z31JAN2015    -2.53588    2.97872    1008.42
22Z31JAN2015    -5.05777    2.0604    1012.43
23Z31JAN2015    -5.42137    1.79469    1013.21
00Z01FEB2015    -1.25395    2.49858    1014.12
01Z01FEB2015    0.447508    2.82955    1017.26
02Z01FEB2015    0.456831    3.38894    1019.8
03Z01FEB2015    -0.163154    2.08371    1022.19
04Z01FEB2015    -0.438185    0.344954    1023.41
05Z01FEB2015    -0.135185    0.839077    1023.44
06Z01FEB2015    -1.58492    2.11168    1023.12
