tyd    u    v    psl
01Z30JAN2015    5.03446    -3.64532    1010.6
02Z30JAN2015    4.87597    -3.51014    1010.48
03Z30JAN2015    4.29794    -4.07885    1009.14
04Z30JAN2015    4.86198    -4.09749    1010.49
05Z30JAN2015    4.53102    -3.85509    1013.57
06Z30JAN2015    4.61492    -4.44245    1010.04
07Z30JAN2015    5.50528    -4.34922    1011.08
08Z30JAN2015    4.53568    -4.33057    1005.85
09Z30JAN2015    5.0904    -3.18849    1001.3
10Z30JAN2015    6.68931    -3.8784    1011.09
11Z30JAN2015    7.58432    -5.48197    1018.86
12Z30JAN2015    6.95968    -3.85043    1024.48
13Z30JAN2015    8.25558    -3.13255    1024.17
14Z30JAN2015    9.16458    -2.98338    1021.59
15Z30JAN2015    8.18566    -2.23288    1011.82
16Z30JAN2015    5.75234    -2.69437    1008.51
17Z30JAN2015    7.20208    -2.98805    1004.77
18Z30JAN2015    3.19315    -2.5452    997.079
19Z30JAN2015    5.00649    -3.19782    988.129
20Z30JAN2015    4.21869    -1.76672    994.841
21Z30JAN2015    4.09283    -2.69903    1006.12
22Z30JAN2015    4.49838    -3.07662    1012.14
23Z30JAN2015    3.99028    -2.58249    1010.96
00Z31JAN2015    4.13945    -2.39137    1009.04
01Z31JAN2015    3.22578    -2.81091    1009.42
02Z31JAN2015    3.8784    -3.96697    1014.87
03Z31JAN2015    4.73146    -2.61512    1020.85
04Z31JAN2015    3.14188    -2.6664    1021.81
05Z31JAN2015    3.29105    -1.66417    1017.76
06Z31JAN2015    2.62445    -1.31455    1016.13
07Z31JAN2015    2.68505    -3.11391    1014.36
08Z31JAN2015    2.67106    -4.71282    1013.79
09Z31JAN2015    1.73409    -3.92502    1011.67
10Z31JAN2015    1.818    -3.01602    1009.78
11Z31JAN2015    2.82955    -2.82489    1010.25
12Z31JAN2015    2.8482    -2.87617    1015.35
13Z31JAN2015    3.30503    -3.52412    1017.91
14Z31JAN2015    3.38428    -3.72923    1015.5
15Z31JAN2015    1.72477    -1.79935    1010.55
16Z31JAN2015    -0.372923    -0.512769    1008.05
17Z31JAN2015    -0.135185    2.68971    1003.77
18Z31JAN2015    0.219092    6.71728    1006.64
19Z31JAN2015    -3.29105    5.11371    1012.64
20Z31JAN2015    -1.51966    4.73146    1017.34
21Z31JAN2015    1.08148    4.26531    1016.45
22Z31JAN2015    1.5756    4.96454    1015.44
23Z31JAN2015    0.582692    4.21869    1015.74
00Z01FEB2015    1.40312    3.5754    1016.3
01Z01FEB2015    0.498785    1.70146    1015.66
02Z01FEB2015    0.769154    0.1818    1016.27
03Z01FEB2015    -0.708554    4.14877    1013.74
04Z01FEB2015    -0.587354    5.15566    1012.1
05Z01FEB2015    -0.0792462    3.81314    1011.29
06Z01FEB2015    0.0885692    2.16295    1008.51
