tyd    u    v    psl
01Z30JAN2015    3.13722    -0.340292    1010.06
02Z30JAN2015    7.4538    -1.74808    1010.24
03Z30JAN2015    7.66357    -1.93454    1008.19
04Z30JAN2015    7.93394    -1.53831    1009.53
05Z30JAN2015    7.71018    -1.92988    1012.54
06Z30JAN2015    6.13925    -2.64309    1009.2
07Z30JAN2015    6.46089    -4.17208    1010.27
08Z30JAN2015    6.363    -4.63357    1004.94
09Z30JAN2015    6.00406    -4.242    1001.17
10Z30JAN2015    5.75234    -4.69417    1010.67
11Z30JAN2015    7.15546    -4.74078    1018.65
12Z30JAN2015    5.47731    -6.60074    1024.25
13Z30JAN2015    6.78254    -4.25598    1024.43
14Z30JAN2015    7.88732    -4.19538    1021.32
15Z30JAN2015    9.65871    -3.53345    1010.92
16Z30JAN2015    9.44428    -2.53122    1008.11
17Z30JAN2015    8.47934    -2.31678    1004.28
18Z30JAN2015    7.29065    -1.85063    996.687
19Z30JAN2015    7.28598    -1.76672    987.544
20Z30JAN2015    7.80342    -2.88549    994.294
21Z30JAN2015    7.72883    -2.52189    1004.83
22Z30JAN2015    8.20897    -1.89258    1011.58
23Z30JAN2015    6.92238    -2.82023    1010.16
00Z31JAN2015    7.29065    -1.42643    1008.35
01Z31JAN2015    7.33726    1.81334    1008.41
02Z31JAN2015    6.04602    0.149169    1014.17
03Z31JAN2015    1.92522    -0.895015    1020.26
04Z31JAN2015    2.31678    -1.14674    1021.41
05Z31JAN2015    6.95035    -0.442846    1017.35
06Z31JAN2015    3.67795    4.37718    1015.76
07Z31JAN2015    3.19315    5.09972    1014.05
08Z31JAN2015    3.2118    4.93657    1013.32
09Z31JAN2015    2.93211    6.77322    1011.24
10Z31JAN2015    3.29571    6.76855    1010.4
11Z31JAN2015    3.78517    7.77545    1010.8
12Z31JAN2015    4.05554    7.70552    1016.17
13Z31JAN2015    3.66397    6.75923    1018.51
14Z31JAN2015    3.65931    6.60074    1016.06
15Z31JAN2015    4.66154    7.10885    1010.76
