tyd    u    v    psl
01Z30JAN2015    9.05271    -2.1816    1009.58
02Z30JAN2015    9.97569    -2.91346    1009.47
03Z30JAN2015    11.775    -3.32368    1007.12
04Z30JAN2015    13.7236    -3.86908    1009.15
05Z30JAN2015    13.8215    -5.22558    1011.61
06Z30JAN2015    14.3808    -4.66154    1008.04
07Z30JAN2015    13.8028    -6.71728    1009.02
08Z30JAN2015    14.3249    -3.73855    1003.69
09Z30JAN2015    13.0849    -2.29348    1000.47
10Z30JAN2015    14.9915    -3.72457    1009.99
11Z30JAN2015    15.4157    -2.62911    1017.82
12Z30JAN2015    14.805    -2.83422    1023.61
13Z30JAN2015    13.9333    -2.36806    1024.25
14Z30JAN2015    14.7118    -1.98115    1020.44
15Z30JAN2015    15.9564    -2.7876    1010.22
16Z30JAN2015    12.2598    -0.0326308    1007.91
17Z30JAN2015    14.213    -1.17471    1003.8
18Z30JAN2015    12.2226    -1.15606    996.171
19Z30JAN2015    12.0361    -1.89258    986.699
20Z30JAN2015    10.9966    -0.508108    994.077
21Z30JAN2015    10.33    -2.54986    1004.13
22Z30JAN2015    9.85449    -2.75031    1011.32
23Z30JAN2015    8.10642    -4.57763    1010
00Z31JAN2015    11.6818    -3.66397    1007.95
01Z31JAN2015    10.4279    -0.699231    1008.55
02Z31JAN2015    11.6492    2.4846    1014.02
03Z31JAN2015    8.33017    5.45866    1020.49
04Z31JAN2015    4.80605    3.06263    1021.67
05Z31JAN2015    4.32591    4.26997    1018.61
06Z31JAN2015    5.3328    4.75477    1017.64
07Z31JAN2015    3.22112    6.08797    1016.11
08Z31JAN2015    -0.769154    5.85023    1015.57
09Z31JAN2015    -0.0233077    7.20674    1014.02
10Z31JAN2015    -0.0606    5.91549    1012.54
11Z31JAN2015    -0.559385    5.32348    1013.26
12Z31JAN2015    -0.689908    5.9388    1018.1
13Z31JAN2015    -1.07682    5.31415    1020.64
14Z31JAN2015    -0.974262    5.75234    1018.4
15Z31JAN2015    -1.14208    7.44914    1013.53
16Z31JAN2015    -1.34252    7.16945    1011.42
17Z31JAN2015    -1.55695    8.13438    1007.2
18Z31JAN2015    -1.62688    8.76835    1009.62
19Z31JAN2015    -1.76672    8.38145    1015.23
20Z31JAN2015    -2.21889    6.68931    1019.91
21Z31JAN2015    -1.80402    7.02494    1018.69
22Z31JAN2015    -2.31678    7.42117    1018.42
23Z31JAN2015    -3.5148    6.95502    1018.53
00Z01FEB2015    -4.85266    5.99008    1018.82
01Z01FEB2015    -5.66843    5.757    1017.58
02Z01FEB2015    -5.80828    3.68728    1018.33
03Z01FEB2015    -6.82449    4.64289    1016.28
04Z01FEB2015    -6.23248    3.20248    1014.55
05Z01FEB2015    -5.26754    3.05331    1013.29
06Z01FEB2015    -5.50062    3.89705    1010.63
07Z01FEB2015    -5.51926    4.47974    1004.82
08Z01FEB2015    -6.03669    6.44225    1002.36
09Z01FEB2015    -5.50528    6.45623    1004.27
10Z01FEB2015    -6.46089    7.01562    1008.61
11Z01FEB2015    -4.96454    7.2114    1012.35
12Z01FEB2015    -6.53548    7.55169    1011.28
13Z01FEB2015    -5.47265    8.35348    1006.68
14Z01FEB2015    -6.32105    7.29531    1004.46
15Z01FEB2015    -6.55412    7.45846    1002.38
16Z01FEB2015    -7.0902    8.02251    1001.59
17Z01FEB2015    -6.57277    7.29065    1000.45
18Z01FEB2015    -5.54723    6.49818    1001.4
19Z01FEB2015    -6.56811    6.5448    1003.98
20Z01FEB2015    -5.33746    7.26734    1003.81
21Z01FEB2015    -6.58209    6.43758    1007.4
22Z01FEB2015    -6.04602    5.23957    1008.37
23Z01FEB2015    -5.97143    4.63357    1008.02
00Z02FEB2015    -4.70349    2.28415    1008.02
01Z02FEB2015    -4.16742    0.806446    1008.21
02Z02FEB2015    -2.61978    -1.17471    1007.13
03Z02FEB2015    -3.76186    -0.163154    1004.43
04Z02FEB2015    -5.16498    -0.340292    1002.32
05Z02FEB2015    -5.47731    0.997569    1000.82
06Z02FEB2015    -3.79915    0.433523    999.142
07Z02FEB2015    0.885692    -0.153831    997.862
08Z02FEB2015    4.17674    1.15606    999.397
09Z02FEB2015    1.55229    3.36563    1003.65
10Z02FEB2015    0.214431    4.41448    1004.75
11Z02FEB2015    0.661938    4.84334    1006.07
12Z02FEB2015    1.16072    5.0904    1008.04
13Z02FEB2015    2.32145    5.46332    1007.62
14Z02FEB2015    1.58026    5.66843    1006.97
15Z02FEB2015    0.400892    6.18586    1004.99
16Z02FEB2015    -1.10012    6.20917    1004.13
17Z02FEB2015    -0.372923    6.39563    1004.38
18Z02FEB2015    -0.592015    5.67775    1004.39
19Z02FEB2015    -0.172477    6.04602    1003.63
20Z02FEB2015    -0.1212    6.81983    1002.85
21Z02FEB2015    -0.624646    6.41894    1002.56
22Z02FEB2015    -1.23997    5.49129    1002.72
23Z02FEB2015    -1.37982    5.12769    1003.91
00Z03FEB2015    -1.60357    4.62891    1004.22
01Z31JAN2015    9.01075    -4.06486    1012.06
02Z31JAN2015    13.1082    -7.35591    1011.8
03Z31JAN2015    13.6909    -7.04358    1012.54
04Z31JAN2015    10.2647    -4.6056    1010.5
05Z31JAN2015    13.4066    0.0652615    1016.49
06Z31JAN2015    7.67289    -0.279692    1013.27
07Z31JAN2015    9.89645    3.92035    1011.39
08Z31JAN2015    7.92928    5.26754    1013.15
09Z31JAN2015    6.17188    5.86888    1019.78
10Z31JAN2015    8.48866    6.19518    1025.28
11Z31JAN2015    5.62648    3.61269    1028.26
12Z31JAN2015    6.55412    3.71058    1029.52
13Z31JAN2015    5.97143    4.72214    1026.47
14Z31JAN2015    5.50994    6.22315    1023.95
15Z31JAN2015    3.70592    5.22558    1020.65
16Z31JAN2015    4.68018    7.84071    1015.72
17Z31JAN2015    0.806446    7.55169    1014.3
18Z31JAN2015    -2.59182    6.61472    1008.38
19Z31JAN2015    -4.57297    5.30949    1003.77
20Z31JAN2015    -6.50751    4.40982    1003.56
21Z31JAN2015    -7.85935    3.98562    1008.39
22Z31JAN2015    -8.32085    2.08837    1013.02
23Z31JAN2015    -9.79855    1.28192    1013.21
00Z01FEB2015    -8.3628    0.438185    1014
01Z01FEB2015    -7.94792    1.30057    1017.09
02Z01FEB2015    -6.65202    1.68748    1019.61
03Z01FEB2015    -6.04135    3.03466    1022.38
04Z01FEB2015    -7.06689    2.46129    1023.45
05Z01FEB2015    -7.50974    2.79226    1023.42
06Z01FEB2015    -7.95258    3.10925    1022.87
07Z01FEB2015    -8.05048    3.07195    1023.92
08Z01FEB2015    -7.78011    4.05088    1024.27
09Z01FEB2015    -9.24849    6.12992    1021.53
10Z01FEB2015    -8.47468    7.47245    1018.9
11Z01FEB2015    -8.36746    7.76146    1016.68
12Z01FEB2015    -8.37212    7.85003    1016.28
13Z01FEB2015    -8.43272    7.92462    1014.82
14Z01FEB2015    -8.22762    9.04805    1014.28
15Z01FEB2015    -8.50731    9.73795    1011.78
16Z01FEB2015    -8.66114    9.15526    1009.69
17Z01FEB2015    -9.69134    9.06669    1009.94
18Z01FEB2015    -10.4978    7.94326    1011.34
19Z01FEB2015    -10.8288    7.32328    1013.61
20Z01FEB2015    -11.2856    7.9992    1016.86
21Z01FEB2015    -10.619    4.45177    1017.91
22Z01FEB2015    -11.1038    3.34698    1017.22
23Z01FEB2015    -11.169    2.87151    1017.2
00Z02FEB2015    -10.8148    2.93677    1016.64
01Z02FEB2015    -10.0083    3.333    1015.07
02Z02FEB2015    -9.53285    3.49615    1012.97
03Z02FEB2015    -9.16925    3.02068    1010.7
04Z02FEB2015    -8.96414    2.88083    1008.16
05Z02FEB2015    -8.65182    2.88549    1006.48
06Z02FEB2015    -8.56325    4.21403    1005.03
07Z02FEB2015    -9.03406    5.17431    1002.57
08Z02FEB2015    -8.57723    6.29308    1000.6
09Z02FEB2015    -8.29288    7.12749    1000.96
10Z02FEB2015    -7.8174    7.84071    1002.62
11Z02FEB2015    -6.95502    8.65182    1004.02
12Z02FEB2015    -6.58675    9.43962    1004
13Z02FEB2015    -6.11594    10.0083    1002.42
14Z02FEB2015    -6.35368    9.84051    1000.83
15Z02FEB2015    -5.80828    9.53285    1000.67
16Z02FEB2015    -4.95988    8.787    1001.36
17Z02FEB2015    -4.89462    7.96191    1001.75
18Z02FEB2015    -4.95055    7.87334    1003.44
19Z02FEB2015    -5.00649    7.31862    1005.53
20Z02FEB2015    -5.10905    7.16945    1007.06
21Z02FEB2015    -5.66377    5.99008    1006.6
