tyd    u    v    psl
01Z30JAN2015    7.97589    1.02554    1009.5
02Z30JAN2015    5.99008    -1.78537    1009.47
03Z30JAN2015    7.23471    -2.38671    1006.96
04Z30JAN2015    8.787    -3.34698    1009.04
05Z30JAN2015    11.2996    -3.26308    1011.39
06Z30JAN2015    12.092    -3.7572    1007.65
07Z30JAN2015    11.7611    -3.8784    1008.86
08Z30JAN2015    14.3529    -2.84354    1003.51
09Z30JAN2015    14.7351    -0.815769    1000.25
10Z30JAN2015    12.2832    2.16762    1009.93
11Z30JAN2015    14.255    -1.34718    1017.58
12Z30JAN2015    13.9194    -0.801785    1023
13Z30JAN2015    14.0079    -1.78537    1023.56
14Z30JAN2015    15.3225    -1.98582    1020.37
15Z30JAN2015    13.7049    -0.792462    1010.67
16Z30JAN2015    7.42117    2.46129    1008.15
17Z30JAN2015    12.9451    2.39603    1003.95
18Z30JAN2015    12.9311    0.806446    995.854
19Z30JAN2015    11.486    -0.0978923    986.718
20Z30JAN2015    8.53062    -1.91123    993.617
21Z30JAN2015    10.7915    -2.22355    1003.89
22Z30JAN2015    6.31638    -1.95318    1011.17
23Z30JAN2015    3.20714    -2.34009    1009.71
00Z31JAN2015    3.56608    -0.652615    1008.2
01Z31JAN2015    11.1131    -1.12343    1008.51
02Z31JAN2015    14.3296    -0.279692    1013.66
03Z31JAN2015    10.5817    4.15343    1020.34
04Z31JAN2015    6.05534    3.87374    1021.55
05Z31JAN2015    3.44488    4.01358    1018.67
06Z31JAN2015    3.70126    4.9692    1017.68
07Z31JAN2015    3.2118    5.82226    1015.94
08Z31JAN2015    0.102554    5.79429    1015.48
09Z31JAN2015    -0.582692    6.90374    1014.16
10Z31JAN2015    -0.191123    5.79429    1012.51
11Z31JAN2015    0.326308    6.63803    1013.15
12Z31JAN2015    -0.596677    5.62182    1018.16
13Z31JAN2015    -0.857723    5.52858    1020.6
14Z31JAN2015    -1.0908    5.757    1018.39
15Z31JAN2015    -1.05351    7.19742    1013.5
16Z31JAN2015    -1.72011    6.40962    1011.14
17Z31JAN2015    -2.25152    8.35348    1007.3
18Z31JAN2015    -1.94386    7.91529    1009.54
19Z31JAN2015    -2.68971    8.75903    1015.2
20Z31JAN2015    -2.05108    6.86178    1019.9
21Z31JAN2015    -2.46129    7.17411    1018.7
22Z31JAN2015    -3.06263    6.86178    1018.35
23Z31JAN2015    -4.15809    5.88286    1018.42
00Z01FEB2015    -4.94589    5.5752    1018.82
01Z01FEB2015    -6.06932    5.17431    1017.62
02Z01FEB2015    -6.94103    3.46818    1018.33
03Z01FEB2015    -6.68465    3.62202    1016.29
04Z01FEB2015    -6.26511    1.61755    1014.48
05Z01FEB2015    -6.25578    2.36806    1013.15
06Z01FEB2015    -5.79429    2.79226    1010.43
07Z01FEB2015    -5.16498    4.64755    1004.68
