tyd    u    v    psl
01Z30JAN2015    1.03486    -1.95318    1011.3
02Z30JAN2015    -0.270369    0.0139846    1011.49
03Z30JAN2015    -0.647954    -1.24929    1009.57
04Z30JAN2015    -0.316985    -1.17937    1011.55
05Z30JAN2015    -0.932308    -1.11411    1014.19
06Z30JAN2015    -1.01155    -1.62222    1011.52
07Z30JAN2015    -0.512769    -1.46838    1011.48
08Z30JAN2015    0.769154    -1.20734    1006.22
09Z30JAN2015    1.70146    -0.102554    1001.64
10Z30JAN2015    -0.0839077    0.251723    1011.12
11Z30JAN2015    4.19072    -2.87151    1019.5
12Z30JAN2015    2.42866    -2.10702    1023.58
13Z30JAN2015    2.76429    0.540738    1024.11
14Z30JAN2015    4.90394    0.1212    1021.58
15Z30JAN2015    5.21626    0.228415    1011.13
16Z30JAN2015    4.01358    2.40069    1007.79
17Z30JAN2015    3.30969    3.23977    1004.22
18Z30JAN2015    0.946292    1.61289    997.141
19Z30JAN2015    2.05574    2.19092    988.601
20Z30JAN2015    1.25862    1.22598    994.182
21Z30JAN2015    2.04175    2.15363    1005.66
22Z30JAN2015    1.3938    1.0908    1012.98
23Z30JAN2015    0.946292    0.899677    1011.37
00Z31JAN2015    -0.0279692    0.237738    1009.96
01Z31JAN2015    0.895015    -0.256385    1009.63
02Z31JAN2015    0.382246    0.703892    1015.2
03Z31JAN2015    1.22598    0.470815    1021.52
04Z31JAN2015    1.17471    1.25862    1022.77
05Z31JAN2015    0.0745846    -0.270369    1018.07
06Z31JAN2015    0.624646    0.186462    1016.55
07Z31JAN2015    1.71078    1.13742    1014.71
08Z31JAN2015    2.41934    2.4846    1013.44
09Z31JAN2015    3.03932    3.88772    1011.74
10Z31JAN2015    3.07662    3.2118    1010.12
11Z31JAN2015    3.67329    3.45886    1010.54
12Z31JAN2015    4.72214    3.9996    1015.07
13Z31JAN2015    4.55432    3.83645    1017.98
14Z31JAN2015    3.78983    4.1208    1015.18
15Z31JAN2015    4.68485    5.14168    1010.11
16Z31JAN2015    4.79672    5.35145    1008.17
17Z31JAN2015    3.88306    5.31415    1003.82
18Z31JAN2015    3.94832    5.454    1006.63
19Z31JAN2015    3.46352    4.80605    1013.08
20Z31JAN2015    3.81314    4.34922    1017.7
21Z31JAN2015    2.63377    3.82246    1016.73
22Z31JAN2015    2.3634    3.56142    1015.87
23Z31JAN2015    1.76672    2.49392    1015.96
00Z01FEB2015    2.32611    2.41468    1017
01Z01FEB2015    1.91123    1.91123    1015.74
02Z01FEB2015    0.922985    1.63154    1016.68
03Z01FEB2015    1.89258    2.15363    1014.05
04Z01FEB2015    1.71078    1.76206    1012.74
05Z01FEB2015    1.07682    0.974262    1011.64
06Z01FEB2015    1.06283    1.30989    1008.53
07Z01FEB2015    0.922985    0.932308    1002.6
08Z01FEB2015    0.783138    0.950954    999.267
09Z01FEB2015    1.43575    1.39846    1000.86
10Z01FEB2015    1.2726    0.867046    1005.01
11Z01FEB2015    2.40535    1.16072    1007.82
12Z01FEB2015    2.27483    2.89015    1006.83
13Z01FEB2015    2.79692    3.26308    1002.52
14Z01FEB2015    3.65465    3.83178    1000.55
15Z01FEB2015    3.90637    4.23734    998.869
16Z01FEB2015    4.1814    4.32125    997.62
17Z01FEB2015    3.91569    4.55898    997.483
18Z01FEB2015    3.83178    3.79449    998.185
19Z01FEB2015    2.46129    2.76895    1000.39
20Z01FEB2015    1.41711    3.62668    1001.89
21Z01FEB2015    2.29814    1.12343    1004.49
22Z01FEB2015    1.11411    1.64086    1006.23
23Z01FEB2015    1.38914    1.40312    1006.18
00Z02FEB2015    1.33786    1.85995    1006.71
01Z02FEB2015    1.20268    1.64086    1007.18
02Z02FEB2015    0.890354    1.34252    1005.75
03Z02FEB2015    0.871708    0.867046    1003.62
04Z02FEB2015    0.428862    0.536077    1001.6
05Z02FEB2015    0.4242    0.405554    999.111
06Z02FEB2015    0.405554    -0.153831    997.048
07Z02FEB2015    0.587354    -0.0839077    997.781
08Z02FEB2015    1.29591    0.512769    1000.26
09Z02FEB2015    1.11877    0.0419538    1002.24
10Z02FEB2015    2.20025    0.0559385    1003.31
11Z02FEB2015    1.818    1.2726    1004.6
12Z02FEB2015    3.71525    0.950954    1005.33
13Z02FEB2015    5.23491    3.64532    1005.32
14Z02FEB2015    5.83158    3.52412    1004.1
15Z02FEB2015    4.92725    4.15343    1002.18
16Z02FEB2015    5.151    5.30949    1001.54
17Z02FEB2015    4.73146    4.82469    1002.51
18Z02FEB2015    4.14411    4.04155    1002.47
19Z02FEB2015    3.81314    3.49149    1001.86
20Z02FEB2015    3.14654    2.75497    1001.26
21Z02FEB2015    2.44731    2.23288    1001.25
22Z02FEB2015    1.74808    1.82266    1001.93
23Z02FEB2015    1.49169    1.25862    1002.91
00Z03FEB2015    1.49169    1.34252    1003.95
01Z31JAN2015    0.992908    -2.61978    1014.96
02Z31JAN2015    -1.86928    -2.34942    1014.56
03Z31JAN2015    0.0186462    -2.1816    1014.44
04Z31JAN2015    -1.65485    -2.31678    1011.53
05Z31JAN2015    -0.960277    -1.01155    1018.07
