tyd    u    v    psl
01Z30JAN2015    -1.50568    -2.93677    1010.78
02Z30JAN2015    -3.04398    -4.72214    1011.09
03Z30JAN2015    -3.11857    -4.75477    1009.07
04Z30JAN2015    -3.2118    -4.92258    1011.1
05Z30JAN2015    -3.55675    -4.58695    1013.34
06Z30JAN2015    -1.84131    -4.02757    1009.98
07Z30JAN2015    1.08148    -5.68242    1010.37
08Z30JAN2015    2.1816    -5.37942    1005.53
09Z30JAN2015    3.73389    -4.14877    1001.62
10Z30JAN2015    6.33037    -4.89462    1010.81
11Z30JAN2015    4.68018    -3.84111    1019.35
12Z30JAN2015    4.62891    -4.28395    1024.16
13Z30JAN2015    6.59142    -4.3026    1024.63
14Z30JAN2015    4.43312    -3.88306    1022.22
15Z30JAN2015    3.68728    -2.62911    1012.19
16Z30JAN2015    2.45197    -2.52655    1008.84
17Z30JAN2015    2.76429    -3.73389    1004.44
18Z30JAN2015    1.92055    -3.50548    997.259
19Z30JAN2015    0.881031    -2.40069    988.11
20Z30JAN2015    -1.09546    -1.83198    994.748
21Z30JAN2015    -1.42643    -1.35185    1005.78
22Z30JAN2015    -2.57317    -1.39846    1012.52
23Z30JAN2015    -2.43798    -1.34252    1010.81
00Z31JAN2015    -2.27949    -1.08148    1009.5
01Z31JAN2015    -1.10012    -0.386908    1009.68
02Z31JAN2015    -0.568708    -0.689908    1014.76
03Z31JAN2015    -1.03486    -0.839077    1021.03
04Z31JAN2015    -0.382246    -0.405554    1022.35
05Z31JAN2015    -0.629308    -0.447508    1018.25
06Z31JAN2015    0.708554    1.70146    1017.27
07Z31JAN2015    1.10012    4.52635    1015.54
08Z31JAN2015    1.44042    6.05534    1014.17
09Z31JAN2015    1.73875    7.23005    1012.96
10Z31JAN2015    1.84597    7.13682    1011.81
11Z31JAN2015    1.93454    7.64958    1012.25
12Z31JAN2015    2.40069    7.86868    1017.07
13Z31JAN2015    2.19092    7.12749    1019.66
14Z31JAN2015    2.60114    6.666    1017.47
15Z31JAN2015    2.01378    7.29065    1012.82
16Z31JAN2015    1.87394    8.74505    1010.02
17Z31JAN2015    1.212    9.98035    1005.79
18Z31JAN2015    0.899677    9.67735    1007.91
19Z31JAN2015    0.960277    9.07135    1014.01
20Z31JAN2015    1.54297    8.68445    1018.19
21Z31JAN2015    1.87394    8.20431    1017.56
22Z31JAN2015    0.936969    7.72417    1016.52
23Z31JAN2015    -0.0932308    9.47691    1016.29
00Z01FEB2015    -0.922985    9.44894    1017.01
01Z01FEB2015    -0.0885692    8.181    1015.94
02Z01FEB2015    0.153831    6.2418    1016.37
03Z01FEB2015    -0.0326308    2.87617    1014.41
04Z01FEB2015    0.0186462    2.05574    1012.77
05Z01FEB2015    -1.19335    -0.410215    1011.45
06Z01FEB2015    0.358938    0.0279692    1008.62
07Z01FEB2015    -0.298338    4.48906    1002.33
08Z01FEB2015    -0.731862    8.85226    999.894
09Z01FEB2015    0.946292    8.20431    1001.27
10Z01FEB2015    1.56162    7.70086    1005.73
11Z01FEB2015    1.53365    7.64492    1009.35
12Z01FEB2015    2.13965    7.72883    1008.1
13Z01FEB2015    1.63154    8.39077    1003.85
14Z01FEB2015    1.21666    8.87091    1001.83
15Z01FEB2015    1.03486    8.24626    1000.04
16Z01FEB2015    1.46838    7.88732    998.57
17Z01FEB2015    1.52898    8.33017    998.297
18Z01FEB2015    3.32368    4.99717    999.888
19Z01FEB2015    2.22355    6.23248    1001.5
20Z01FEB2015    2.80158    4.52169    1002.04
21Z01FEB2015    1.19335    5.29085    1004.05
22Z01FEB2015    -0.978923    3.34698    1007.17
23Z01FEB2015    -0.0792462    0.633969    1006.22
00Z02FEB2015    -1.16072    -0.643292    1006.4
01Z02FEB2015    -1.30989    -1.25862    1006.96
02Z02FEB2015    -1.15606    -1.3332    1005.6
03Z02FEB2015    -1.65485    -0.895015    1004.13
04Z02FEB2015    -1.52898    -0.834415    1001.25
05Z02FEB2015    -1.05351    -0.871708    999.037
06Z02FEB2015    0.0512769    -0.4848    996.998
07Z02FEB2015    0.932308    0.736523    997.924
08Z02FEB2015    1.39846    3.0906    1000.57
09Z02FEB2015    1.36583    4.31192    1002.5
10Z02FEB2015    2.16762    4.4238    1004.57
11Z02FEB2015    2.20025    4.70349    1006.08
12Z02FEB2015    2.39137    5.28618    1006.94
13Z02FEB2015    2.23754    6.06    1007.52
14Z02FEB2015    2.13032    6.9084    1006.31
15Z02FEB2015    2.03243    7.29065    1004.28
16Z02FEB2015    1.80402    7.37922    1003.26
17Z02FEB2015    1.5756    7.50508    1003.7
18Z02FEB2015    1.37515    7.34192    1003.6
19Z02FEB2015    1.89258    7.85469    1002.54
20Z02FEB2015    1.54297    7.31862    1002.12
21Z02FEB2015    1.90657    7.52372    1001.7
22Z02FEB2015    1.89258    6.10195    1001.69
23Z02FEB2015    1.43575    5.20694    1003.18
00Z03FEB2015    1.40312    5.01115    1003.54
01Z31JAN2015    -2.62911    -5.47731    1013.57
