tyd    u    v    psl
01Z30JAN2015    -0.633969    -6.19052    1010.97
02Z30JAN2015    -1.74342    -5.19295    1010.77
03Z30JAN2015    -2.31212    -5.20228    1009.08
04Z30JAN2015    -1.32854    -5.22092    1010.58
05Z30JAN2015    -1.89258    -3.60803    1013.56
06Z30JAN2015    -1.17937    -6.12526    1010.34
07Z30JAN2015    -0.717877    -4.73146    1010.85
08Z30JAN2015    0.633969    -3.48683    1005.85
09Z30JAN2015    1.12809    -2.69903    1001.04
10Z30JAN2015    0.820431    -2.55918    1010.78
11Z30JAN2015    1.212    -4.43312    1019.56
12Z30JAN2015    3.36563    -6.78254    1023.56
13Z30JAN2015    4.03223    -3.78983    1023.38
14Z30JAN2015    3.55675    -1.9998    1021.28
15Z30JAN2015    5.38408    -1.87394    1011.27
16Z30JAN2015    3.04865    -0.349615    1008.21
17Z30JAN2015    0.652615    1.16072    1005.12
18Z30JAN2015    3.21646    0.358938    997.153
19Z30JAN2015    0.550062    -1.25395    988.141
20Z30JAN2015    0.792462    -2.46129    995.09
21Z30JAN2015    1.04418    -1.47305    1005.92
22Z30JAN2015    2.35874    -2.09303    1012.18
23Z30JAN2015    1.82732    -0.797123    1010.88
00Z31JAN2015    1.18869    -1.03486    1009.24
01Z31JAN2015    0.410215    -0.801785    1009.47
02Z31JAN2015    -0.657277    -1.5756    1015.08
03Z31JAN2015    0.829754    -0.922985    1021.27
04Z31JAN2015    1.09546    -0.279692    1022.29
05Z31JAN2015    0.340292    -0.0326308    1018.22
06Z31JAN2015    1.0302    -0.382246    1016.21
07Z31JAN2015    0.722538    0.0699231    1014.53
08Z31JAN2015    0.270369    1.07215    1013.5
09Z31JAN2015    0.895015    1.44042    1011.27
10Z31JAN2015    1.96717    1.3332    1010.11
11Z31JAN2015    3.18849    1.0908    1010.09
12Z31JAN2015    3.9996    1.64086    1015.17
13Z31JAN2015    3.92502    0.815769    1017.99
14Z31JAN2015    3.95765    1.47305    1015.31
15Z31JAN2015    2.95075    2.74098    1009.98
16Z31JAN2015    1.14208    1.96717    1008.22
17Z31JAN2015    0.974262    2.424    1003.93
18Z31JAN2015    1.38448    0.1212    1006.51
19Z31JAN2015    1.73875    -1.28658    1012.69
20Z31JAN2015    1.42177    -1.12809    1017.78
21Z31JAN2015    1.54297    -0.661938    1016.68
22Z31JAN2015    1.24463    -0.834415    1015.53
23Z31JAN2015    -1.00689    -0.293677    1015.81
00Z01FEB2015    1.53831    -0.00932308    1016.68
01Z01FEB2015    0.358938    0.806446    1015.83
02Z01FEB2015    0.913662    0.0885692    1015.83
03Z01FEB2015    1.48237    -0.596677    1013.85
04Z01FEB2015    0.517431    -0.0559385    1012.51
05Z01FEB2015    0.5454    0.275031    1011.09
06Z01FEB2015    0.839077    0.0326308    1008.22
07Z01FEB2015    1.05817    0.293677    1002.59
08Z01FEB2015    1.28658    1.42643    999.727
09Z01FEB2015    1.06283    0.885692    1000.69
10Z01FEB2015    2.03243    1.11411    1004.9
11Z01FEB2015    2.14431    0.9696    1007.86
12Z01FEB2015    2.26085    0.559385    1007.08
13Z01FEB2015    3.70126    0.867046    1002.14
14Z01FEB2015    3.74322    0.312323    1000.57
15Z01FEB2015    3.78517    0.783138    998.72
16Z01FEB2015    4.02291    0.759831    997.023
17Z01FEB2015    1.47305    0.326308    996.656
18Z01FEB2015    -0.139846    2.09303    999.571
19Z01FEB2015    1.30989    -0.279692    999.354
20Z01FEB2015    -0.960277    -1.26794    1003.1
21Z01FEB2015    1.73875    -0.815769    1004.2
