tyd    u    v    psl
01Z30JAN2015    -1.0908    0.382246    1009.52
02Z30JAN2015    -0.675923    -1.01155    1009.66
03Z30JAN2015    -0.475477    -1.35651    1007.47
04Z30JAN2015    0.550062    -1.24463    1009.37
05Z30JAN2015    -0.321646    -0.298338    1011.6
06Z30JAN2015    2.08837    -0.419538    1007.86
07Z30JAN2015    0.470815    -0.452169    1009.09
08Z30JAN2015    3.98562    -3.10458    1004.09
09Z30JAN2015    3.95765    -0.811108    1000.3
10Z30JAN2015    3.84111    -0.8484    1009.73
11Z30JAN2015    4.242    -5.37009    1017.65
12Z30JAN2015    3.53811    -2.83422    1022.84
13Z30JAN2015    4.39583    -2.47528    1023.06
14Z30JAN2015    5.11371    -3.95298    1019.76
15Z30JAN2015    9.696    -6.87111    1010.14
16Z30JAN2015    8.45137    -6.15789    1007.06
17Z30JAN2015    -0.5454    2.93677    1004.18
18Z30JAN2015    0.0372923    1.85995    996.146
19Z30JAN2015    1.46372    0.396231    986.941
20Z30JAN2015    -0.685246    1.12343    994.182
21Z30JAN2015    1.73875    -2.28882    1004.86
22Z30JAN2015    1.65485    -0.722538    1011.41
23Z30JAN2015    -0.312323    1.32388    1009.76
00Z31JAN2015    -0.195785    0.811108    1008.32
01Z31JAN2015    -0.946292    0.111877    1008.5
02Z31JAN2015    0.410215    1.26794    1013.97
03Z31JAN2015    -0.107215    1.04418    1020.66
04Z31JAN2015    -2.79226    -0.927646    1021.42
05Z31JAN2015    -1.4544    1.33786    1018.26
06Z31JAN2015    -0.638631    0.624646    1017.14
07Z31JAN2015    -0.275031    2.67106    1015.42
08Z31JAN2015    -0.158492    3.38428    1014.56
09Z31JAN2015    -0.372923    4.91792    1013.36
10Z31JAN2015    0.0978923    5.757    1011.77
11Z31JAN2015    -0.0839077    5.8176    1012.72
12Z31JAN2015    -0.0792462    6.17188    1017.5
13Z31JAN2015    -0.671262    6.02737    1019.86
14Z31JAN2015    -0.927646    5.12769    1017.75
15Z31JAN2015    -0.876369    5.97143    1012.98
16Z31JAN2015    -1.03952    5.77098    1010.83
17Z31JAN2015    -1.03486    4.19538    1006.82
18Z31JAN2015    -0.573369    1.95318    1009.43
19Z31JAN2015    -0.512769    1.42643    1015.73
20Z31JAN2015    -0.191123    0.3636    1019.88
