tyd    u    v    psl
01Z30JAN2015    0.498785    1.68282    1010.57
02Z30JAN2015    -0.368262    0.904338    1009.9
03Z30JAN2015    1.87394    1.37049    1008.22
04Z30JAN2015    2.63843    0.209769    1009.5
05Z30JAN2015    1.39846    4.17208    1012.49
06Z30JAN2015    -0.1212    2.121    1009.34
07Z30JAN2015    -1.18869    0.228415    1009.58
08Z30JAN2015    2.80158    -0.358938    1004.59
09Z30JAN2015    3.60803    2.07905    1000.14
10Z30JAN2015    4.69883    2.75963    1010.22
11Z30JAN2015    4.62891    3.58472    1019.62
12Z30JAN2015    4.84334    1.41245    1023.68
13Z30JAN2015    3.07662    3.04865    1023.73
14Z30JAN2015    3.73855    4.42846    1021.07
15Z30JAN2015    4.39583    3.06729    1010.79
16Z30JAN2015    7.52838    4.22335    1007.58
17Z30JAN2015    9.07135    5.85023    1003.68
18Z30JAN2015    2.23288    3.56608    996.675
19Z30JAN2015    3.07662    5.09972    987.147
20Z30JAN2015    2.28415    1.89725    993.841
21Z30JAN2015    3.48683    4.25598    1004.75
22Z30JAN2015    3.12323    3.80848    1011
23Z30JAN2015    4.18606    4.67552    1009.58
00Z31JAN2015    3.87374    4.59162    1008.02
01Z31JAN2015    4.75477    7.16012    1008.09
02Z31JAN2015    4.66154    8.58655    1013.49
03Z31JAN2015    5.454    7.04358    1019.94
04Z31JAN2015    4.13478    6.65202    1020.83
05Z31JAN2015    2.96008    4.70815    1016.46
06Z31JAN2015    3.90171    4.23734    1015.23
07Z31JAN2015    2.42866    3.98095    1013.13
08Z31JAN2015    3.92035    4.54034    1012.51
09Z31JAN2015    3.43089    4.20937    1010.51
10Z31JAN2015    2.92278    3.27706    1009.89
11Z31JAN2015    3.55675    3.19782    1009.83
12Z31JAN2015    4.16275    3.85509    1014.51
13Z31JAN2015    4.44245    3.80848    1017.73
14Z31JAN2015    4.61492    3.55675    1014.81
15Z31JAN2015    5.37009    4.95988    1009.86
16Z31JAN2015    4.72214    6.19518    1007.54
17Z31JAN2015    2.43332    3.85043    1003.24
18Z31JAN2015    2.81557    1.98115    1005.67
19Z31JAN2015    -6.79652    2.92745    1011.59
20Z31JAN2015    -7.23471    2.32145    1016.33
21Z31JAN2015    -3.67795    0.466154    1015.33
22Z31JAN2015    -4.75477    0.293677    1014.26
23Z31JAN2015    -8.31152    2.52655    1014.49
00Z01FEB2015    -8.08311    2.21423    1015.38
01Z01FEB2015    -6.91772    0.689908    1014.69
02Z01FEB2015    -9.29511    2.21423    1015.03
03Z01FEB2015    -8.60986    1.18869    1013.07
04Z01FEB2015    -4.28862    1.7574    1011.1
05Z01FEB2015    -0.811108    2.13498    1010.33
06Z01FEB2015    2.44731    3.18383    1007.26
07Z01FEB2015    2.41934    3.58006    1001.88
08Z01FEB2015    3.65931    2.70835    998.807
09Z01FEB2015    2.86218    0.750508    1000.39
10Z01FEB2015    0.871708    1.38448    1005.28
11Z01FEB2015    -3.31902    0.853062    1008.3
12Z01FEB2015    -5.84091    1.13742    1007.18
13Z01FEB2015    -6.79652    1.42643    1002.87
14Z01FEB2015    -6.47022    2.33077    1000.5
15Z01FEB2015    -4.61492    -0.223754    998.844
