tyd    u    v    psl
01Z30JAN2015    4.54966    1.2726    1010.63
02Z30JAN2015    3.28638    1.33786    1010.75
03Z30JAN2015    3.333    0.964938    1008.78
04Z30JAN2015    4.31658    0.992908    1010.54
05Z30JAN2015    3.00203    0.275031    1013.26
06Z30JAN2015    5.60317    -0.270369    1009.71
07Z30JAN2015    3.56608    -0.922985    1010.39
08Z30JAN2015    3.21646    -1.77605    1005.25
09Z30JAN2015    4.03689    -2.04175    1001.67
10Z30JAN2015    4.95522    -2.1816    1011.44
11Z30JAN2015    5.72437    -2.47994    1019.68
12Z30JAN2015    4.54966    -4.67086    1025.43
13Z30JAN2015    5.93414    -1.36117    1025.01
14Z30JAN2015    8.12972    -0.811108    1022.08
15Z30JAN2015    10.1528    -0.0699231    1011.55
16Z30JAN2015    9.94772    -0.643292    1008.19
17Z30JAN2015    6.09729    2.13965    1004.82
18Z30JAN2015    4.03223    2.61978    996.886
19Z30JAN2015    3.58006    1.01155    987.849
20Z30JAN2015    2.89482    1.11877    994.263
21Z30JAN2015    2.59648    1.72011    1004.81
22Z30JAN2015    2.58715    1.76206    1011.91
23Z30JAN2015    1.30523    0.480138    1010.58
00Z31JAN2015    2.8482    0.778477    1008.76
01Z31JAN2015    4.61492    2.17694    1008.98
02Z31JAN2015    6.70329    5.29551    1013.87
03Z31JAN2015    5.52392    3.56608    1020.14
04Z31JAN2015    0.279692    2.95542    1021.69
05Z31JAN2015    0.3636    1.81334    1017.89
06Z31JAN2015    -0.139846    0.0186462    1015.98
07Z31JAN2015    -0.512769    -0.153831    1014.27
08Z31JAN2015    0.186462    -0.172477    1013.31
09Z31JAN2015    0.1212    2.14431    1011.38
10Z31JAN2015    1.60357    2.14897    1010.11
11Z31JAN2015    4.49372    2.47528    1010.78
12Z31JAN2015    4.7268    2.42866    1016.04
13Z31JAN2015    2.81091    0.657277    1018.06
14Z31JAN2015    2.74565    0.922985    1016.13
15Z31JAN2015    2.85752    0.871708    1010.47
16Z31JAN2015    0.559385    0.643292    1008.53
17Z31JAN2015    -1.17937    0.964938    1004.42
18Z31JAN2015    1.81334    0.247062    1006.8
19Z31JAN2015    1.68282    0.00932308    1012.78
20Z31JAN2015    0.568708    -1.20268    1017.48
21Z31JAN2015    -0.261046    -0.200446    1015.97
22Z31JAN2015    -3.67795    1.47305    1015.72
23Z31JAN2015    -3.8784    4.02757    1015.12
00Z01FEB2015    -3.47285    1.62688    1016.35
01Z01FEB2015    -3.03466    1.02088    1015.66
02Z01FEB2015    -2.39603    1.76206    1015.74
03Z01FEB2015    -1.85995    2.30746    1013.36
04Z01FEB2015    -2.4846    1.19802    1011.77
05Z01FEB2015    -1.97183    1.20734    1011.01
06Z01FEB2015    -1.43109    1.75274    1007.81
07Z01FEB2015    -2.17228    1.32388    1002.72
08Z01FEB2015    -2.10702    1.29125    1000.21
09Z01FEB2015    -3.23977    2.16762    1001.58
10Z01FEB2015    -3.30503    2.08371    1006.43
11Z01FEB2015    -2.96474    2.49858    1009.5
12Z01FEB2015    -2.97406    2.27483    1008.38
13Z01FEB2015    -2.79226    2.67572    1003.97
14Z01FEB2015    -2.98805    3.78051    1001.51
15Z01FEB2015    -2.59182    3.77118    999.913
16Z01FEB2015    2.15363    3.74322    998.813
17Z01FEB2015    1.68282    1.86462    998.179
18Z01FEB2015    -0.316985    0.340292    999.584
19Z01FEB2015    -0.680585    -0.144508    1000.78
20Z01FEB2015    -2.83422    1.78537    1002.47
21Z01FEB2015    -3.20248    3.29571    1004.56
22Z01FEB2015    0.647954    3.37962    1005.81
23Z01FEB2015    -4.20937    5.69174    1006.05
00Z02FEB2015    -3.35165    2.05574    1006.72
01Z02FEB2015    -3.06729    1.06283    1006.55
02Z02FEB2015    -1.70612    2.00446    1005.81
03Z02FEB2015    -1.04418    0.703892    1003.23
04Z02FEB2015    0.843738    -0.111877    1001.57
05Z02FEB2015    1.79935    1.20268    998.931
06Z02FEB2015    2.27483    0.750508    996.743
07Z02FEB2015    1.97649    1.38914    997.464
08Z02FEB2015    3.20248    2.40069    1000.29
09Z02FEB2015    4.47042    2.10235    1002.87
10Z02FEB2015    5.10438    2.03243    1004.01
11Z02FEB2015    5.16498    2.33077    1005.64
12Z02FEB2015    5.63114    2.29814    1006.23
13Z02FEB2015    5.47265    2.47528    1006.87
14Z02FEB2015    4.98785    2.62911    1005.16
15Z02FEB2015    2.89015    2.13498    1003.12
16Z02FEB2015    3.02068    1.6968    1002.83
17Z02FEB2015    3.18383    1.70612    1003.07
18Z02FEB2015    2.8482    1.16072    1002.86
19Z02FEB2015    2.60114    2.121    1002.21
