tyd    u    v    psl
01Z30JAN2015    1.60357    -4.7268    1010.93
02Z30JAN2015    1.21666    -5.78031    1011.06
03Z30JAN2015    1.42643    -5.74302    1009.02
04Z30JAN2015    1.53365    -5.37475    1010.96
05Z30JAN2015    0.270369    -5.26288    1013.49
06Z30JAN2015    0.974262    -5.9994    1009.87
07Z30JAN2015    0.783138    -5.19295    1010.55
08Z30JAN2015    2.0604    -4.04155    1005.66
09Z30JAN2015    4.86198    -4.7874    1002.03
10Z30JAN2015    6.74058    -6.03203    1011
11Z30JAN2015    7.76146    -7.9386    1019.32
12Z30JAN2015    8.02251    -6.69397    1024.14
13Z30JAN2015    7.40718    -5.29551    1024.7
14Z30JAN2015    7.31862    -6.46089    1021.98
15Z30JAN2015    5.08574    -4.23734    1012.12
16Z30JAN2015    3.58938    -4.25598    1008.7
17Z30JAN2015    1.27726    -4.69417    1004.52
18Z30JAN2015    2.20025    -4.46109    997.184
19Z30JAN2015    3.09526    -3.939    987.942
20Z30JAN2015    1.21666    -4.53102    994.649
21Z30JAN2015    2.30746    -4.94123    1005.32
22Z30JAN2015    2.89948    -4.51703    1012.37
23Z30JAN2015    1.82732    -3.98095    1010.6
00Z31JAN2015    1.44042    -4.33057    1009.41
01Z31JAN2015    4.26065    -3.23977    1010.04
02Z31JAN2015    1.05817    -2.63843    1014.87
03Z31JAN2015    1.0908    -2.86218    1021.21
04Z31JAN2015    1.18403    -1.92988    1022.18
05Z31JAN2015    -0.489462    1.04418    1018.13
06Z31JAN2015    1.33786    1.36117    1017.08
07Z31JAN2015    0.433523    4.14411    1015.27
08Z31JAN2015    0.885692    5.92482    1014.26
09Z31JAN2015    0.8484    7.73815    1013.31
10Z31JAN2015    1.43575    8.181    1012.18
11Z31JAN2015    1.59891    8.35348    1012.48
12Z31JAN2015    1.43109    8.61918    1017.55
13Z31JAN2015    1.20734    7.66357    1019.98
14Z31JAN2015    1.59891    7.50042    1017.6
15Z31JAN2015    1.62222    8.55858    1013.04
16Z31JAN2015    1.67815    9.0294    1010.29
17Z31JAN2015    1.12809    9.51886    1005.9
18Z31JAN2015    -0.125862    10.5304    1008.37
19Z31JAN2015    0.3636    11.5699    1014.65
20Z31JAN2015    0.219092    12.409    1018.91
21Z31JAN2015    0.428862    11.4068    1017.99
22Z31JAN2015    -0.0512769    11.0478    1016.68
