tyd    u    v    psl
01Z30JAN2015    8.26025    -1.19802    1009.57
02Z30JAN2015    7.38388    -0.974262    1009.88
03Z30JAN2015    6.12992    -1.35185    1007.45
04Z30JAN2015    6.63337    -1.25395    1008.84
05Z30JAN2015    9.50954    -1.38914    1011.78
06Z30JAN2015    6.99231    -1.90191    1008.14
07Z30JAN2015    5.48663    -2.68505    1008.89
08Z30JAN2015    6.53082    -1.68282    1003.91
09Z30JAN2015    5.94812    -2.16762    999.994
10Z30JAN2015    6.969    -2.73166    1009.75
11Z30JAN2015    9.04805    -5.75234    1017.97
12Z30JAN2015    10.1016    -8.10642    1023.24
13Z30JAN2015    9.23917    -2.62445    1023.37
14Z30JAN2015    10.7542    -2.70835    1020.41
15Z30JAN2015    10.4558    -3.01135    1010.17
16Z30JAN2015    10.7868    -2.34475    1006.97
17Z30JAN2015    9.20188    -2.02311    1003.43
18Z30JAN2015    5.35611    -4.34455    995.786
19Z30JAN2015    4.89462    -3.25842    986.55
20Z30JAN2015    5.01115    -2.12566    994.431
21Z30JAN2015    4.85732    -2.22355    1004.31
22Z30JAN2015    4.84334    -3.40758    1010.86
23Z30JAN2015    5.30017    -3.68728    1009.57
00Z31JAN2015    5.53325    -2.43332    1007.97
01Z31JAN2015    6.41428    -2.89015    1007.69
02Z31JAN2015    7.53771    -2.21423    1012.87
03Z31JAN2015    5.98542    -1.90191    1018.73
04Z31JAN2015    3.78051    -0.0559385    1021.03
05Z31JAN2015    1.85529    1.69214    1017.55
06Z31JAN2015    2.77828    0.526754    1015.9
07Z31JAN2015    -2.09303    3.2724    1014.35
08Z31JAN2015    -3.23977    2.98338    1014.49
09Z31JAN2015    -3.3936    3.48217    1012.24
10Z31JAN2015    -1.19335    2.33543    1011.33
11Z31JAN2015    2.81557    0.205108    1011.65
12Z31JAN2015    4.16742    0.601338    1016.85
13Z31JAN2015    2.3028    0.167815    1019.03
14Z31JAN2015    0.344954    1.95785    1016.6
15Z31JAN2015    0.881031    1.95318    1012.07
16Z31JAN2015    -0.358938    3.5148    1010.06
17Z31JAN2015    -1.49169    5.47265    1006.35
18Z31JAN2015    0.312323    4.32591    1009.02
19Z31JAN2015    0.983585    4.29794    1014.89
20Z31JAN2015    0.606    3.99494    1019.27
21Z31JAN2015    0.102554    3.35165    1017.95
22Z31JAN2015    -0.209769    4.49372    1017.48
23Z31JAN2015    0.0978923    4.95055    1017.3
00Z01FEB2015    0.647954    5.16032    1018.41
01Z01FEB2015    0.7878    4.61492    1017.68
02Z01FEB2015    0.4242    5.0298    1018.41
03Z01FEB2015    0.405554    5.36077    1015.95
04Z01FEB2015    1.36583    4.39583    1013.89
05Z01FEB2015    1.21666    4.12546    1012.57
06Z01FEB2015    0.0606    4.15343    1009.57
07Z01FEB2015    -1.47771    4.47042    1004.79
08Z01FEB2015    -2.67106    5.42603    1002.14
09Z01FEB2015    -3.44488    5.17897    1003.29
10Z01FEB2015    -4.3026    6.06466    1007.86
11Z01FEB2015    -3.92035    6.37698    1011.06
12Z01FEB2015    -4.62891    6.58675    1010.11
13Z01FEB2015    -5.78031    6.65202    1005.03
14Z01FEB2015    -4.67086    6.91772    1003.53
15Z01FEB2015    -4.99251    6.1812    1001.91
16Z01FEB2015    -5.71038    5.53325    1000.6
17Z01FEB2015    -3.86908    5.71971    1000.04
18Z01FEB2015    -0.573369    4.99717    1002.58
19Z01FEB2015    0.0792462    4.19538    1003.42
20Z01FEB2015    0.0559385    4.83868    1004.71
21Z01FEB2015    -0.214431    5.10905    1007.22
22Z01FEB2015    -0.596677    6.68465    1008.86
23Z01FEB2015    -0.512769    6.64735    1008.69
00Z02FEB2015    0.298338    5.9388    1008.65
01Z02FEB2015    1.15606    4.22802    1008.57
02Z02FEB2015    1.30989    3.10458    1007.12
03Z02FEB2015    1.28658    3.96697    1004.03
04Z02FEB2015    1.12809    2.8482    1002.03
05Z02FEB2015    1.73409    2.15363    998.713
06Z02FEB2015    2.83422    1.03486    996.818
07Z02FEB2015    0.592015    1.70146    997.887
08Z02FEB2015    -1.41245    1.87394    1001.27
09Z02FEB2015    -1.80402    2.23288    1003.14
10Z02FEB2015    1.17471    -0.0652615    1004.69
11Z02FEB2015    3.79449    0.0233077    1005.88
12Z02FEB2015    4.76409    0.00932308    1006.65
13Z02FEB2015    6.37698    0.671262    1006.61
14Z02FEB2015    6.71728    0.815769    1005.48
15Z02FEB2015    5.66377    0.531415    1003.72
16Z02FEB2015    4.63357    1.34252    1003.59
17Z02FEB2015    2.37272    3.09992    1004.28
18Z02FEB2015    0.200446    2.66174    1004.02
19Z02FEB2015    0.312323    2.71768    1002.77
20Z02FEB2015    0.638631    3.11857    1002.4
21Z02FEB2015    -0.526754    3.03932    1002.55
22Z02FEB2015    0.125862    3.03466    1002.86
23Z02FEB2015    0.358938    3.08128    1004.03
00Z03FEB2015    0.736523    3.47751    1003.75
01Z31JAN2015    5.71038    -7.93394    1012.18
02Z31JAN2015    6.666    -6.08331    1012.08
03Z31JAN2015    7.52838    -3.54277    1012.8
04Z31JAN2015    6.00406    -6.32105    1010.06
05Z31JAN2015    6.08797    0.135185    1016.76
06Z31JAN2015    6.28375    -2.58249    1012.92
07Z31JAN2015    6.86178    -1.69214    1010.43
08Z31JAN2015    6.34435    -1.00223    1012.63
09Z31JAN2015    5.11837    0.764492    1019.46
10Z31JAN2015    6.36766    0.936969    1024.97
11Z31JAN2015    6.12526    0.438185    1027.31
12Z31JAN2015    8.85692    0.442846    1028.27
13Z31JAN2015    7.19275    0.102554    1024.49
14Z31JAN2015    6.4842    1.06749    1022.16
15Z31JAN2015    6.05068    1.04885    1018.74
16Z31JAN2015    5.62648    0.647954    1014.42
17Z31JAN2015    0.167815    5.62182    1013.06
18Z31JAN2015    0.163154    5.00649    1007.65
19Z31JAN2015    0.0606    5.95278    1003.74
20Z31JAN2015    -0.358938    5.73835    1003.4
21Z31JAN2015    -0.512769    6.61938    1007.69
22Z31JAN2015    -0.815769    6.51217    1012.26
23Z31JAN2015    -1.30523    6.83382    1012.82
00Z01FEB2015    1.37982    5.60317    1013.22
01Z01FEB2015    1.41711    4.21403    1015.91
02Z01FEB2015    1.36583    4.75011    1017.42
03Z01FEB2015    1.47771    4.25132    1020.42
04Z01FEB2015    1.03952    4.98318    1021.45
05Z01FEB2015    0.382246    5.30949    1021.79
06Z01FEB2015    0.419538    4.93657    1021.57
07Z01FEB2015    -0.316985    4.76409    1022.53
08Z01FEB2015    -1.85995    5.49595    1023.03
09Z01FEB2015    -2.46129    5.62648    1020.54
10Z01FEB2015    -2.87151    5.64046    1018.15
11Z01FEB2015    -3.26774    5.57054    1016.3
12Z01FEB2015    -4.58229    5.85023    1015.17
13Z01FEB2015    -4.47042    5.454    1013.56
14Z01FEB2015    -4.54034    5.36077    1012.83
15Z01FEB2015    -2.82955    7.03892    1010.42
16Z01FEB2015    -1.79003    7.11351    1008.71
17Z01FEB2015    -2.02777    6.98298    1008.66
18Z01FEB2015    -2.02311    5.94812    1010.47
19Z01FEB2015    -1.26794    6.97832    1012.74
20Z01FEB2015    -0.564046    7.23937    1015.61
21Z01FEB2015    -1.11877    7.91063    1016.48
22Z01FEB2015    -1.4544    7.46778    1015.88
23Z01FEB2015    -1.25862    7.2114    1015.81
00Z02FEB2015    -1.50102    7.34658    1015.36
01Z02FEB2015    -0.675923    7.09952    1013.75
02Z02FEB2015    0.0186462    6.54014    1011.59
03Z02FEB2015    0.335631    6.06    1009.14
04Z02FEB2015    0.685246    5.48197    1006.67
05Z02FEB2015    1.04418    5.07175    1004.75
06Z02FEB2015    0.564046    4.57763    1002.72
07Z02FEB2015    -0.377585    4.14877    1001.11
08Z02FEB2015    -0.6666    4.34922    999.671
09Z02FEB2015    -1.68748    4.77342    1000.14
10Z02FEB2015    -2.56851    4.49372    1002.01
11Z02FEB2015    -2.96008    4.38651    1002.73
12Z02FEB2015    -3.36097    3.67795    1002.41
13Z02FEB2015    -3.26774    4.73612    1000.97
14Z02FEB2015    -1.76206    4.44711    999.646
15Z02FEB2015    -0.354277    2.48926    999.236
16Z02FEB2015    0.895015    1.52432    1000.17
17Z02FEB2015    -1.01622    2.38205    1000.19
18Z02FEB2015    -0.452169    2.82023    1002.44
19Z02FEB2015    -0.0978923    2.73166    1004.35
20Z02FEB2015    0    3.99028    1005.98
21Z02FEB2015    0.223754    4.76409    1005.23
22Z02FEB2015    0.540738    5.25355    1005.42
23Z02FEB2015    0.125862    5.37475    1004.6
00Z03FEB2015    0.815769    4.75011    1003.69
01Z03FEB2015    1.13275    4.38651    1002.42
02Z03FEB2015    1.10945    4.1814    1000.09
03Z03FEB2015    1.3938    2.78294    998.421
04Z03FEB2015    1.82732    2.66174    997.085
05Z03FEB2015    2.58715    3.58472    996.277
06Z03FEB2015    1.72011    0.867046    995.985
07Z03FEB2015    4.23268    -2.53588    996.731
08Z03FEB2015    4.25598    -2.21423    997.887
09Z03FEB2015    4.68018    -1.09546    1000.61
10Z03FEB2015    4.44711    0.0839077    1002.96
11Z03FEB2015    4.17208    0.638631    1004.49
12Z03FEB2015    3.60337    0.680585    1006.13
13Z03FEB2015    3.58938    0.797123    1006.56
14Z03FEB2015    3.7572    1.03952    1005.97
15Z03FEB2015    3.36097    1.37515    1005.11
16Z03FEB2015    2.71302    1.62688    1003.94
17Z03FEB2015    1.55229    2.12566    1002.85
18Z03FEB2015    -0.00932308    0.997569    1001.93
19Z03FEB2015    0.839077    2.63377    1002.01
20Z03FEB2015    0.0372923    3.83178    1002.08
21Z03FEB2015    0.153831    2.87151    1002.47
22Z03FEB2015    1.22132    3.43089    1001.64
23Z03FEB2015    0.890354    2.93211    1001.61
00Z04FEB2015    0.713215    3.94832    1001.95
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
