tyd    u    v    psl
01Z30JAN2015    2.39603    -1.00223    1010.49
02Z30JAN2015    -0.699231    -0.247062    1010.19
03Z30JAN2015    1.92988    0.219092    1008.43
04Z30JAN2015    -0.4848    -0.326308    1010.53
05Z30JAN2015    -0.592015    -0.0885692    1012.36
06Z30JAN2015    1.62688    -0.633969    1009.55
07Z30JAN2015    1.07682    -1.83665    1010.05
08Z30JAN2015    0.885692    -2.16295    1005.27
09Z30JAN2015    2.65242    -1.63154    1001.62
10Z30JAN2015    6.54014    -1.67349    1011.18
11Z30JAN2015    8.44671    -3.80848    1019.16
12Z30JAN2015    8.45603    -4.79672    1024.36
13Z30JAN2015    10.1994    -4.63357    1024.38
14Z30JAN2015    12.6374    -3.89238    1021.09
15Z30JAN2015    14.1338    -3.59871    1010.58
16Z30JAN2015    11.859    -3.86442    1007.53
17Z30JAN2015    0.223754    2.04175    1004.33
18Z30JAN2015    -0.377585    1.1514    996.874
19Z30JAN2015    -0.932308    1.57094    987.731
20Z30JAN2015    0.0978923    1.02554    994.947
21Z30JAN2015    -0.978923    -0.372923    1005.23
22Z30JAN2015    -0.7878    0.1212    1012.28
23Z30JAN2015    0.303    -0.135185    1010.69
00Z31JAN2015    0.344954    1.64552    1008.96
01Z31JAN2015    -0.195785    0.279692    1009.17
02Z31JAN2015    -0.298338    -0.130523    1014.81
03Z31JAN2015    0.144508    0.792462    1021.69
04Z31JAN2015    -0.158492    -0.335631    1021.78
05Z31JAN2015    0.368262    0.9696    1018.38
06Z31JAN2015    0.526754    1.818    1017.24
07Z31JAN2015    -0.251723    2.14897    1015.92
08Z31JAN2015    -2.27949    3.50082    1015.13
09Z31JAN2015    -2.26551    6.21849    1013.61
10Z31JAN2015    -1.26794    6.23248    1012.3
11Z31JAN2015    -1.66417    6.2418    1012.82
12Z31JAN2015    -1.67349    6.30706    1018.19
13Z31JAN2015    -1.77605    5.46798    1020.43
14Z31JAN2015    -1.50102    6.25112    1017.96
15Z31JAN2015    -1.99048    6.82449    1013.01
16Z31JAN2015    -2.20025    7.08554    1010.5
17Z31JAN2015    -0.904338    6.56811    1006.63
18Z31JAN2015    0.8484    5.44002    1009.29
19Z31JAN2015    1.70612    6.03203    1015.23
