tyd    u    v    psl
01Z30JAN2015    3.939    -7.85469    1010.27
02Z30JAN2015    4.27929    -7.67755    1010.11
03Z30JAN2015    4.88529    -7.66357    1007.97
04Z30JAN2015    4.37252    -8.02717    1010.31
05Z30JAN2015    4.19072    -6.03669    1012.4
06Z30JAN2015    2.07438    -6.55878    1010.07
07Z30JAN2015    2.59648    -5.92015    1010.25
08Z30JAN2015    3.51946    -6.61006    1005.81
09Z30JAN2015    4.26065    -5.68708    1002.41
10Z30JAN2015    7.95725    -5.86422    1011.72
11Z30JAN2015    2.53122    -4.68951    1020.47
12Z30JAN2015    1.72477    -5.03912    1025.71
13Z30JAN2015    2.67106    -4.74545    1025.91
14Z30JAN2015    2.77362    -4.87131    1022.94
15Z30JAN2015    3.47751    -4.99717    1012.67
16Z30JAN2015    4.04622    -2.13965    1009.2
17Z30JAN2015    4.97852    -3.31435    1004.71
18Z30JAN2015    4.65688    -4.54034    997.222
19Z30JAN2015    3.89238    -3.11391    988.147
20Z30JAN2015    3.13255    -4.7874    994.68
21Z30JAN2015    2.81091    -3.30037    1005.43
22Z30JAN2015    1.59425    -2.84354    1012.29
23Z30JAN2015    3.09526    -3.92968    1010.37
00Z31JAN2015    5.04845    -5.69174    1009.24
01Z31JAN2015    5.10905    -4.36786    1009.22
02Z31JAN2015    4.91326    -3.33766    1015.08
03Z31JAN2015    4.26065    -3.20714    1021.14
04Z31JAN2015    2.57783    -1.10012    1021.92
05Z31JAN2015    1.515    -0.433523    1018.52
06Z31JAN2015    2.58715    2.47528    1017.38
07Z31JAN2015    2.11634    2.93211    1015.96
08Z31JAN2015    1.49169    3.4542    1015.34
09Z31JAN2015    1.22132    5.2722    1013.7
10Z31JAN2015    0.303    4.61492    1012.74
11Z31JAN2015    1.08148    5.63114    1013.7
12Z31JAN2015    1.5756    6.38165    1018.83
13Z31JAN2015    0.992908    5.30483    1021.03
14Z31JAN2015    0.489462    4.61026    1018.37
15Z31JAN2015    1.29591    6.27443    1013.61
16Z31JAN2015    0.633969    4.71282    1010.96
17Z31JAN2015    -3.48683    1.54297    1006.53
18Z31JAN2015    -5.37475    0.111877    1009.35
19Z31JAN2015    -3.79915    0.731862    1015.23
20Z31JAN2015    -4.13478    0.764492    1019.59
21Z31JAN2015    -2.1816    1.22598    1018.5
22Z31JAN2015    -4.40049    0.1818    1017.96
23Z31JAN2015    -6.91306    -0.377585    1018.14
00Z01FEB2015    -7.30463    -0.736523    1019.07
01Z01FEB2015    -6.51217    -1.23065    1017.9
02Z01FEB2015    -6.39097    -0.778477    1018.24
03Z01FEB2015    -6.89908    -0.559385    1016.24
04Z01FEB2015    -6.49818    -0.689908    1014.22
05Z01FEB2015    -6.27443    -0.820431    1013.21
06Z01FEB2015    -7.73815    0.130523    1010.44
07Z01FEB2015    -5.57986    0.279692    1005.28
08Z01FEB2015    -6.42826    2.22822    1002.05
09Z01FEB2015    -6.92705    2.74098    1003.71
10Z01FEB2015    -7.60297    2.17694    1009.01
11Z01FEB2015    -7.31395    2.27483    1012.11
12Z01FEB2015    -7.04825    2.35408    1011.05
13Z01FEB2015    -6.74991    2.26085    1006.59
14Z01FEB2015    -6.75923    1.71545    1004.72
15Z01FEB2015    -6.54946    0.9696    1002.37
16Z01FEB2015    -6.10662    -0.568708    1001.06
17Z01FEB2015    -5.22558    -0.4242    1000.13
18Z01FEB2015    -5.25355    -0.396231    1001.24
19Z01FEB2015    -5.16965    -0.960277    1002.52
20Z01FEB2015    -5.48197    -1.44508    1004.29
21Z01FEB2015    -6.84314    -1.05817    1006.64
22Z01FEB2015    -7.11351    -0.750508    1008.27
