tyd    u    v    psl
01Z30JAN2015    0.736523    -0.461492    1009.42
02Z30JAN2015    0.293677    -0.494123    1010.12
03Z30JAN2015    1.34252    -1.03952    1007.87
04Z30JAN2015    3.30969    -4.70349    1009.36
05Z30JAN2015    -1.3938    -1.37515    1012.16
06Z30JAN2015    6.51217    -4.81071    1007.2
07Z30JAN2015    5.81294    -7.53305    1007.86
08Z30JAN2015    6.32571    -9.55149    1002.34
09Z30JAN2015    7.99454    -7.23471    998.968
10Z30JAN2015    9.09932    -12.4323    1007.64
11Z30JAN2015    7.96191    -14.516    1015.7
12Z30JAN2015    6.7872    -11.0106    1020.91
13Z30JAN2015    6.98765    -8.74505    1021.69
14Z30JAN2015    5.14168    -9.93374    1018.56
15Z30JAN2015    4.43778    -4.55898    1009.04
16Z30JAN2015    6.07865    -9.56548    1005.7
17Z30JAN2015    1.54297    -11.0106    1001.5
18Z30JAN2015    -1.50102    -1.93454    995.245
19Z30JAN2015    -1.19335    -4.98785    986.45
20Z30JAN2015    -0.135185    -1.62688    993.834
21Z30JAN2015    0.699231    -1.38448    1003.97
22Z30JAN2015    -0.7272    -1.48237    1011.68
23Z30JAN2015    -0.316985    1.06283    1010.02
00Z31JAN2015    0.116538    -1.32854    1008.3
01Z31JAN2015    -1.43109    -0.265708    1008.22
02Z31JAN2015    1.60357    -2.38205    1012.92
03Z31JAN2015    0.177138    -2.9694    1019.24
04Z31JAN2015    1.01622    -2.87151    1021.02
05Z31JAN2015    -0.191123    -1.03952    1017.64
06Z31JAN2015    -1.19802    -0.340292    1016.64
07Z31JAN2015    -1.54297    0.974262    1015.31
08Z31JAN2015    -1.73409    1.28658    1013.9
09Z31JAN2015    -1.92988    2.39137    1012.06
10Z31JAN2015    -1.50102    2.15829    1010.55
11Z31JAN2015    -0.671262    4.1208    1011.09
12Z31JAN2015    -0.652615    4.86665    1015.52
13Z31JAN2015    -1.9998    3.97629    1018.47
14Z31JAN2015    -1.91589    4.13012    1016.04
15Z31JAN2015    -1.33786    4.3026    1011.18
16Z31JAN2015    -0.9696    3.30503    1009.15
17Z31JAN2015    -0.480138    2.61512    1006.44
18Z31JAN2015    0.0699231    0.433523    1009.16
19Z31JAN2015    -0.927646    -0.191123    1015.3
20Z31JAN2015    -1.18403    -1.212    1019.86
21Z31JAN2015    -1.02554    -0.433523    1018.99
22Z31JAN2015    -0.741185    -0.5454    1018.53
23Z31JAN2015    -1.64086    0.0885692    1018.49
00Z01FEB2015    -0.522092    0.452169    1019.39
01Z01FEB2015    -0.899677    0.708554    1018.42
02Z01FEB2015    -0.839077    0.522092    1018.52
03Z01FEB2015    -0.867046    0.377585    1016.94
04Z01FEB2015    -0.256385    0.9696    1015.31
05Z01FEB2015    0.0186462    0.466154    1013.66
06Z01FEB2015    -1.60357    1.39846    1010.69
07Z01FEB2015    -2.00446    1.32388    1005.2
08Z01FEB2015    -2.83888    2.67106    1002
09Z01FEB2015    -2.71302    2.3028    1003.1
10Z01FEB2015    -3.99494    3.78051    1007.52
11Z01FEB2015    -3.7572    3.51946    1010.11
12Z01FEB2015    -4.7268    3.29105    1009.17
13Z01FEB2015    -4.21403    3.90637    1005.24
14Z01FEB2015    -4.46575    3.60803    1002.73
15Z01FEB2015    -3.18849    3.43555    1001.31
16Z01FEB2015    -2.99737    3.24443    1000.24
17Z01FEB2015    -2.61978    2.87617    999.509
18Z01FEB2015    -1.72477    2.73632    1001.77
19Z01FEB2015    -1.50102    2.64775    1003.21
20Z01FEB2015    -1.32854    1.73409    1005.12
21Z01FEB2015    -0.587354    1.59891    1007.49
22Z01FEB2015    -0.550062    0.713215    1009.52
23Z01FEB2015    -0.834415    0.708554    1009.24
00Z02FEB2015    -0.228415    1.88326    1009.43
01Z02FEB2015    0.293677    1.89258    1009.14
02Z02FEB2015    -0.624646    0.992908    1007.91
03Z02FEB2015    -0.125862    1.17937    1004.59
04Z02FEB2015    -0.0606    0.750508    1002.35
05Z02FEB2015    0.275031    0.540738    999.714
06Z02FEB2015    -1.30523    1.25395    997.651
07Z02FEB2015    -1.65951    1.56162    998.285
08Z02FEB2015    -1.33786    1.26794    1000.79
09Z02FEB2015    -1.12809    2.17694    1002.14
10Z02FEB2015    -0.8484    1.22598    1003.84
11Z02FEB2015    -0.386908    0.559385    1004.89
12Z02FEB2015    -0.815769    2.97406    1005.14
13Z02FEB2015    -0.825092    5.44468    1005.44
14Z02FEB2015    0.195785    3.93434    1004.44
15Z02FEB2015    1.68748    5.97143    1003.3
16Z02FEB2015    2.27483    5.69174    1002.5
17Z02FEB2015    1.04418    4.6662    1003.49
18Z02FEB2015    0.433523    1.66417    1003.32
19Z02FEB2015    0.661938    1.4544    1002.91
20Z02FEB2015    -0.456831    -0.0839077    1002.24
21Z02FEB2015    0.107215    -0.163154    1002.29
22Z02FEB2015    0.265708    0.149169    1003.05
23Z02FEB2015    0.433523    -0.284354    1004.12
00Z03FEB2015    -0.0233077    0.125862    1004.49
01Z31JAN2015    4.88063    -13.7189    1011.03
02Z31JAN2015    3.94366    -11.859    1010.62
03Z31JAN2015    4.38651    -11.7051    1010.87
04Z31JAN2015    1.515    -8.60986    1009.16
05Z31JAN2015    -0.312323    -0.988246    1015.52
06Z31JAN2015    -0.219092    -6.53548    1012.5
07Z31JAN2015    -0.806446    -5.11371    1009.75
08Z31JAN2015    -0.960277    -2.727    1012.12
09Z31JAN2015    -1.0908    2.59182    1018.53
10Z31JAN2015    -0.815769    1.92055    1024.34
11Z31JAN2015    -2.53588    0.895015    1026.01
12Z31JAN2015    -1.18403    -3.07195    1027.45
13Z31JAN2015    -0.330969    -0.988246    1023.41
14Z31JAN2015    -0.0839077    3.10925    1021.57
15Z31JAN2015    0.564046    4.22802    1018.74
16Z31JAN2015    0.717877    6.71262    1014.41
