tyd    u    v    psl
01Z30JAN2015    -0.578031    -1.85529    1009.81
02Z30JAN2015    -1.49169    -1.72943    1010.35
03Z30JAN2015    1.96717    -1.06749    1007.94
04Z30JAN2015    3.08128    -1.80402    1009.39
05Z30JAN2015    2.21889    -2.16762    1012.44
06Z30JAN2015    3.82246    -2.44265    1009.07
07Z30JAN2015    3.64066    -4.77342    1009.75
08Z30JAN2015    4.71748    -4.92258    1004.42
09Z30JAN2015    4.46575    -5.40738    1000.75
10Z30JAN2015    5.35611    -5.60783    1010.19
11Z30JAN2015    7.67289    -6.54014    1018.45
12Z30JAN2015    6.43292    -6.20451    1023.95
13Z30JAN2015    6.95035    -6.25112    1024.3
14Z30JAN2015    8.02251    -6.26977    1021.35
15Z30JAN2015    7.83605    -6.91772    1011.11
16Z30JAN2015    6.87111    -4.50305    1008.06
17Z30JAN2015    3.03932    -2.98805    1004.33
18Z30JAN2015    5.42603    -2.3634    996.495
19Z30JAN2015    5.38874    -3.03932    987.066
20Z30JAN2015    2.97406    -0.741185    994.344
21Z30JAN2015    5.89218    -0.0559385    1004.56
22Z30JAN2015    6.40962    0.172477    1011.31
23Z30JAN2015    5.68708    0.237738    1010
00Z31JAN2015    4.99251    1.34718    1008.47
01Z31JAN2015    6.45623    3.04865    1008.43
02Z31JAN2015    1.818    0.200446    1014.08
03Z31JAN2015    -0.205108    -0.447508    1019.96
04Z31JAN2015    2.13032    -1.42177    1021
05Z31JAN2015    1.95318    0.783138    1017.17
06Z31JAN2015    3.40758    2.74565    1015.66
07Z31JAN2015    0.2424    4.10682    1014.02
08Z31JAN2015    -0.489462    5.30949    1013.56
09Z31JAN2015    -0.862385    5.75234    1011.34
10Z31JAN2015    -0.233077    5.50994    1010.25
11Z31JAN2015    1.62688    3.36563    1010.86
12Z31JAN2015    1.98582    3.30037    1016.15
13Z31JAN2015    1.5756    2.63377    1018.19
14Z31JAN2015    1.62222    3.23511    1015.62
15Z31JAN2015    -0.0932308    4.09749    1011.21
16Z31JAN2015    -2.91812    5.77565    1008.98
17Z31JAN2015    -5.16498    7.72883    1004.98
18Z31JAN2015    -6.50285    10.7029    1007.43
19Z31JAN2015    -6.38165    10.4978    1013.29
20Z31JAN2015    -6.64269    9.79389    1017.99
21Z31JAN2015    -5.78031    10.4558    1016.56
22Z31JAN2015    -5.80362    11.3881    1015.91
23Z31JAN2015    -4.85266    11.528    1015.68
00Z01FEB2015    -4.15809    11.5187    1016.79
01Z01FEB2015    -4.88063    11.4348    1016.23
02Z01FEB2015    -4.03223    12.4183    1016.57
03Z01FEB2015    -4.00892    11.9941    1014.12
04Z01FEB2015    -4.21403    11.211    1012.56
05Z01FEB2015    -4.31192    10.7868    1011.2
06Z01FEB2015    -4.74078    10.5397    1008.37
07Z01FEB2015    -4.33523    9.24849    1003.19
08Z01FEB2015    -5.19295    9.40232    1000.57
09Z01FEB2015    -5.70572    9.17857    1001.75
10Z01FEB2015    -7.47245    7.57034    1006.07
11Z01FEB2015    -7.71951    7.74748    1009.19
