tyd    u    v    psl
01Z30JAN2015    8.181    -1.32854    1009.52
02Z30JAN2015    5.76166    -1.31455    1009.79
03Z30JAN2015    8.03649    -2.07905    1007.51
04Z30JAN2015    4.45177    -0.773815    1009.5
05Z30JAN2015    8.40942    -1.94386    1011.74
06Z30JAN2015    7.91529    -4.20937    1008
07Z30JAN2015    -1.12343    1.74342    1009.47
08Z30JAN2015    -0.4242    0.4242    1004.38
09Z30JAN2015    2.88083    -4.73612    1000.29
10Z30JAN2015    9.41631    -6.29774    1009.48
11Z30JAN2015    7.56102    -2.39603    1018.13
12Z30JAN2015    6.94569    -2.49392    1023.51
13Z30JAN2015    5.00649    -3.44954    1023.73
14Z30JAN2015    8.44671    -2.52189    1020.88
15Z30JAN2015    8.08777    -2.58715    1011.06
16Z30JAN2015    11.6399    -1.56628    1007.69
17Z30JAN2015    10.4931    -3.61735    1002.76
18Z30JAN2015    10.1295    -1.00223    995.177
19Z30JAN2015    1.99514    3.30503    987.277
20Z30JAN2015    2.61978    2.34942    994.164
21Z30JAN2015    -1.12343    1.60357    1005.06
22Z30JAN2015    0.526754    0.689908    1011.33
23Z30JAN2015    3.08128    -0.899677    1009.96
00Z31JAN2015    5.41205    -2.68505    1008.25
01Z31JAN2015    7.43049    -2.50791    1008.27
02Z31JAN2015    12.4183    -1.54763    1013.24
03Z31JAN2015    9.43495    -1.71078    1019.8
04Z31JAN2015    1.16072    0.955615    1021.18
05Z31JAN2015    -0.0233077    1.17005    1017.73
06Z31JAN2015    0.1212    2.33077    1016.55
07Z31JAN2015    -1.65951    2.08837    1015.76
08Z31JAN2015    -2.10235    2.50791    1015.12
09Z31JAN2015    -1.19802    3.45886    1012.85
10Z31JAN2015    -0.904338    3.77118    1012.12
11Z31JAN2015    -0.857723    4.17674    1012.3
12Z31JAN2015    -1.10478    4.11614    1017.58
13Z31JAN2015    -1.15606    3.23511    1020.16
14Z31JAN2015    -1.04885    3.16052    1017.76
15Z31JAN2015    -1.10478    4.24666    1013.06
16Z31JAN2015    -1.82266    4.43312    1011.36
17Z31JAN2015    -1.3332    4.00892    1007.38
18Z31JAN2015    -1.18869    2.10702    1009.94
19Z31JAN2015    -0.596677    1.32388    1016.39
20Z31JAN2015    -0.643292    1.39846    1020.25
21Z31JAN2015    -1.60823    1.50102    1019.58
