tyd    u    v    psl
01Z30JAN2015    4.96454    -5.54723    1009.96
02Z30JAN2015    3.26774    -8.25558    1010.15
03Z30JAN2015    3.90171    -8.77768    1008.02
04Z30JAN2015    3.90171    -9.02008    1010.35
05Z30JAN2015    2.76895    -7.95725    1012.7
06Z30JAN2015    2.85752    -10.0456    1009.16
07Z30JAN2015    3.9996    -9.84051    1009.93
08Z30JAN2015    3.92035    -8.02251    1004.87
09Z30JAN2015    6.05068    -5.5146    1001.44
10Z30JAN2015    8.86158    -3.62202    1010.73
11Z30JAN2015    12.6887    -3.43555    1018.56
12Z30JAN2015    11.7611    -4.71282    1023.94
13Z30JAN2015    11.3462    -3.57074    1024.58
14Z30JAN2015    13.3413    -3.75254    1021.13
15Z30JAN2015    12.3717    -3.77118    1011.19
16Z30JAN2015    11.8263    -3.23977    1008.24
17Z30JAN2015    10.7868    -2.1816    1004.27
18Z30JAN2015    7.47711    -1.72011    996.787
19Z30JAN2015    8.9082    -4.82003    987.084
20Z30JAN2015    3.64998    -6.05068    994.35
21Z30JAN2015    2.94609    -4.0602    1005.07
22Z30JAN2015    1.48703    -5.39806    1011.93
23Z30JAN2015    2.49858    -6.37698    1010.36
00Z31JAN2015    6.93171    -5.03446    1008.79
01Z31JAN2015    4.44711    -0.806446    1009.07
02Z31JAN2015    6.73126    0.452169    1014.77
03Z31JAN2015    3.30037    3.01135    1021
04Z31JAN2015    0.531415    1.0908    1021.66
05Z31JAN2015    4.18606    2.54986    1018.62
06Z31JAN2015    3.88306    4.86198    1017.41
07Z31JAN2015    1.85529    6.73592    1015.94
08Z31JAN2015    -1.08614    6.80118    1015.31
09Z31JAN2015    -1.56628    7.42583    1014.13
10Z31JAN2015    -1.89258    7.28132    1012.56
11Z31JAN2015    -0.4848    8.484    1013.24
12Z31JAN2015    -1.48237    7.34658    1018.25
13Z31JAN2015    -1.56162    6.95035    1020.67
14Z31JAN2015    -2.0604    8.19965    1018.18
15Z31JAN2015    -2.27483    8.85692    1013.52
16Z31JAN2015    -1.75274    9.70998    1011.14
17Z31JAN2015    -3.17451    8.87091    1006.99
18Z31JAN2015    -3.06729    9.6354    1009.33
19Z31JAN2015    -2.80158    10.0876    1015.15
20Z31JAN2015    -3.06263    9.37902    1019.78
21Z31JAN2015    -2.93677    9.18323    1018.58
22Z31JAN2015    -4.13945    9.48157    1018.17
23Z31JAN2015    -5.71971    9.55149    1017.97
00Z01FEB2015    -5.58918    8.56325    1018.55
01Z01FEB2015    -6.27443    8.71242    1017.55
02Z01FEB2015    -7.62162    8.27423    1017.91
03Z01FEB2015    -7.94792    7.76146    1015.89
04Z01FEB2015    -8.32085    6.94569    1013.99
05Z01FEB2015    -7.68688    7.50974    1013.16
06Z01FEB2015    -7.88266    7.47245    1010.43
07Z01FEB2015    -7.55635    6.31172    1004.91
08Z01FEB2015    -6.8478    8.63317    1001.74
09Z01FEB2015    -7.68222    9.30909    1003.42
10Z01FEB2015    -6.94569    8.92685    1008.4
11Z01FEB2015    -8.22295    9.59811    1011.78
12Z01FEB2015    -7.16478    9.7566    1010.77
13Z01FEB2015    -7.55635    10.0549    1006.27
14Z01FEB2015    -8.00852    9.21586    1004.42
15Z01FEB2015    -7.64958    9.29045    1002.24
16Z01FEB2015    -6.91772    9.38368    1000.88
17Z01FEB2015    -7.37455    8.8476    1000.22
18Z01FEB2015    -6.70795    8.99677    1001.03
19Z01FEB2015    -6.59608    10.1109    1002.93
20Z01FEB2015    -7.54237    9.83118    1004.99
21Z01FEB2015    -8.73106    9.26248    1006.93
22Z01FEB2015    -8.74971    7.9992    1007.64
23Z01FEB2015    -9.50488    8.14371    1008.1
00Z02FEB2015    -9.83118    6.70795    1008.72
01Z02FEB2015    -8.181    4.49372    1008.33
02Z02FEB2015    -7.77545    4.23734    1006.98
03Z02FEB2015    -7.13215    3.86442    1003.81
04Z02FEB2015    -6.49352    3.98562    1001.05
05Z02FEB2015    -3.34698    3.60803    997.62
06Z02FEB2015    -1.63154    2.43332    995.91
07Z02FEB2015    -0.559385    2.67106    997.862
08Z02FEB2015    -0.461492    2.57783    1002
09Z02FEB2015    0.349615    3.47751    1003.01
10Z02FEB2015    -0.139846    5.13702    1004.53
11Z02FEB2015    -0.587354    4.4238    1007.14
12Z02FEB2015    0.3636    5.30483    1007.64
13Z02FEB2015    0.867046    5.84091    1007.75
14Z02FEB2015    0.298338    6.44691    1007.12
15Z02FEB2015    -0.568708    6.84314    1005.1
16Z02FEB2015    -1.66883    7.35591    1004.31
17Z02FEB2015    -2.2422    7.45846    1004.38
18Z02FEB2015    -1.85529    7.95725    1004.2
19Z02FEB2015    -1.68748    8.43272    1003.33
20Z02FEB2015    -1.64552    8.787    1002.6
21Z02FEB2015    -1.65951    8.54926    1002.32
22Z02FEB2015    -2.38205    7.50974    1002.63
23Z02FEB2015    -2.33543    7.20208    1003.75
00Z03FEB2015    -2.52189    6.74525    1004.13
01Z31JAN2015    4.64289    -9.09    1012.89
02Z31JAN2015    4.50305    -11.7797    1012.61
03Z31JAN2015    6.68465    -9.22518    1013.35
04Z31JAN2015    4.32591    -5.47265    1010.89
05Z31JAN2015    10.1482    2.78294    1016.72
06Z31JAN2015    7.60297    2.76429    1013.31
07Z31JAN2015    7.33726    3.60337    1011.78
08Z31JAN2015    7.67289    4.4238    1013.8
09Z31JAN2015    7.3932    6.32105    1019.95
10Z31JAN2015    5.61249    6.27443    1025.76
11Z31JAN2015    4.0602    4.20005    1028.49
12Z31JAN2015    5.62648    4.76875    1029.72
13Z31JAN2015    4.17674    4.13478    1026.71
14Z31JAN2015    5.20228    6.13458    1024.07
15Z31JAN2015    3.22578    6.17654    1020.54
16Z31JAN2015    2.12566    7.56568    1016.25
17Z31JAN2015    0.177138    8.97346    1014.09
18Z31JAN2015    -3.12323    9.20188    1007.73
19Z31JAN2015    -5.67309    8.13905    1003.48
20Z31JAN2015    -7.50042    7.3326    1002.8
21Z31JAN2015    -9.53285    7.15546    1007.9
22Z31JAN2015    -10.8381    7.19742    1011.93
23Z31JAN2015    -12.7726    5.13702    1012.47
00Z01FEB2015    -10.2274    4.80138    1013.23
01Z01FEB2015    -10.0363    4.99717    1016.33
02Z01FEB2015    -8.81031    5.57054    1019.09
03Z01FEB2015    -8.73572    5.45866    1021.85
04Z01FEB2015    -9.05271    6.01338    1022.72
05Z01FEB2015    -10.3859    6.12992    1022.82
06Z01FEB2015    -10.1761    6.86645    1022.23
07Z01FEB2015    -11.6212    6.4842    1023.29
08Z01FEB2015    -12.1899    6.7266    1023.44
09Z01FEB2015    -11.9522    8.8476    1020.86
10Z01FEB2015    -10.605    10.1761    1018.17
11Z01FEB2015    -10.5537    10.4279    1016.11
12Z01FEB2015    -9.60277    10.1808    1015.95
13Z01FEB2015    -9.73329    9.65405    1014.44
14Z01FEB2015    -9.78923    10.3859    1013.83
15Z01FEB2015    -9.59345    11.2856    1011.17
16Z01FEB2015    -9.83585    11.0199    1009.3
17Z01FEB2015    -10.9593    11.3229    1009.19
18Z01FEB2015    -12.0035    11.5326    1010.36
19Z01FEB2015    -12.6794    11.5187    1012.44
20Z01FEB2015    -12.684    12.4044    1015.83
21Z01FEB2015    -13.2108    10.6563    1016.8
22Z01FEB2015    -14.502    7.22072    1016.27
23Z01FEB2015    -14.4414    7.55635    1016.32
00Z02FEB2015    -14.255    8.06446    1015.64
01Z02FEB2015    -13.5278    7.83138    1014.07
02Z02FEB2015    -13.1828    7.06689    1011.86
03Z02FEB2015    -11.9895    6.969    1009.61
04Z02FEB2015    -11.0106    6.45157    1007.63
05Z02FEB2015    -11.225    6.69397    1005.35
06Z02FEB2015    -11.2669    7.92928    1004.44
07Z02FEB2015    -11.3695    8.75903    1001.85
08Z02FEB2015    -11.0339    8.77768    1000.06
09Z02FEB2015    -10.0876    9.83585    1000.33
10Z02FEB2015    -9.25315    10.591    1002.16
11Z02FEB2015    -7.94326    11.0712    1003.57
12Z02FEB2015    -7.48643    11.1271    1003.59
13Z02FEB2015    -6.84314    11.0758    1002.16
14Z02FEB2015    -6.43292    10.4558    1000.77
15Z02FEB2015    -5.86888    10.2181    1000.42
16Z02FEB2015    -5.57054    9.6354    1001.27
17Z02FEB2015    -5.28152    9.54217    1001.61
18Z02FEB2015    -5.65445    9.18323    1002.56
19Z02FEB2015    -6.1812    9.49555    1005.35
20Z02FEB2015    -6.41428    9.40232    1006.2
21Z02FEB2015    -7.12749    9.23917    1006.42
22Z02FEB2015    -7.43049    9.07602    1005.97
23Z02FEB2015    -8.31618    8.06446    1005.58
00Z03FEB2015    -8.53994    7.27666    1004.34
01Z03FEB2015    -8.72174    6.59608    1002.8
02Z03FEB2015    -8.78234    5.55189    1000.77
03Z03FEB2015    -8.59122    5.12769    998.763
04Z03FEB2015    -8.40475    5.40738    997.514
05Z03FEB2015    -7.05291    5.73835    997.073
06Z03FEB2015    -6.01338    5.35611    997.066
07Z03FEB2015    -4.68485    4.88529    997.682
08Z03FEB2015    -2.9694    5.58918    999.18
09Z03FEB2015    -1.64552    5.92482    1001.96
10Z03FEB2015    -0.713215    5.84557    1004.02
11Z03FEB2015    1.10012    6.35834    1005.92
12Z03FEB2015    0.773815    5.52858    1007.3
13Z03FEB2015    2.37738    6.57277    1007.68
14Z03FEB2015    -0.265708    5.90617    1006.94
15Z03FEB2015    0.153831    6.45623    1005.67
16Z03FEB2015    -0.489462    6.40029    1004.59
17Z03FEB2015    -0.447508    6.06932    1003.39
18Z03FEB2015    -0.554723    5.45866    1003.06
19Z03FEB2015    -0.298338    4.848    1002.76
20Z03FEB2015    -0.316985    4.63823    1002.44
21Z03FEB2015    -1.41711    4.69417    1002.39
22Z03FEB2015    -2.37738    4.47042    1002.09
23Z03FEB2015    -2.88083    4.53568    1001.91
00Z04FEB2015    -2.34475    5.08108    1002.36
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
