tyd    u    v    psl
01Z30JAN2015    4.77342    -3.48217    1010.07
02Z30JAN2015    5.69174    -4.21403    1010.44
03Z30JAN2015    5.08574    -4.85266    1007.97
04Z30JAN2015    4.42846    -6.47022    1010.67
05Z30JAN2015    4.20937    -5.41671    1012.35
06Z30JAN2015    3.41225    -8.74971    1009.53
07Z30JAN2015    4.82469    -8.33017    1010.1
08Z30JAN2015    5.00649    -6.99697    1005.64
09Z30JAN2015    6.21383    -5.10438    1002.5
10Z30JAN2015    6.31638    -3.88306    1011.35
11Z30JAN2015    6.50751    -6.1812    1019.2
12Z30JAN2015    8.98745    -8.07845    1024.83
13Z30JAN2015    9.71465    -7.73349    1024.81
14Z30JAN2015    11.1597    -8.24626    1021.83
15Z30JAN2015    8.63783    -6.71262    1011.87
16Z30JAN2015    6.7266    -5.91083    1008.65
17Z30JAN2015    4.50305    -5.37475    1004.48
18Z30JAN2015    6.09263    -5.85023    996.799
19Z30JAN2015    4.88995    -5.64512    987.631
20Z30JAN2015    3.91569    -6.65668    994.406
21Z30JAN2015    4.61958    -7.25335    1004.74
22Z30JAN2015    3.18849    -7.07622    1011.88
23Z30JAN2015    7.64026    -3.27706    1010.98
00Z31JAN2015    6.68931    -2.51723    1009.47
01Z31JAN2015    3.36563    5.82692    1009.69
02Z31JAN2015    5.25822    6.61006    1014.8
03Z31JAN2015    2.76429    3.26774    1020.84
04Z31JAN2015    2.83422    2.64775    1021.95
05Z31JAN2015    3.47751    2.85286    1018.69
06Z31JAN2015    0.619985    5.22092    1017.61
07Z31JAN2015    -0.456831    6.33037    1015.8
08Z31JAN2015    -0.615323    6.62871    1015.34
09Z31JAN2015    -1.06749    7.64958    1014.03
10Z31JAN2015    -0.163154    8.13905    1013.04
11Z31JAN2015    -0.932308    7.61695    1013.24
12Z31JAN2015    -0.918323    8.69843    1018.42
13Z31JAN2015    -2.52655    6.86178    1020.67
14Z31JAN2015    -1.64086    7.29997    1018.6
15Z31JAN2015    -0.382246    8.89888    1013.62
16Z31JAN2015    -0.722538    9.14594    1011.29
17Z31JAN2015    -1.46372    9.12729    1007.23
18Z31JAN2015    -2.27949    9.00609    1009.62
19Z31JAN2015    -1.17005    10.7448    1015.56
20Z31JAN2015    -2.22822    9.55615    1020.18
21Z31JAN2015    -1.94852    9.36037    1018.85
22Z31JAN2015    -1.515    10.8614    1018.01
23Z31JAN2015    -2.2422    12.078    1018.02
00Z01FEB2015    -3.44488    10.6376    1018.78
01Z01FEB2015    -4.09749    9.35571    1017.79
02Z01FEB2015    -4.05088    11.4114    1018.19
03Z01FEB2015    -4.91326    11.1038    1016.33
04Z01FEB2015    -4.13012    11.0152    1014.53
05Z01FEB2015    -4.67552    10.3533    1013.26
06Z01FEB2015    -3.90171    10.4838    1010.04
07Z01FEB2015    -3.34698    10.6936    1004.84
08Z01FEB2015    -3.49149    10.4791    1002.26
09Z01FEB2015    -3.22578    11.4114    1003.8
10Z01FEB2015    -4.79206    10.4279    1008.63
11Z01FEB2015    -4.80138    9.54683    1012
12Z01FEB2015    -5.34678    8.67512    1010.87
13Z01FEB2015    -5.00649    9.19722    1007.11
14Z01FEB2015    -4.64289    8.91752    1004.64
15Z01FEB2015    -5.83158    8.74505    1002.87
16Z01FEB2015    -4.86665    9.18323    1000.97
17Z01FEB2015    -4.86665    9.08068    1000.57
18Z01FEB2015    -4.51237    9.17857    1001.94
19Z01FEB2015    -4.49372    10.274    1003.24
20Z01FEB2015    -5.10905    10.9686    1004.98
21Z01FEB2015    -6.66134    10.8521    1006.8
