tyd    u    v    psl
01Z30JAN2015    1.71078    -1.77605    1009.25
02Z30JAN2015    0.853062    -5.19762    1009.5
03Z30JAN2015    2.51723    -1.91589    1007.13
04Z30JAN2015    4.0602    -2.69437    1008.89
05Z30JAN2015    3.57074    -4.47974    1011.37
06Z30JAN2015    1.43575    -2.68505    1007.61
07Z30JAN2015    -2.40069    -3.36563    1008.58
08Z30JAN2015    -1.50102    -5.42603    1002.94
09Z30JAN2015    1.36583    -5.08574    999.136
10Z30JAN2015    1.26328    -2.79226    1008.73
11Z30JAN2015    1.82732    -3.46352    1016.53
12Z30JAN2015    3.19782    -4.00426    1021.09
13Z30JAN2015    2.8482    -1.06749    1021.5
14Z30JAN2015    5.71971    -6.96434    1018.58
15Z30JAN2015    4.56365    -9.89645    1008.19
16Z30JAN2015    3.92968    -9.22518    1005.51
17Z30JAN2015    3.97163    -0.689908    1001.68
18Z30JAN2015    -2.45197    -1.32854    995.133
19Z30JAN2015    -0.442846    -2.28415    986.245
20Z30JAN2015    1.22132    0.312323    993.629
21Z30JAN2015    0.745846    0.0372923    1004.16
22Z30JAN2015    0.885692    1.09546    1011.7
23Z30JAN2015    -1.05351    2.80625    1009.99
00Z31JAN2015    -1.29125    2.727    1008.07
01Z31JAN2015    0.550062    0.447508    1008.36
02Z31JAN2015    0.0606    0.946292    1013.36
03Z31JAN2015    -1.12343    0.536077    1019.76
04Z31JAN2015    0.769154    1.02554    1021.52
05Z31JAN2015    0.461492    2.04642    1018.11
06Z31JAN2015    0.843738    0.419538    1016.55
07Z31JAN2015    -0.289015    1.72011    1015.1
08Z31JAN2015    -0.927646    3.23511    1013.87
09Z31JAN2015    -0.722538    2.87617    1011.82
10Z31JAN2015    -1.31922    2.46129    1010.63
11Z31JAN2015    -0.536077    1.96717    1011.41
12Z31JAN2015    -0.643292    3.09526    1015.54
13Z31JAN2015    -1.17005    2.93677    1018.62
14Z31JAN2015    -2.20491    3.2724    1015.99
15Z31JAN2015    -1.3938    3.35631    1011.27
16Z31JAN2015    -1.73875    4.30726    1009.04
17Z31JAN2015    -2.53588    3.67329    1006.24
