tyd    u    v    psl
01Z30JAN2015    1.9392    -3.86908    1011.02
02Z30JAN2015    2.98338    -4.6056    1011.11
03Z30JAN2015    0.904338    -5.11371    1008.96
04Z30JAN2015    -0.330969    -6.08797    1011.5
05Z30JAN2015    -0.834415    -4.64289    1013.2
06Z30JAN2015    -1.08614    -6.87111    1010.65
07Z30JAN2015    -0.601338    -6.50751    1010.55
08Z30JAN2015    -0.871708    -5.66377    1006.5
09Z30JAN2015    0.321646    -4.35388    1002.88
10Z30JAN2015    2.04175    -2.75497    1012.19
11Z30JAN2015    4.31658    -4.89928    1020.49
12Z30JAN2015    4.33989    -6.10662    1025.58
13Z30JAN2015    4.09749    -4.79672    1025.81
14Z30JAN2015    3.07662    -4.23734    1023.08
15Z30JAN2015    2.77362    -5.454    1012.75
16Z30JAN2015    3.25842    -3.87374    1009.19
17Z30JAN2015    0.0139846    -3.19782    1004.85
18Z30JAN2015    1.40778    -3.10458    997.427
19Z30JAN2015    2.55452    -3.2724    988.091
20Z30JAN2015    1.35185    -4.10215    994.717
21Z30JAN2015    2.97406    -4.41914    1005.64
22Z30JAN2015    1.25395    -4.7874    1012.44
23Z30JAN2015    0.377585    -4.52635    1010.63
00Z31JAN2015    3.68728    -2.07438    1009.85
01Z31JAN2015    3.94366    -1.85529    1009.8
02Z31JAN2015    3.64066    5.62182    1015.2
03Z31JAN2015    -0.0652615    3.06729    1020.77
04Z31JAN2015    2.13498    3.93434    1021.6
05Z31JAN2015    2.28882    4.53568    1018.56
06Z31JAN2015    1.54297    7.30929    1017.37
07Z31JAN2015    1.68748    9.02474    1015.87
08Z31JAN2015    0.568708    9.18323    1014.77
09Z31JAN2015    0.279692    11.817    1013.19
10Z31JAN2015    0.638631    12.1247    1011.93
11Z31JAN2015    0.1212    12.0687    1012.9
12Z31JAN2015    0.573369    12.465    1017.83
13Z31JAN2015    0.125862    11.183    1020.19
14Z31JAN2015    0.452169    12.1386    1017.94
15Z31JAN2015    -0.0745846    13.0849    1012.83
16Z31JAN2015    -0.372923    13.3693    1010.39
17Z31JAN2015    -0.736523    13.7236    1005.87
18Z31JAN2015    -2.64775    13.7748    1008.46
19Z31JAN2015    -2.52655    13.7655    1014.62
20Z31JAN2015    -2.21889    13.304    1019.48
21Z31JAN2015    -1.51034    13.2854    1018.07
22Z31JAN2015    -3.23977    12.7866    1017.26
23Z31JAN2015    -4.07885    12.9544    1017.55
00Z01FEB2015    -4.00426    13.5231    1017.83
01Z01FEB2015    -3.77585    13.2481    1017.03
02Z01FEB2015    -3.56142    13.346    1016.95
03Z01FEB2015    -3.60337    13.8401    1014.76
04Z01FEB2015    -3.41225    13.1036    1013.02
05Z01FEB2015    -3.74322    13.0756    1012.26
06Z01FEB2015    -3.16518    12.9078    1009.22
07Z01FEB2015    -2.36806    13.4392    1003.81
08Z01FEB2015    -2.02311    14.0918    1000.74
09Z01FEB2015    -1.84131    14.0639    1002.46
10Z01FEB2015    -2.01845    13.4765    1007.3
11Z01FEB2015    -1.61289    14.7584    1010.81
12Z01FEB2015    -1.75274    15.2059    1009.5
13Z01FEB2015    -1.23531    15.3132    1005.22
14Z01FEB2015    -1.21666    15.178    1003.54
15Z01FEB2015    -1.29591    13.9986    1001.68
16Z01FEB2015    -0.997569    12.7493    1000.07
17Z01FEB2015    -1.74342    11.9335    999.136
18Z01FEB2015    -1.30057    12.8052    1000.53
19Z01FEB2015    -2.39137    12.1247    1001.91
20Z01FEB2015    -2.69903    13.3646    1003.45
21Z01FEB2015    -2.91812    12.5395    1005.13
22Z01FEB2015    -4.87597    14.0545    1007.18
23Z01FEB2015    -6.89908    13.029    1007.1
00Z02FEB2015    -5.91549    12.0174    1007.53
01Z02FEB2015    -4.79672    10.5164    1007.24
02Z02FEB2015    -2.41002    9.43029    1005.59
03Z02FEB2015    -3.44488    9.393    1003.88
04Z02FEB2015    -1.95785    9.09466    1001.59
05Z02FEB2015    -0.909    7.89198    998.527
06Z02FEB2015    -0.9696    8.59588    996.986
07Z02FEB2015    0.386908    7.91529    998.042
08Z02FEB2015    0.9696    6.73592    1001.07
09Z02FEB2015    1.44042    6.33037    1003.03
