tyd    u    v    psl
01Z30JAN2015    8.45137    0.284354    1009.43
02Z30JAN2015    8.24626    -1.88792    1009.51
03Z30JAN2015    10.8474    -3.18383    1006.87
04Z30JAN2015    11.9941    -3.46352    1009.02
05Z30JAN2015    13.3553    -2.88549    1011.45
06Z30JAN2015    12.6887    -3.28172    1007.91
07Z30JAN2015    13.1549    -5.71971    1008.87
08Z30JAN2015    15.5369    -3.4542    1003.62
09Z30JAN2015    16.2175    -3.58472    1000.14
10Z30JAN2015    9.43495    3.06729    1010.08
11Z30JAN2015    15.1547    -2.87617    1017.6
12Z30JAN2015    15.6441    -3.24443    1023.03
13Z30JAN2015    15.8073    -3.65931    1023.5
14Z30JAN2015    13.1968    -1.30523    1020.7
15Z30JAN2015    12.9777    -2.04175    1010.97
16Z30JAN2015    11.3975    0.00932308    1008.07
17Z30JAN2015    14.2923    0.731862    1003.75
18Z30JAN2015    13.0243    0.685246    995.904
19Z30JAN2015    11.9149    -1.79003    986.68
20Z30JAN2015    10.8894    -0.531415    993.492
21Z30JAN2015    12.1666    -2.61978    1003.8
22Z30JAN2015    8.88023    -2.60114    1011.13
23Z30JAN2015    6.68931    -2.47062    1009.9
00Z31JAN2015    7.25802    -2.53588    1008.25
01Z31JAN2015    9.84517    -0.699231    1008.63
02Z31JAN2015    13.7842    0.867046    1013.77
03Z31JAN2015    8.99211    5.10438    1020.57
04Z31JAN2015    6.37698    3.82712    1021.47
05Z31JAN2015    3.98095    4.21869    1018.58
06Z31JAN2015    4.13478    5.14168    1017.73
07Z31JAN2015    3.32834    6.26045    1015.96
08Z31JAN2015    -0.256385    5.59385    1015.51
09Z31JAN2015    -0.853062    6.84314    1014.17
10Z31JAN2015    -0.0885692    6.21383    1012.54
11Z31JAN2015    -0.326308    5.59385    1013.2
12Z31JAN2015    -0.00466154    6.61472    1018.17
13Z31JAN2015    -1.02088    5.18363    1020.63
14Z31JAN2015    -0.764492    6.47022    1018.35
15Z31JAN2015    -1.20268    7.57034    1013.51
16Z31JAN2015    -0.825092    8.14371    1011.25
17Z31JAN2015    -2.20491    7.5144    1007.29
18Z31JAN2015    -2.69903    6.21849    1009.58
19Z31JAN2015    -2.28415    8.66114    1015.18
20Z31JAN2015    -2.06972    6.76855    1019.93
21Z31JAN2015    -2.51723    6.969    1018.65
22Z31JAN2015    -2.72234    7.31395    1018.37
23Z31JAN2015    -3.23511    7.57034    1018.43
00Z01FEB2015    -4.69417    6.06    1018.82
01Z01FEB2015    -6.56811    4.38185    1017.55
02Z01FEB2015    -6.81517    4.11148    1018.34
03Z01FEB2015    -7.07622    3.62202    1016.33
04Z01FEB2015    -6.07865    2.43332    1014.5
05Z01FEB2015    -5.94346    2.68505    1013.21
06Z01FEB2015    -5.74302    2.77828    1010.52
07Z01FEB2015    -5.454    4.64289    1004.75
08Z01FEB2015    -5.95278    4.83868    1002.26
09Z01FEB2015    -6.35834    7.07622    1004.11
10Z01FEB2015    -6.30706    6.363    1008.41
11Z01FEB2015    -5.48197    7.59365    1012.05
12Z01FEB2015    -6.14391    8.09709    1011.11
13Z01FEB2015    -5.34212    8.71708    1006.53
14Z01FEB2015    -6.73592    7.64026    1004.4
15Z01FEB2015    -6.40029    8.04115    1002.47
16Z01FEB2015    -7.01562    8.77768    1001.23
17Z01FEB2015    -6.38631    8.03649    1000.12
18Z01FEB2015    -4.95055    8.07378    1001.59
