tyd    u    v    psl
01Z30JAN2015    3.20248    2.82489    1009.75
02Z30JAN2015    2.2422    2.94143    1010.03
03Z30JAN2015    2.6664    4.47508    1007.66
04Z30JAN2015    1.48703    3.3936    1009.12
05Z30JAN2015    3.08594    4.35388    1012.23
06Z30JAN2015    1.70146    4.26997    1008.65
07Z30JAN2015    2.40069    3.68262    1009.44
08Z30JAN2015    1.48703    1.03486    1004.43
09Z30JAN2015    4.09749    2.98805    1000.58
10Z30JAN2015    6.33037    1.73409    1010.12
11Z30JAN2015    7.23005    2.15363    1018.37
12Z30JAN2015    6.04602    2.36806    1024.13
13Z30JAN2015    6.38631    2.63377    1024.42
14Z30JAN2015    7.64026    2.13032    1021.49
15Z30JAN2015    8.35814    3.37495    1011.03
16Z30JAN2015    7.96657    4.26531    1008.03
17Z30JAN2015    5.47731    3.56608    1004.33
18Z30JAN2015    5.34678    4.242    995.525
19Z30JAN2015    5.71505    3.80848    986.146
20Z30JAN2015    4.37718    3.17917    993.66
21Z30JAN2015    1.93454    1.70146    1003.95
22Z30JAN2015    3.69194    -3.32368    1010.77
23Z30JAN2015    2.58249    -2.14897    1009.6
00Z31JAN2015    2.85752    -0.689908    1007.93
01Z31JAN2015    6.1206    3.23045    1008.18
02Z31JAN2015    5.26754    0.960277    1013.7
03Z31JAN2015    4.57297    -0.456831    1020
04Z31JAN2015    3.1512    -0.344954    1021.09
05Z31JAN2015    3.51946    -2.07438    1016.79
06Z31JAN2015    2.14431    -0.839077    1015.45
07Z31JAN2015    2.92278    0.372923    1014.04
08Z31JAN2015    3.13722    1.13275    1013.26
09Z31JAN2015    2.93211    -0.652615    1011.11
10Z31JAN2015    1.28192    -3.61735    1009.91
11Z31JAN2015    3.86908    0.247062    1010.7
12Z31JAN2015    4.1208    1.51966    1015.94
13Z31JAN2015    4.43778    -4.42846    1018.01
14Z31JAN2015    1.44508    -3.72457    1015.36
15Z31JAN2015    1.61755    -0.596677    1010.78
16Z31JAN2015    0.0512769    0.764492    1008.71
17Z31JAN2015    -1.23531    3.74322    1004.63
18Z31JAN2015    -1.90657    9.25782    1006.43
19Z31JAN2015    -0.960277    9.45826    1012.25
20Z31JAN2015    -1.11411    8.39077    1017.17
21Z31JAN2015    -0.428862    1.71078    1016.02
22Z31JAN2015    -1.61755    7.06223    1015.18
23Z31JAN2015    -4.05088    9.5748    1014.88
00Z01FEB2015    -3.7572    8.22295    1016.04
01Z01FEB2015    -4.13012    6.92705    1015.52
02Z01FEB2015    -3.30037    7.55635    1015.86
03Z01FEB2015    -2.95075    9.47225    1013.25
04Z01FEB2015    -0.792462    7.77078    1011.77
05Z01FEB2015    0.922985    6.32571    1010.5
06Z01FEB2015    0.531415    4.11148    1007.96
07Z01FEB2015    -0.256385    5.01115    1002.51
08Z01FEB2015    -1.46372    5.54723    999.907
09Z01FEB2015    -4.10215    6.92705    1001.39
10Z01FEB2015    -5.23491    7.25802    1006.4
11Z01FEB2015    -5.27686    7.54703    1009.5
12Z01FEB2015    -5.78497    7.12283    1009.01
13Z01FEB2015    -6.33037    7.72417    1004.32
14Z01FEB2015    -6.32105    8.46069    1001.91
15Z01FEB2015    -5.92948    8.98278    999.888
