tyd    u    v    psl
01Z30JAN2015    3.36563    -5.39806    1008.96
02Z30JAN2015    1.74808    -6.05534    1009.42
03Z30JAN2015    2.89015    -7.80342    1007.15
04Z30JAN2015    3.34232    -7.25335    1008.99
05Z30JAN2015    2.50325    -8.50265    1011.08
06Z30JAN2015    1.6362    -8.25558    1007.68
07Z30JAN2015    2.9088    -8.26957    1008.73
08Z30JAN2015    3.09992    -8.50265    1003.09
09Z30JAN2015    3.63134    -8.79632    999.329
10Z30JAN2015    5.16965    -8.68911    1008.7
11Z30JAN2015    5.63114    -8.32085    1016.7
12Z30JAN2015    6.12526    -11.0106    1021.91
13Z30JAN2015    5.65445    -9.66337    1022.01
14Z30JAN2015    5.30483    -11.3975    1019.22
15Z30JAN2015    5.95278    -12.9031    1009.06
16Z30JAN2015    3.90171    -12.1759    1006.4
17Z30JAN2015    4.1814    -11.0665    1002.08
18Z30JAN2015    2.58249    -8.76369    995.289
19Z30JAN2015    0.7878    -6.48886    986.407
20Z30JAN2015    3.30037    -5.24889    993.48
21Z30JAN2015    2.90414    -2.98805    1004.04
22Z30JAN2015    3.79449    -5.92948    1011.64
23Z30JAN2015    3.86908    -4.25598    1009.85
00Z31JAN2015    3.7572    -3.7572    1007.72
01Z31JAN2015    1.30057    -0.960277    1008.15
02Z31JAN2015    1.72011    -6.51683    1013.43
03Z31JAN2015    1.79935    -6.40962    1019.96
04Z31JAN2015    1.80868    -2.59648    1021.37
05Z31JAN2015    1.20268    2.08371    1017.89
06Z31JAN2015    0.344954    1.26328    1016.35
07Z31JAN2015    -2.02777    3.44488    1015.08
08Z31JAN2015    -2.424    3.71991    1014.37
09Z31JAN2015    -1.97183    4.82935    1012.15
10Z31JAN2015    -1.49635    4.3026    1010.99
11Z31JAN2015    -2.40069    4.31658    1011.71
12Z31JAN2015    -2.50791    4.42846    1015.97
13Z31JAN2015    -3.23511    3.74788    1018.96
14Z31JAN2015    -2.82489    3.37495    1016.45
15Z31JAN2015    -2.727    4.22802    1011.53
16Z31JAN2015    -2.96008    4.78274    1009.3
17Z31JAN2015    -3.93434    4.39583    1006.37
18Z31JAN2015    -3.00203    3.97163    1009.17
19Z31JAN2015    -3.01602    3.22112    1015.49
20Z31JAN2015    -2.58249    2.34942    1019.7
21Z31JAN2015    -0.461492    2.69903    1018.77
22Z31JAN2015    -0.578031    1.93454    1018.62
23Z31JAN2015    -2.05574    2.51257    1018.23
00Z01FEB2015    0.745846    2.23288    1018.97
01Z01FEB2015    0.755169    2.65708    1017.93
02Z01FEB2015    0.769154    2.38205    1018.45
03Z01FEB2015    1.7574    2.17228    1015.97
04Z01FEB2015    1.40778    1.37515    1014.92
05Z01FEB2015    1.49635    0.428862    1013.58
06Z01FEB2015    -0.167815    2.38671    1010.86
07Z01FEB2015    -1.84131    4.21403    1004.7
08Z01FEB2015    -2.54054    4.80138    1001.72
09Z01FEB2015    -2.62911    5.05311    1002.69
10Z01FEB2015    -3.65931    5.30949    1007.37
11Z01FEB2015    -4.88063    4.87597    1009.95
12Z01FEB2015    -5.55655    4.54966    1008.78
13Z01FEB2015    -5.54723    4.92725    1005.04
14Z01FEB2015    -6.01338    4.94123    1002.4
15Z01FEB2015    -5.30949    5.31415    1000.9
16Z01FEB2015    -4.48906    5.56588    999.043
17Z01FEB2015    -3.74322    5.37942    999.236
18Z01FEB2015    -2.54986    4.82469    1001.01
19Z01FEB2015    -1.42643    4.70815    1002.72
20Z01FEB2015    -1.06283    3.333    1004.18
21Z01FEB2015    -0.4242    3.636    1006.43
22Z01FEB2015    -0.0745846    3.43555    1008.61
23Z01FEB2015    0.7272    3.14188    1008.29
00Z02FEB2015    2.19558    0.0885692    1008.93
01Z02FEB2015    2.07438    -0.564046    1008.71
02Z02FEB2015    1.51966    0.592015    1007.28
03Z02FEB2015    1.90191    -0.163154    1004.37
04Z02FEB2015    1.01155    -0.261046    1001.93
05Z02FEB2015    0.592015    -0.540738    999.316
06Z02FEB2015    0.550062    0.610662    997.11
07Z02FEB2015    -0.0745846    1.59891    997.98
08Z02FEB2015    -0.3636    2.07438    1000.96
09Z02FEB2015    -0.354277    2.38671    1002.36
10Z02FEB2015    0.284354    1.85529    1003.85
11Z02FEB2015    0.517431    2.10702    1004.87
12Z02FEB2015    -0.144508    3.46818    1005.48
13Z02FEB2015    -0.247062    5.70572    1005.58
14Z02FEB2015    -0.480138    4.51237    1005.19
15Z02FEB2015    -2.24686    4.7268    1003.81
16Z02FEB2015    -2.45197    4.20471    1002.88
17Z02FEB2015    -2.82489    3.36563    1003.54
18Z02FEB2015    -2.80625    2.01378    1003.47
19Z02FEB2015    -3.38894    1.01155    1003.19
20Z02FEB2015    -3.85975    1.17005    1002.47
21Z02FEB2015    -3.12789    1.44042    1002.38
22Z02FEB2015    -3.14654    1.63154    1003.09
23Z02FEB2015    -2.54986    2.41934    1004.02
00Z03FEB2015    -0.2424    2.01378    1004.23
01Z31JAN2015    -2.27017    -2.10702    1012.29
02Z31JAN2015    0.745846    -8.98278    1011.78
03Z31JAN2015    1.5756    -8.23694    1011.95
04Z31JAN2015    1.46838    -5.11837    1010.13
05Z31JAN2015    0.139846    -8.7264    1015.64
06Z31JAN2015    6.15789    -5.68242    1012.18
07Z31JAN2015    -0.811108    0    1010.84
08Z31JAN2015    -0.00466154    1.30989    1012.19
09Z31JAN2015    -0.326308    1.36117    1018.6
10Z31JAN2015    0.834415    1.34252    1023.76
11Z31JAN2015    0.992908    3.38894    1026.26
12Z31JAN2015    -0.414877    4.10682    1027.61
13Z31JAN2015    -0.0839077    4.39583    1023.97
14Z31JAN2015    -0.475477    4.76875    1022.23
15Z31JAN2015    -1.94852    4.28862    1019.24
16Z31JAN2015    -3.34698    4.4238    1015.04
17Z31JAN2015    -3.26774    4.52169    1013.18
18Z31JAN2015    -5.14168    2.2422    1008.62
19Z31JAN2015    -3.38428    2.77828    1003.96
20Z31JAN2015    0.0186462    3.76186    1003.5
21Z31JAN2015    0.158492    4.50771    1008.13
22Z31JAN2015    -0.946292    4.61026    1012.27
23Z31JAN2015    0.475477    2.6664    1013.21
00Z01FEB2015    3.09526    -0.172477    1013.97
01Z01FEB2015    1.98115    -0.293677    1017.17
02Z01FEB2015    1.11877    -0.619985    1019.49
03Z01FEB2015    0.312323    0.102554    1022
04Z01FEB2015    -0.214431    0.806446    1023.2
05Z01FEB2015    0.321646    1.76672    1023.32
06Z01FEB2015    0.536077    2.03243    1022.93
07Z01FEB2015    -0.536077    3.61735    1023.61
08Z01FEB2015    -1.65951    4.81537    1024.04
09Z01FEB2015    -3.00669    5.58452    1020.68
10Z01FEB2015    -4.68485    5.89685    1017.72
11Z01FEB2015    -4.0602    5.91083    1015.21
12Z01FEB2015    -4.02757    5.42603    1014.42
13Z01FEB2015    -4.40515    4.68951    1013.09
14Z01FEB2015    -4.11148    5.06243    1012.06
15Z01FEB2015    -4.3026    5.28152    1009.66
16Z01FEB2015    -3.42157    5.86888    1008.05
17Z01FEB2015    -4.20005    5.84557    1008.29
18Z01FEB2015    -3.27706    6.45623    1010.61
19Z01FEB2015    -3.44022    6.01338    1012.4
20Z01FEB2015    -1.48703    5.76166    1016.15
21Z01FEB2015    0.228415    4.47974    1017.09
22Z01FEB2015    1.55229    3.8784    1016.88
23Z01FEB2015    1.55229    3.0906    1017.27
00Z02FEB2015    2.16295    0.881031    1016.55
01Z02FEB2015    2.60114    -0.0792462    1015.25
02Z02FEB2015    2.00446    -0.657277    1012.66
03Z02FEB2015    1.8786    0.568708    1010.39
04Z02FEB2015    2.15363    0.811108    1007.82
05Z02FEB2015    1.79469    0.536077    1006.03
06Z02FEB2015    0.815769    1.35651    1004.59
07Z02FEB2015    0.130523    2.14431    1002.1
08Z02FEB2015    -0.592015    3.42157    1000.01
09Z02FEB2015    -2.54986    4.39117    999.869
10Z02FEB2015    -3.03    4.54966    1001.1
11Z02FEB2015    -3.00203    4.47508    1002.27
12Z02FEB2015    -3.44022    3.95765    1002.08
13Z02FEB2015    -2.68038    4.01825    1000.33
14Z02FEB2015    -1.96251    4.62891    998.552
15Z02FEB2015    -2.56851    5.38408    998.353
16Z02FEB2015    -2.20957    4.95055    999.198
17Z02FEB2015    -2.424    4.49372    1000.25
18Z02FEB2015    -3.78983    3.333    1002.67
19Z02FEB2015    -3.46352    3.01135    1004.89
20Z02FEB2015    -1.65018    2.92745    1006.3
21Z02FEB2015    -1.40778    2.80625    1005.95
22Z02FEB2015    -0.456831    2.53588    1006.34
23Z02FEB2015    0.340292    2.44265    1006.01
00Z03FEB2015    1.60357    1.818    1004.76
01Z03FEB2015    1.16538    0.526754    1003.49
02Z03FEB2015    0.503446    -0.186462    1001.25
03Z03FEB2015    0.675923    0.633969    999.31
04Z03FEB2015    0.344954    0.419538    997.812
05Z03FEB2015    0.0233077    -0.130523    997.532
06Z03FEB2015    0.391569    0.5454    997.147
07Z03FEB2015    0    1.6968    997.464
08Z03FEB2015    -0.0885692    2.13498    997.974
09Z03FEB2015    0.834415    2.17694    1000.38
10Z03FEB2015    0.797123    1.26794    1002.19
11Z03FEB2015    0.442846    2.48926    1003.6
12Z03FEB2015    0.205108    2.56851    1004.84
13Z03FEB2015    -0.610662    3.60803    1005.27
14Z03FEB2015    -1.87394    4.49372    1004.61
15Z03FEB2015    -2.36806    4.46575    1004.36
16Z03FEB2015    -2.15363    4.18606    1002.95
17Z03FEB2015    -2.35874    3.99028    1002.67
18Z03FEB2015    -2.56851    2.44265    1002.37
19Z03FEB2015    -2.57783    1.66417    1002.7
20Z03FEB2015    -2.93211    1.47771    1002.31
21Z03FEB2015    -3.47751    2.07905    1002.47
22Z03FEB2015    -3.05797    2.61512    1002.05
23Z03FEB2015    -0.0839077    1.67349    1002.37
00Z04FEB2015    0.0139846    1.19335    1003.08
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
