tyd    u    v    psl
01Z30JAN2015    -0.0279692    -2.9088    1011.59
02Z30JAN2015    -0.578031    -3.29571    1011.59
03Z30JAN2015    0.144508    -2.88083    1009.73
04Z30JAN2015    -0.321646    -3.23045    1011.61
05Z30JAN2015    -0.312323    -2.11634    1014.06
06Z30JAN2015    -0.0978923    -3.31435    1011.22
07Z30JAN2015    0.4242    -3.03    1011.04
08Z30JAN2015    1.70146    -2.66174    1006.66
09Z30JAN2015    2.34942    -1.93454    1002.01
10Z30JAN2015    3.30503    -2.01845    1011.4
11Z30JAN2015    4.04155    -0.0372923    1019.71
12Z30JAN2015    4.40982    -3.2118    1024.51
13Z30JAN2015    4.52635    -0.867046    1024.64
14Z30JAN2015    3.78051    1.00223    1022.24
15Z30JAN2015    5.49595    1.04418    1011.88
16Z30JAN2015    6.9084    -0.344954    1008.47
17Z30JAN2015    1.51966    1.69214    1005.03
18Z30JAN2015    1.16072    1.03486    997.849
19Z30JAN2015    -1.37982    1.62222    988.819
20Z30JAN2015    -0.330969    0.881031    994.885
21Z30JAN2015    0.223754    1.76206    1006.14
22Z30JAN2015    -1.0908    1.43575    1012.73
23Z30JAN2015    -0.675923    -0.125862    1011.36
00Z31JAN2015    0.102554    -1.56162    1009.37
01Z31JAN2015    0.964938    0.316985    1009.71
02Z31JAN2015    0.261046    0.722538    1015.28
03Z31JAN2015    0.1212    -0.498785    1021.41
04Z31JAN2015    -0.801785    -0.172477    1022.54
05Z31JAN2015    0.657277    -1.04885    1018.48
06Z31JAN2015    0.559385    0.400892    1016.74
07Z31JAN2015    1.40778    2.49392    1014.94
08Z31JAN2015    1.64086    3.36563    1013.98
09Z31JAN2015    2.0604    3.72923    1012.11
10Z31JAN2015    1.84131    4.62891    1010.58
11Z31JAN2015    1.90657    5.04378    1011.07
12Z31JAN2015    2.01378    5.84557    1016.36
13Z31JAN2015    1.94852    5.28152    1018.42
14Z31JAN2015    2.42866    5.22558    1016.16
15Z31JAN2015    2.22822    6.21849    1011.39
16Z31JAN2015    0.992908    7.76146    1009.14
17Z31JAN2015    1.19802    6.98298    1005.03
18Z31JAN2015    0.550062    7.58432    1007.36
19Z31JAN2015    0.303    7.18343    1013.69
20Z31JAN2015    0.219092    6.85712    1018.39
21Z31JAN2015    0.722538    6.02271    1017.23
22Z31JAN2015    -0.0186462    6.49818    1016.74
23Z31JAN2015    -0.195785    6.59608    1016.61
00Z01FEB2015    -0.195785    5.72903    1017.32
01Z01FEB2015    -0.191123    4.99251    1016.43
02Z01FEB2015    -0.699231    5.20694    1016.15
03Z01FEB2015    -0.694569    5.07175    1014.66
04Z01FEB2015    -0.983585    4.65222    1012.96
05Z01FEB2015    -0.815769    3.81314    1011.6
06Z01FEB2015    0.0419538    4.47974    1008.73
07Z01FEB2015    -0.0466154    4.53568    1002.79
08Z01FEB2015    0.489462    5.42137    999.863
09Z01FEB2015    0.661938    5.3328    1001.06
10Z01FEB2015    1.39846    5.26288    1005.76
11Z01FEB2015    1.46372    5.26288    1008.84
12Z01FEB2015    1.91589    5.65445    1007.47
13Z01FEB2015    1.82266    6.30706    1003.46
14Z01FEB2015    1.81334    6.47022    1001.49
15Z01FEB2015    2.03243    6.61938    999.82
16Z01FEB2015    1.40312    6.95035    998.981
17Z01FEB2015    1.48703    6.01338    997.887
18Z01FEB2015    0.820431    4.47508    998.987
19Z01FEB2015    1.13742    2.75963    1000.63
20Z01FEB2015    0.144508    3.11391    1002.39
21Z01FEB2015    -0.144508    3.31902    1004.72
22Z01FEB2015    -0.4848    3.65931    1006.1
23Z01FEB2015    -0.461492    3.26774    1006.29
00Z02FEB2015    -0.335631    2.84354    1007.3
01Z02FEB2015    -0.237738    1.85995    1007.04
02Z02FEB2015    -0.736523    1.87394    1006.28
03Z02FEB2015    -0.755169    1.03952    1003.65
04Z02FEB2015    -0.619985    0.876369    1001.34
05Z02FEB2015    -0.335631    1.02554    998.962
06Z02FEB2015    0.428862    0.829754    997.06
07Z02FEB2015    0.862385    1.33786    997.818
08Z02FEB2015    1.13275    1.60357    1000.27
09Z02FEB2015    1.69214    1.39846    1002.46
10Z02FEB2015    2.26085    1.46372    1004.46
11Z02FEB2015    3.65931    2.23288    1005.5
12Z02FEB2015    4.66154    3.38428    1006.25
13Z02FEB2015    5.25822    3.90637    1006.81
14Z02FEB2015    5.67775    4.09283    1005.86
15Z02FEB2015    5.71038    4.35854    1003.63
16Z02FEB2015    4.68018    5.16032    1002.88
17Z02FEB2015    1.76206    6.19052    1003.31
18Z02FEB2015    1.6362    5.89685    1003.25
19Z02FEB2015    1.53831    5.34212    1002.63
20Z02FEB2015    1.01622    5.02048    1002.01
21Z02FEB2015    0.717877    4.67552    1001.63
22Z02FEB2015    0.396231    4.3632    1002.25
23Z02FEB2015    0.382246    3.85975    1003.56
00Z03FEB2015    -0.3636    3.81314    1004.07
01Z31JAN2015    -2.60114    -4.39117    1015.02
02Z31JAN2015    -0.974262    -4.74545    1014.46
03Z31JAN2015    0.382246    -3.72457    1014.88
04Z31JAN2015    -0.773815    -4.27463    1011.82
05Z31JAN2015    0.158492    -2.20025    1018.06
06Z31JAN2015    0.834415    -2.61046    1014.86
07Z31JAN2015    0.414877    -0.927646    1011.85
08Z31JAN2015    2.2422    0.815769    1013.1
09Z31JAN2015    1.74808    2.26551    1019.48
10Z31JAN2015    4.58695    3.60803    1025.1
11Z31JAN2015    4.70349    3.22112    1027.71
12Z31JAN2015    6.08797    4.26531    1028.92
13Z31JAN2015    5.0298    4.78274    1025.2
14Z31JAN2015    4.74078    4.47042    1022.7
15Z31JAN2015    4.45177    4.04155    1019.3
16Z31JAN2015    3.05331    6.07398    1014.26
17Z31JAN2015    -0.0559385    7.73349    1012.28
18Z31JAN2015    0.209769    8.01318    1006.69
19Z31JAN2015    0.452169    6.45623    1001.81
20Z31JAN2015    -0.456831    6.00872    1001.11
21Z31JAN2015    -0.619985    5.59385    1006.06
22Z31JAN2015    -1.83665    5.16965    1009.78
23Z31JAN2015    -1.15606    4.56365    1011.14
00Z01FEB2015    0.0466154    1.68282    1012.23
01Z01FEB2015    -0.144508    1.41711    1015.83
02Z01FEB2015    0.228415    1.29591    1018.38
03Z01FEB2015    -1.30057    2.80625    1020.93
04Z01FEB2015    -1.58958    2.38205    1021.81
05Z01FEB2015    -1.10478    3.29571    1021.36
06Z01FEB2015    -0.139846    3.23977    1020.77
07Z01FEB2015    -0.312323    4.82003    1021.39
08Z01FEB2015    0.358938    5.17897    1021.69
09Z01FEB2015    0.377585    4.49372    1018.76
10Z01FEB2015    0.340292    3.52878    1016
11Z01FEB2015    0.330969    3.23511    1013.44
12Z01FEB2015    1.06283    3.15586    1013.12
13Z01FEB2015    1.37049    3.05797    1012.16
14Z01FEB2015    1.48703    3.83645    1010.81
15Z01FEB2015    1.04885    6.07865    1008.03
16Z01FEB2015    0.783138    6.33969    1006.6
17Z01FEB2015    0.699231    7.03892    1006.07
18Z01FEB2015    0.358938    6.83848    1007.23
19Z01FEB2015    0.349615    7.22072    1009.2
20Z01FEB2015    -0.806446    5.66843    1012.7
21Z01FEB2015    -0.438185    6.12526    1013.52
22Z01FEB2015    -0.4848    5.60783    1013.41
23Z01FEB2015    -1.01155    5.58452    1013.66
00Z02FEB2015    -1.22598    4.21869    1013.26
01Z02FEB2015    -1.16072    3.34698    1012.23
02Z02FEB2015    -1.04418    3.28172    1009.62
03Z02FEB2015    -1.25395    3.01602    1007.89
04Z02FEB2015    -0.909    1.85063    1005.73
05Z02FEB2015    -0.773815    2.20025    1004.34
06Z02FEB2015    0.265708    1.36117    1002.39
07Z02FEB2015    0.433523    2.16762    1000.24
08Z02FEB2015    0.531415    1.83665    998.459
09Z02FEB2015    0.964938    1.92988    998.912
10Z02FEB2015    1.3332    1.57094    1000.25
11Z02FEB2015    0.932308    1.81334    1001.21
12Z02FEB2015    1.818    2.97406    1000.8
13Z02FEB2015    1.56162    4.63823    999.869
