tyd    u    v    psl
01Z30JAN2015    5.18363    1.85995    1009.48
02Z30JAN2015    0.186462    -0.321646    1009.44
03Z30JAN2015    1.23531    -0.149169    1007.05
04Z30JAN2015    3.73855    -0.344954    1009.04
05Z30JAN2015    6.4842    -1.35651    1011.34
06Z30JAN2015    6.35834    -2.16762    1007.58
07Z30JAN2015    5.44934    -1.77605    1008.78
08Z30JAN2015    8.55858    -2.02777    1003.29
09Z30JAN2015    13.7795    1.29125    999.894
10Z30JAN2015    14.0732    -0.205108    1009.48
11Z30JAN2015    12.4929    0.806446    1017.78
12Z30JAN2015    10.6283    1.02088    1023.05
13Z30JAN2015    12.8286    -2.16762    1023.28
14Z30JAN2015    15.5882    -2.21423    1019.67
15Z30JAN2015    14.6652    0.568708    1010.13
16Z30JAN2015    12.4743    0.671262    1007.43
17Z30JAN2015    14.6605    0.540738    1003.42
18Z30JAN2015    13.4346    0.606    995.469
19Z30JAN2015    11.2949    -0.447508    986.376
20Z30JAN2015    5.00649    1.74342    993.896
21Z30JAN2015    3.07195    -0.592015    1004.04
22Z30JAN2015    1.64086    -0.438185    1011.27
23Z30JAN2015    0.6666    -1.14208    1009.7
00Z31JAN2015    0.839077    0.0466154    1008.01
01Z31JAN2015    8.42806    -1.61289    1008.37
02Z31JAN2015    11.1737    0.745846    1013.69
03Z31JAN2015    12.5442    1.59891    1020.18
04Z31JAN2015    4.6662    4.0602    1021.74
05Z31JAN2015    4.09283    3.35165    1018.63
06Z31JAN2015    4.67552    5.30949    1017.51
07Z31JAN2015    2.8482    6.41428    1015.76
08Z31JAN2015    -0.102554    5.90151    1015.32
09Z31JAN2015    -1.13742    6.16722    1014.19
10Z31JAN2015    0.0419538    6.04602    1012.42
11Z31JAN2015    0.256385    4.79672    1013.15
12Z31JAN2015    0.312323    6.01338    1018.07
13Z31JAN2015    -1.02554    5.02514    1020.65
14Z31JAN2015    -0.559385    5.6358    1018.36
15Z31JAN2015    -0.922985    5.85955    1013.63
16Z31JAN2015    -0.522092    7.34192    1010.95
17Z31JAN2015    -2.28415    8.15769    1007.23
18Z31JAN2015    -2.72234    6.78254    1009.63
19Z31JAN2015    -2.73166    7.61229    1015.43
20Z31JAN2015    -2.1816    6.87577    1019.8
21Z31JAN2015    -2.51723    6.85246    1018.68
22Z31JAN2015    -3.25842    6.26511    1018.39
23Z31JAN2015    -4.15809    5.73369    1018.2
00Z01FEB2015    -5.00649    4.11148    1018.84
01Z01FEB2015    -5.151    3.58472    1017.76
02Z01FEB2015    -6.363    3.55209    1018.36
03Z01FEB2015    -6.06932    1.67815    1016.32
04Z01FEB2015    -5.41205    0.526754    1014.38
05Z01FEB2015    -5.30483    0.303    1013.08
06Z01FEB2015    -5.93414    1.54763    1010.42
07Z01FEB2015    -5.02048    3.69194    1004.77
08Z01FEB2015    -4.73146    6.47022    1001.98
09Z01FEB2015    -5.59851    8.31152    1004.05
10Z01FEB2015    -5.64978    7.26734    1008.24
11Z01FEB2015    -5.96677    7.92462    1011.8
