tyd    u    v    psl
01Z30JAN2015    -0.745846    -3.91569    1010.64
02Z30JAN2015    -1.75274    -5.9388    1010.29
03Z30JAN2015    -2.41468    -5.59851    1008.62
04Z30JAN2015    -2.6664    -4.77342    1010.68
05Z30JAN2015    -1.18403    -4.57297    1012.58
06Z30JAN2015    1.35651    -6.73592    1009.54
07Z30JAN2015    -0.783138    -9.34638    1009.8
08Z30JAN2015    0.344954    -8.44205    1004.91
09Z30JAN2015    -0.214431    -6.54946    1001.42
10Z30JAN2015    2.58715    -3.78517    1010.93
11Z30JAN2015    2.92745    0.540738    1019.29
12Z30JAN2015    1.10478    -0.4848    1024.25
13Z30JAN2015    1.72943    2.47528    1024.38
14Z30JAN2015    2.63843    0.890354    1021.62
15Z30JAN2015    4.17674    -0.964938    1011.68
16Z30JAN2015    4.75011    -0.0932308    1008.02
17Z30JAN2015    1.06283    0.839077    1004.33
18Z30JAN2015    -1.29125    -1.75274    996.855
19Z30JAN2015    -1.37515    0.717877    987.644
20Z30JAN2015    0.3636    0.223754    994.891
21Z30JAN2015    0.298338    0.736523    1005.31
22Z30JAN2015    -1.51966    -0.0652615    1012.31
23Z30JAN2015    0.153831    -1.38448    1010.75
00Z31JAN2015    0.396231    -2.44731    1009.04
01Z31JAN2015    -0.680585    0.349615    1009.27
02Z31JAN2015    -0.284354    -0.205108    1015.04
03Z31JAN2015    0.1818    1.37515    1021.6
04Z31JAN2015    -0.839077    0.820431    1021.87
05Z31JAN2015    0.0372923    0.554723    1018.38
06Z31JAN2015    0.508108    1.9392    1017.15
07Z31JAN2015    -0.918323    3.57074    1015.72
08Z31JAN2015    -1.4544    4.52169    1015
09Z31JAN2015    -1.66417    7.20208    1013.51
10Z31JAN2015    -1.42177    7.23005    1012.08
11Z31JAN2015    -1.72011    7.51906    1012.65
12Z31JAN2015    -1.74342    7.73815    1018.01
13Z31JAN2015    -1.51966    7.13682    1020.24
14Z31JAN2015    -0.750508    6.84314    1017.86
15Z31JAN2015    -0.130523    7.66823    1012.79
16Z31JAN2015    -0.522092    8.20897    1010.33
17Z31JAN2015    -1.29125    8.51197    1006.29
18Z31JAN2015    -0.200446    7.61695    1008.87
19Z31JAN2015    0.265708    8.22295    1015.06
20Z31JAN2015    0.834415    8.38611    1019.29
21Z31JAN2015    1.20734    7.9992    1018.48
22Z31JAN2015    -0.102554    8.87091    1017.57
23Z31JAN2015    -1.7574    10.0456    1017.45
