x,y,latitude,longitude
481375.8438,191153.0938	 , '34.40979S', '18.79680E'
480964.1328,192808.332	 , '34.39486S', '18.79236E'
480542.7813,194280.3281	 , '34.38158S', '18.78781E'
480165.3906,195559.9023	 , '34.37004S', '18.78374E'
479798.9141,196838.082	 , '34.35851S', '18.77978E'
479474.7891,197983.1055	 , '34.34818S', '18.77629E'
479192.0625,198979.7539	 , '34.33919S', '18.77324E'
478921.1641,199935.8828	 , '34.33057S', '18.77032E'
478671.4609,200836.1055	 , '34.32245S', '18.76763E'
478448.2109,201676.1797	 , '34.31487S', '18.76522E'
478249.125,202469.4648	 , '34.30771S', '18.76308E'
478077.9766,203195.0781	 , '34.30117S', '18.76124E'
477931.6016,203859.5156	 , '34.29518S', '18.75967E'
477800.5703,204495.6797	 , '34.28944S', '18.75826E'
477683.7344,205102.7813	 , '34.28396S', '18.75701E'
477577.6797,205692.375	 , '34.27865S', '18.75587E'
477490.75,206203.5313	 , '34.27404S', '18.75494E'
477420.9844,206632.3828	 , '34.27017S', '18.75419E'
477356.1016,207042.4414	 , '34.26647S', '18.75350E'
477295.3281,207434.8555	 , '34.26293S', '18.75285E'
477237.9375,207811.168	 , '34.25954S', '18.75224E'
477183.2578,208173.207	 , '34.25627S', '18.75165E'
477130.6875,208522.9922	 , '34.25312S', '18.75109E'
477079.6719,208862.7617	 , '34.25005S', '18.75055E'
477029.625,209195.0039	 , '34.24706S', '18.75001E'
476979.9844,209522.4688	 , '34.24411S', '18.74948E'
476930.1953,209848.168	 , '34.24117S', '18.74895E'
476879.625,210175.375	 , '34.23822S', '18.74841E'
476827.6016,210507.6875	 , '34.23522S', '18.74785E'
476773.3672,210849.1719	 , '34.23214S', '18.74727E'
476716.0234,211204.5234	 , '34.22894S', '18.74666E'
476654.4609,211579.1914	 , '34.22556S', '18.74600E'
476587.3672,211979.2578	 , '34.22195S', '18.74529E'
476513.3125,212410.8789	 , '34.21806S', '18.74449E'
476430.8594,212879.3555	 , '34.21383S', '18.74361E'
476333.1875,213419.5977	 , '34.20896S', '18.74257E'
476224.1406,214009.0625	 , '34.20364S', '18.74140E'
476114.4609,214588.8828	 , '34.19841S', '18.74023E'
476012.6641,215117.0234	 , '34.19365S', '18.73914E'
475919.1016,215594.8359	 , '34.18934S', '18.73813E'
475827.3828,216057.2773	 , '34.18517S', '18.73715E'
475739.3047,216496.2461	 , '34.18121S', '18.73621E'
475656.0859,216906.8906	 , '34.17751S', '18.73532E'
475581.2734,217273.6172	 , '34.17420S', '18.73452E'
475512.3672,217610.5508	 , '34.17116S', '18.73378E'
475443.8594,217945.4883	 , '34.16814S', '18.73305E'
475375.9141,218278.0234	 , '34.16514S', '18.73232E'
475308.5234,218608.7109	 , '34.16216S', '18.73160E'
475241.5469,218938.7617	 , '34.15918S', '18.73088E'
475174.8281,219269.5313	 , '34.15620S', '18.73017E'
475108.2422,219602.1406	 , '34.15320S', '18.72945E'
475041.7422,219937.2227	 , '34.15017S', '18.72874E'
474975.3906,220274.8711	 , '34.14713S', '18.72803E'
474909.3438,220614.7461	 , '34.14406S', '18.72733E'
474843.7969,220956.168	 , '34.14098S', '18.72663E'
474777.8594,221304.5156	 , '34.13784S', '18.72592E'
474713.25,221652.7461	 , '34.13470S', '18.72523E'
474652.25,221991.3672	 , '34.13165S', '18.72458E'
474594.5078,222323.8398	 , '34.12865S', '18.72396E'
474540.1172,222650.5039	 , '34.12570S', '18.72338E'
474489.1172,222971.7461	 , '34.12280S', '18.72284E'
474441.5625,223287.8711	 , '34.11995S', '18.72233E'
474397.5234,223599.0508	 , '34.11715S', '18.72186E'
474357.0391,223905.3477	 , '34.11438S', '18.72143E'
474320.1328,224206.8398	 , '34.11166S', '18.72104E'
474286.8281,224503.7305	 , '34.10899S', '18.72069E'
474257.1016,224796.5898	 , '34.10635S', '18.72038E'
474230.8672,225086.707	 , '34.10373S', '18.72010E'
474208.0313,225376.5781	 , '34.10112S', '18.71986E'
474188.5156,225670.332	 , '34.09847S', '18.71966E'
474172.375,225973.8008	 , '34.09573S', '18.71949E'
474160.0078,226293.8477	 , '34.09285S', '18.71937E'
474152.3203,226636.6758	 , '34.08976S', '18.71930E'
474150.7188,227005.7734	 , '34.08643S', '18.71929E'
474156.8984,227400.5742	 , '34.08287S', '18.71937E'
474172.4844,227816.8008	 , '34.07912S', '18.71955E'
474198.6563,228248.125	 , '34.07523S', '18.71985E'
474236.0391,228687.832	 , '34.07127S', '18.72027E'
487037.2031,156151.5742	 , '34.72539S', '18.85784E'
486563.5938,158151.7617	 , '34.70736S', '18.85270E'
486114.0234,160128.7891	 , '34.68953S', '18.84783E'
485684.7266,162094.2188	 , '34.67181S', '18.84318E'
485272.3438,164058.4375	 , '34.65410S', '18.83871E'
484874.4922,166029.2578	 , '34.63632S', '18.83441E'
484489.7813,168011.6172	 , '34.61845S', '18.83025E'
484117.6406,170008.0547	 , '34.60045S', '18.82623E'
483758.0938,172019.5039	 , '34.58231S', '18.82235E'
483411.5469,174045.9961	 , '34.56404S', '18.81861E'
483081.7813,176061.207	 , '34.54586S', '18.81506E'
482768.0938,178057.5508	 , '34.52786S', '18.81168E'
482466.7734,180046.5313	 , '34.50993S', '18.80844E'
482177.9375,182014.707	 , '34.49218S', '18.80533E'
481899.7578,183950.5391	 , '34.47473S', '18.80235E'
481627.9531,185845.1602	 , '34.45764S', '18.79943E'
481354.9141,187692.9531	 , '34.44098S', '18.79650E'
481079.1641,189408.1641	 , '34.42551S', '18.79354E'
480772.8359,191025.1602	 , '34.41093S', '18.79024E'
480392.8047,192657.3047	 , '34.39621S', '18.78614E'
479998.8203,194121.7188	 , '34.38300S', '18.78189E'
479638.1563,195410.3945	 , '34.37138S', '18.77800E'
479284.4922,196694.9023	 , '34.35979S', '18.77419E'
478970,197842.7578	 , '34.34944S', '18.77080E'
478695.2734,198840.7188	 , '34.34044S', '18.76784E'
478431.4844,199800.1523	 , '34.33178S', '18.76499E'
478187.1172,200706.1484	 , '34.32361S', '18.76236E'
477967.0938,201553.4141	 , '34.31597S', '18.75999E'
477769.4531,202354.043	 , '34.30874S', '18.75787E'
477598.3203,203086.7461	 , '34.30214S', '18.75603E'
477450.9766,203757.7734	 , '34.29608S', '18.75444E'
477318.3594,204400.0898	 , '34.29029S', '18.75302E'
477199.5313,205012.8594	 , '34.28476S', '18.75175E'
477091.2031,205607.7617	 , '34.27940S', '18.75058E'
477002.2734,206122.7734	 , '34.27475S', '18.74963E'
476931.0313,206553.9063	 , '34.27087S', '18.74887E'
476864.9531,206965.7617	 , '34.26715S', '18.74816E'
476803.2656,207359.5273	 , '34.26360S', '18.74750E'
476745.2266,207736.793	 , '34.26020S', '18.74688E'
476690.1563,208099.4297	 , '34.25693S', '18.74630E'
476637.4297,208449.5039	 , '34.25377S', '18.74573E'
476586.4609,208789.3008	 , '34.25071S', '18.74519E'
476536.6641,209121.3438	 , '34.24771S', '18.74466E'
476487.4531,209448.418	 , '34.24476S', '18.74413E'
476438.25,209773.5703	 , '34.24183S', '18.74361E'
476388.4297,210100.0898	 , '34.23888S', '18.74308E'
476337.3047,210431.5898	 , '34.23590S', '18.74253E'
476284.1172,210772.1406	 , '34.23282S', '18.74196E'
476227.9844,211126.4219	 , '34.22963S', '18.74136E'
476167.8281,211499.8633	 , '34.22626S', '18.74072E'
476102.375,211898.5273	 , '34.22267S', '18.74002E'
476030.2422,212328.5586	 , '34.21879S', '18.73925E'
475950.0391,212795.2656	 , '34.21458S', '18.73839E'
475855.0781,213333.8516	 , '34.20972S', '18.73738E'
475749.0781,213921.8945	 , '34.20442S', '18.73624E'
475642.5078,214500.4063	 , '34.19920S', '18.73510E'
475543.5938,215027.5625	 , '34.19444S', '18.73404E'
475452.6641,215504.668	 , '34.19014S', '18.73307E'
475363.5234,215966.4766	 , '34.18598S', '18.73212E'
475277.9063,216404.9297	 , '34.18202S', '18.73120E'
475196.9922,216815.1992	 , '34.17832S', '18.73034E'
475124.1719,217181.8945	 , '34.17501S', '18.72956E'
475057.0078,217519.1016	 , '34.17197S', '18.72884E'
474990.1875,217854.3945	 , '34.16895S', '18.72812E'
474923.8672,218187.3945	 , '34.16594S', '18.72741E'
474858.0234,218518.668	 , '34.16296S', '18.72671E'
474792.5078,218849.4297	 , '34.15997S', '18.72601E'
474727.1719,219181.0352	 , '34.15698S', '18.72531E'
474661.8828,219514.582	 , '34.15397S', '18.72461E'
474596.6016,219850.6875	 , '34.15094S', '18.72391E'
474531.4063,220189.4336	 , '34.14789S', '18.72322E'
474466.4297,220530.457	 , '34.14481S', '18.72252E'
474401.8594,220873.0547	 , '34.14172S', '18.72183E'
474336.7891,221222.8086	 , '34.13857S', '18.72114E'
474272.8125,221573.1133	 , '34.13541S', '18.72045E'
474212.1797,221914.3867	 , '34.13233S', '18.71981E'
474154.6016,222249.7773	 , '34.12930S', '18.71919E'
474100.1719,222579.6055	 , '34.12633S', '18.71861E'
474048.9531,222904.2422	 , '34.12340S', '18.71807E'
474001.0078,223223.9766	 , '34.12052S', '18.71756E'
473956.3906,223538.9688	 , '34.11768S', '18.71708E'
473915.1641,223849.2695	 , '34.11488S', '18.71664E'
473877.3672,224154.9492	 , '34.11212S', '18.71624E'
473843.0078,224456.2148	 , '34.10940S', '18.71588E'
473812.0859,224753.6406	 , '34.10672S', '18.71555E'
473784.5391,225048.543	 , '34.10406S', '18.71526E'
473760.2422,225343.4727	 , '34.10140S', '18.71501E'
473739.0938,225642.6523	 , '34.09871S', '18.71479E'
473721.125,225952.0625	 , '34.09592S', '18.71460E'
473706.7031,226278.7539	 , '34.09297S', '18.71446E'
473696.6797,226629.1094	 , '34.08981S', '18.71436E'
473692.4141,227006.7227	 , '34.08641S', '18.71433E'
473695.625,227411.043	 , '34.08276S', '18.71437E'
473707.9688,227837.6953	 , '34.07892S', '18.71452E'
473730.6719,228280.1719	 , '34.07493S', '18.71478E'
473764.4219,228731.543	 , '34.07086S', '18.71516E'
486222.7578,155956.7695	 , '34.72714S', '18.84895E'
485752.9922,157965.9531	 , '34.70902S', '18.84385E'
485307.9219,159951.6094	 , '34.69112S', '18.83903E'
484883.7891,161925.3008	 , '34.67332S', '18.83443E'
484477.25,163897.4688	 , '34.65553S', '18.83004E'
484085.9375,165876.0195	 , '34.63769S', '18.82580E'
483708.4844,167865.9922	 , '34.61975S', '18.82173E'
483344.3672,169870.0234	 , '34.60168S', '18.81779E'
482993.6484,171889.125	 , '34.58347S', '18.81401E'
482656.7969,173923.3945	 , '34.56513S', '18.81038E'
482337.6563,175945.793	 , '34.54689S', '18.80695E'
482035.6172,177948.5547	 , '34.52883S', '18.80370E'
481747.0547,179943.5547	 , '34.51084S', '18.80060E'
481472.0625,181916.8789	 , '34.49305S', '18.79765E'
481208.7734,183856.3711	 , '34.47556S', '18.79482E'
480952.9297,185752.3398	 , '34.45847S', '18.79208E'
480697.0859,187598.0039	 , '34.44182S', '18.78934E'
480440.1875,189303.3984	 , '34.42645S', '18.78658E'
480156.4688,190902.8203	 , '34.41202S', '18.78353E'
479806.0703,192512.3125	 , '34.39751S', '18.77976E'
479438.7656,193968.0586	 , '34.38438S', '18.77580E'
479095.5625,195263.7266	 , '34.37269S', '18.77210E'
478755.6719,196553.0391	 , '34.36106S', '18.76844E'
478451.7188,197703.1758	 , '34.35069S', '18.76516E'
478185.6641,198702.6172	 , '34.34167S', '18.76229E'
477929.5781,199665.3203	 , '34.33299S', '18.75954E'
477691.1563,200576.6563	 , '34.32477S', '18.75697E'
477475,201430.4492	 , '34.31706S', '18.75464E'
477279.4297,202237.7813	 , '34.30978S', '18.75254E'
477108.8984,202977.0234	 , '34.30311S', '18.75071E'
476961.1094,203654.2266	 , '34.29701S', '18.74912E'
476827.3672,204302.3711	 , '34.29116S', '18.74768E'
476706.9297,204920.5781	 , '34.28558S', '18.74639E'
476596.6641,205520.6094	 , '34.28017S', '18.74521E'
476505.9688,206039.4883	 , '34.27549S', '18.74424E'
476433.3906,206473.1016	 , '34.27158S', '18.74346E'
476366.2109,206886.9648	 , '34.26785S', '18.74275E'
476303.6563,207282.3086	 , '34.26428S', '18.74208E'
476244.9844,207660.7617	 , '34.26087S', '18.74145E'
476189.5078,208024.2383	 , '34.25759S', '18.74086E'
476136.5859,208374.8477	 , '34.25443S', '18.74029E'
476085.6172,208714.9063	 , '34.25137S', '18.73975E'
476036.0156,209046.9688	 , '34.24837S', '18.73922E'
475987.1719,209373.8516	 , '34.24542S', '18.73870E'
475938.4844,209698.6328	 , '34.24249S', '18.73818E'
475889.3281,210024.625	 , '34.23955S', '18.73766E'
475839.0156,210355.4453	 , '34.23657S', '18.73712E'
475786.7969,210695.1719	 , '34.23351S', '18.73656E'
475731.7891,211048.4844	 , '34.23032S', '18.73597E'
475672.9297,211420.7969	 , '34.22696S', '18.73535E'
475608.9922,211818.1484	 , '34.22338S', '18.73466E'
475538.6406,212246.6758	 , '34.21951S', '18.73391E'
475460.5391,212711.7031	 , '34.21532S', '18.73308E'
475368.1172,213248.6914	 , '34.21048S', '18.73209E'
475264.9609,213835.3359	 , '34.20519S', '18.73099E'
475161.3047,214412.5469	 , '34.19998S', '18.72988E'
475065.1094,214938.707	 , '34.19523S', '18.72885E'
474976.6563,215415.0781	 , '34.19094S', '18.72791E'
474889.9375,215876.2266	 , '34.18678S', '18.72698E'
474806.6406,216314.1289	 , '34.18283S', '18.72609E'
474727.8984,216723.9805	 , '34.17913S', '18.72524E'
474656.9688,217090.5938	 , '34.17583S', '18.72449E'
474591.4609,217428.0078	 , '34.17278S', '18.72379E'
474526.25,217763.582	 , '34.16976S', '18.72309E'
474461.4688,218096.9688	 , '34.16675S', '18.72240E'
474397.0859,218428.75	 , '34.16376S', '18.72171E'
474332.9688,218760.1406	 , '34.16077S', '18.72102E'
474268.9531,219092.4883	 , '34.15777S', '18.72034E'
474204.9141,219426.875	 , '34.15475S', '18.71965E'
474140.8047,219763.9063	 , '34.15171S', '18.71897E'
474076.7109,220103.6523	 , '34.14865S', '18.71828E'
474012.7578,220445.7188	 , '34.14556S', '18.71760E'
473949.1172,220789.3867	 , '34.14246S', '18.71692E'
473884.875,221140.4414	 , '34.13930S', '18.71623E'
473821.5,221492.6914	 , '34.13612S', '18.71556E'
473761.2188,221836.4688	 , '34.13302S', '18.71491E'
473703.7891,222174.6289	 , '34.12997S', '18.71430E'
473649.3125,222507.4727	 , '34.12697S', '18.71372E'
473597.8672,222835.3477	 , '34.12401S', '18.71317E'
473549.5078,223158.5313	 , '34.12110S', '18.71266E'
473504.2969,223477.1719	 , '34.11822S', '18.71218E'
473462.2969,223791.3164	 , '34.11539S', '18.71173E'
473423.5703,224101.0234	 , '34.11260S', '18.71132E'
473388.1328,224406.5	 , '34.10984S', '18.71095E'
473355.9766,224708.332	 , '34.10712S', '18.71061E'
473327.0469,225007.8594	 , '34.10442S', '18.71030E'
473301.2109,225307.6836	 , '34.10172S', '18.71003E'
473278.3438,225612.1328	 , '34.09897S', '18.70980E'
473258.4453,225927.3281	 , '34.09613S', '18.70959E'
473241.8281,226260.4961	 , '34.09312S', '18.70942E'
473229.2813,226618.207	 , '34.08990S', '18.70930E'
473222.125,227004.1719	 , '34.08642S', '18.70923E'
473222.0703,227417.8555	 , '34.08269S', '18.70924E'
473230.8125,227854.7891	 , '34.07875S', '18.70935E'
473249.6328,228308.2852	 , '34.07466S', '18.70957E'
473279.2891,228771.168	 , '34.07049S', '18.70990E'
485411.3438,155764.9219	 , '34.72886S', '18.84008E'
484945.1484,157783.2148	 , '34.71066S', '18.83503E'
484504.2969,159777.6094	 , '34.69267S', '18.83025E'
484085.0156,161759.6719	 , '34.67480S', '18.82572E'
483683.9688,163739.9023	 , '34.65694S', '18.82138E'
483298.8047,165726.293	 , '34.63903S', '18.81722E'
482928.1797,167723.9844	 , '34.62102S', '18.81321E'
482571.5859,169735.7188	 , '34.60288S', '18.80937E'
482229.1172,171762.582	 , '34.58460S', '18.80568E'
481901.2891,173804.7383	 , '34.56618S', '18.80215E'
481591.9688,175834.4609	 , '34.54788S', '18.79882E'
481300.6406,177843.8008	 , '34.52976S', '18.79569E'
481023.75,179844.9609	 , '34.51172S', '18.79272E'
480761.3516,181823.5469	 , '34.49388S', '18.78991E'
480511.5703,183766.7813	 , '34.47636S', '18.78723E'
480270.1875,185664.1406	 , '34.45925S', '18.78465E'
480029.9531,187507.707	 , '34.44263S', '18.78208E'
479790.2344,189203.5391	 , '34.42733S', '18.77951E'
479527.2578,190785.9844	 , '34.41306S', '18.77669E'
479204.375,192373.5273	 , '34.39875S', '18.77321E'
478862.8203,193819.7383	 , '34.38570S', '18.76953E'
478537.5938,195120.3672	 , '34.37397S', '18.76603E'
478212.3125,196413.0273	 , '34.36231S', '18.76253E'
477919.7188,197564.8984	 , '34.35192S', '18.75938E'
477662.9297,198565.9023	 , '34.34289S', '18.75661E'
477415.1016,199531.7305	 , '34.33418S', '18.75394E'
477183.2031,200447.9141	 , '34.32591S', '18.75145E'
476971.5391,201307.5586	 , '34.31816S', '18.74917E'
476778.6953,202120.9492	 , '34.31082S', '18.74710E'
476609.3906,202866.1875	 , '34.30410S', '18.74528E'
476461.7109,203549.1523	 , '34.29794S', '18.74369E'
476327.3438,204202.7852	 , '34.29205S', '18.74225E'
476205.75,204826.1758	 , '34.28642S', '18.74095E'
476093.9453,205431.1406	 , '34.28097S', '18.73975E'
476001.7578,205953.875	 , '34.27625S', '18.73876E'
475928.0156,206390.1289	 , '34.27232S', '18.73797E'
475859.8594,206806.1758	 , '34.26857S', '18.73725E'
475796.5313,207203.293	 , '34.26499S', '18.73657E'
475737.2891,207583.1445	 , '34.26156S', '18.73594E'
475681.4219,207947.6797	 , '34.25827S', '18.73534E'
475628.2969,208299.0469	 , '34.25510S', '18.73477E'
475577.3125,208639.5938	 , '34.25203S', '18.73423E'
475527.8672,208971.8906	 , '34.24904S', '18.73370E'
475479.3516,209298.7813	 , '34.24609S', '18.73319E'
475431.1406,209623.3711	 , '34.24316S', '18.73267E'
475382.5938,209948.9844	 , '34.24022S', '18.73215E'
475333.0391,210279.2578	 , '34.23725S', '18.73162E'
475281.7188,210618.2773	 , '34.23419S', '18.73108E'
475227.7578,210970.7188	 , '34.23101S', '18.73050E'
475170.1172,211341.9922	 , '34.22766S', '18.72989E'
475107.6016,211738.1211	 , '34.22409S', '18.72922E'
475038.9063,212165.2383	 , '34.22024S', '18.72849E'
474962.7578,212628.6719	 , '34.21606S', '18.72767E'
474872.7109,213164.1172	 , '34.21123S', '18.72671E'
474772.2266,213749.3945	 , '34.20595S', '18.72564E'
474671.3047,214325.3203	 , '34.20075S', '18.72456E'
474577.6641,214850.4727	 , '34.19602S', '18.72356E'
474491.5469,215326.0898	 , '34.19173S', '18.72264E'
474407.1094,215786.5586	 , '34.18758S', '18.72174E'
474326,216223.8828	 , '34.18363S', '18.72087E'
474249.3047,216633.2773	 , '34.17994S', '18.72005E'
474180.1563,216999.7578	 , '34.17663S', '18.71931E'
474116.2266,217337.3203	 , '34.17359S', '18.71863E'
474052.5469,217673.1055	 , '34.17056S', '18.71795E'
473989.2266,218006.8047	 , '34.16755S', '18.71727E'
473926.2344,218339.0195	 , '34.16455S', '18.71660E'
473863.4453,218670.957	 , '34.16156S', '18.71593E'
473800.6797,219003.957	 , '34.15856S', '18.71526E'
473737.8281,219339.0898	 , '34.15553S', '18.71459E'
473674.8438,219676.9492	 , '34.15249S', '18.71391E'
473611.7891,220017.5898	 , '34.14941S', '18.71324E'
473548.8047,220360.5977	 , '34.14632S', '18.71257E'
473486.0547,220705.2383	 , '34.14321S', '18.71190E'
473422.5938,221057.4805	 , '34.14003S', '18.71122E'
473359.7891,221411.5352	 , '34.13684S', '18.71055E'
473299.8359,221757.6641	 , '34.13372S', '18.70991E'
473242.5391,222098.4336	 , '34.13065S', '18.70930E'
473188,222434.1289	 , '34.12762S', '18.70872E'
473136.2969,222765.0781	 , '34.12463S', '18.70817E'
473087.4922,223091.5391	 , '34.12169S', '18.70765E'
473041.6641,223413.6484	 , '34.11878S', '18.70716E'
472998.8672,223731.457	 , '34.11592S', '18.70671E'
472959.1719,224045.0156	 , '34.11309S', '18.70629E'
472922.6172,224354.5234	 , '34.11030S', '18.70590E'
472889.1797,224660.5781	 , '34.10754S', '18.70555E'
472858.7969,224964.5469	 , '34.10480S', '18.70523E'
472831.3438,225269.082	 , '34.10205S', '18.70494E'
472806.6719,225578.6055	 , '34.09926S', '18.70468E'
472784.7344,225899.3867	 , '34.09637S', '18.70446E'
472765.7656,226238.8281	 , '34.09331S', '18.70426E'
472750.4922,226603.6836	 , '34.09002S', '18.70411E'
472740.2031,226997.7891	 , '34.08646S', '18.70401E'
472736.5859,227420.6289	 , '34.08265S', '18.70398E'
472741.3594,227867.6445	 , '34.07862S', '18.70405E'
472755.875,228331.9766	 , '34.07444S', '18.70422E'
472780.9844,228806.2305	 , '34.07016S', '18.70451E'
484602.8516,155575.875	 , '34.73055S', '18.83125E'
484139.9766,157603.3945	 , '34.71227S', '18.82624E'
483703.0625,159606.6367	 , '34.69420S', '18.82151E'
483288.3281,161597.168	 , '34.67625S', '18.81702E'
482892.4375,163585.5508	 , '34.65832S', '18.81274E'
482513.0547,165579.875	 , '34.64034S', '18.80864E'
482148.8359,167585.3828	 , '34.62225S', '18.80471E'
481799.2813,169604.9063	 , '34.60404S', '18.80095E'
481464.5078,171639.6172	 , '34.58569S', '18.79734E'
481145.0391,173689.75	 , '34.56721S', '18.79390E'
480844.7734,175726.8984	 , '34.54884S', '18.79068E'
480563.2578,177742.9336	 , '34.53066S', '18.78766E'
480296.9688,179750.3672	 , '34.51256S', '18.78480E'
480045.9688,181734.3125	 , '34.49467S', '18.78212E'
479808.3906,183681.3711	 , '34.47711S', '18.77958E'
479580.0625,185580.1914	 , '34.45999S', '18.77714E'
479353.9609,187421.7422	 , '34.44339S', '18.77472E'
479129.8594,189108.3555	 , '34.42818S', '18.77232E'
478885.8672,190674.5547	 , '34.41405S', '18.76971E'
478588.4141,192241.0859	 , '34.39993S', '18.76651E'
478271.5078,193677.1406	 , '34.38697S', '18.76310E'
477964.5469,194980.8281	 , '34.37522S', '18.75980E'
477654.5703,196275.4688	 , '34.36354S', '18.75646E'
477374.0547,197428.5352	 , '34.35314S', '18.75344E'
477127.0781,198431.0898	 , '34.34409S', '18.75078E'
476888.0313,199399.8008	 , '34.33536S', '18.74821E'
476663.2031,200320.3008	 , '34.32705S', '18.74579E'
476456.6484,201185.1211	 , '34.31925S', '18.74357E'
476267.1875,202003.9219	 , '34.31187S', '18.74154E'
476099.75,202754.6133	 , '34.30510S', '18.73974E'
475952.7578,203442.9141	 , '34.29889S', '18.73816E'
475818.3125,204101.6797	 , '34.29295S', '18.73672E'
475696.0625,204729.9844	 , '34.28728S', '18.73541E'
475583.1484,205339.668	 , '34.28178S', '18.73420E'
475489.7891,205866.207	 , '34.27703S', '18.73320E'
475415.0781,206305.2227	 , '34.27307S', '18.73240E'
475346.1016,206723.6016	 , '34.26930S', '18.73166E'
475282.1094,207122.6484	 , '34.26570S', '18.73098E'
475222.3594,207504.0781	 , '34.26226S', '18.73034E'
475166.1563,207869.8711	 , '34.25896S', '18.72974E'
475112.8672,208222.1992	 , '34.25578S', '18.72918E'
475061.875,208563.4375	 , '34.25271S', '18.72863E'
475012.5703,208896.1719	 , '34.24971S', '18.72811E'
474964.3594,209223.2656	 , '34.24676S', '18.72759E'
474916.5938,209547.8359	 , '34.24383S', '18.72708E'
474868.625,209873.2188	 , '34.24089S', '18.72657E'
474819.7891,210203.0781	 , '34.23792S', '18.72605E'
474769.3125,210541.5039	 , '34.23487S', '18.72551E'
474716.3359,210893.1719	 , '34.23170S', '18.72495E'
474659.8516,211263.4922	 , '34.22836S', '18.72435E'
474598.6719,211658.4844	 , '34.22479S', '18.72369E'
474531.5391,212084.2773	 , '34.22095S', '18.72298E'
474457.2344,212546.2031	 , '34.21679S', '18.72219E'
474369.4141,213080.1719	 , '34.21197S', '18.72125E'
474271.4453,213664.1094	 , '34.20671S', '18.72020E'
474173.1016,214238.7656	 , '34.20152S', '18.71915E'
474081.8516,214762.9141	 , '34.19680S', '18.71818E'
473997.9297,215237.7656	 , '34.19251S', '18.71728E'
473915.6563,215697.5313	 , '34.18837S', '18.71640E'
473836.6094,216134.2539	 , '34.18443S', '18.71556E'
473761.8438,216543.1641	 , '34.18074S', '18.71476E'
473694.3828,216909.4609	 , '34.17743S', '18.71404E'
473631.9453,217247.1094	 , '34.17439S', '18.71337E'
473569.7031,217583.043	 , '34.17136S', '18.71271E'
473507.7734,217916.9883	 , '34.16835S', '18.71205E'
473446.1094,218249.5586	 , '34.16535S', '18.71139E'
473384.5781,218581.957	 , '34.16235S', '18.71073E'
473323.0078,218915.5195	 , '34.15934S', '18.71007E'
473261.2734,219251.3086	 , '34.15631S', '18.70941E'
473199.3516,219589.9023	 , '34.15326S', '18.70875E'
473137.2891,219931.332	 , '34.15018S', '18.70809E'
473075.2109,220275.1758	 , '34.14708S', '18.70743E'
473013.3047,220620.6836	 , '34.14396S', '18.70677E'
472950.5859,220973.9922	 , '34.14077S', '18.70610E'
472888.3125,221329.7109	 , '34.13757S', '18.70544E'
472828.6563,221678.0352	 , '34.13442S', '18.70480E'
472771.4688,222021.2461	 , '34.13133S', '18.70419E'
472716.8359,222359.6172	 , '34.12828S', '18.70361E'
472664.8438,222693.457	 , '34.12527S', '18.70306E'
472615.5781,223023.0078	 , '34.12229S', '18.70253E'
472569.1094,223348.3984	 , '34.11936S', '18.70204E'
472525.4844,223669.6758	 , '34.11646S', '18.70158E'
472484.7891,223986.8828	 , '34.11360S', '18.70114E'
472447.0625,224300.2188	 , '34.11078S', '18.70075E'
472412.2813,224610.2891	 , '34.10798S', '18.70038E'
472380.3906,224918.4883	 , '34.10520S', '18.70004E'
472351.2422,225227.5234	 , '34.10241S', '18.69974E'
472324.6641,225541.8984	 , '34.09958S', '18.69946E'
472300.5625,225868.0313	 , '34.09664S', '18.69921E'
472279.0938,226213.5117	 , '34.09352S', '18.69899E'
472260.9063,226585.2656	 , '34.09017S', '18.69880E'
472247.2266,226987.2461	 , '34.08655S', '18.69867E'
472239.7344,227418.9688	 , '34.08265S', '18.69860E'
472240.1563,227875.8047	 , '34.07854S', '18.69862E'
472249.9141,228350.7383	 , '34.07425S', '18.69874E'
472269.9688,228836.1758	 , '34.06988S', '18.69897E'
483797.25,155389.5	 , '34.73222S', '18.82245E'
483337.4609,157426.3594	 , '34.71385S', '18.81747E'
482904.2188,159438.5508	 , '34.69570S', '18.81279E'
482493.75,161437.6484	 , '34.67768S', '18.80835E'
482102.7109,163434.2695	 , '34.65967S', '18.80412E'
481728.75,165436.6016	 , '34.64161S', '18.80009E'
481370.5234,167449.9961	 , '34.62346S', '18.79622E'
481027.5391,169477.3789	 , '34.60518S', '18.79253E'
480699.9063,171520.0039	 , '34.58676S', '18.78900E'
480388.1641,173578.1719	 , '34.56820S', '18.78565E'
480096.2188,175622.8242	 , '34.54976S', '18.78252E'
479823.6406,177645.6406	 , '34.53152S', '18.77960E'
479566.9453,179659.4219	 , '34.51336S', '18.77685E'
479326.1953,181648.8047	 , '34.49543S', '18.77428E'
479099.5625,183599.7656	 , '34.47783S', '18.77186E'
478882.9609,185500.1367	 , '34.46070S', '18.76955E'
478669.6172,187339.8008	 , '34.44411S', '18.76727E'
478459.6953,189017.625	 , '34.42898S', '18.76503E'
478233.0469,190568.418	 , '34.41500S', '18.76260E'
477959,192115.0625	 , '34.40105S', '18.75966E'
477665.5156,193540.5859	 , '34.38819S', '18.75651E'
477376.8906,194845.6016	 , '34.37642S', '18.75340E'
477082.75,196140.9727	 , '34.36474S', '18.75024E'
